订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119246600,2011-9-7 1:51,164864,产品A,100,3,300
119246601,2011-9-7 1:51,174757,产品B,200,3,600
119246602,2011-9-7 1:52,104898,产品A,100,4,400
119246603,2011-9-7 1:52,120020,产品A,100,8,800
119246604,2011-9-7 1:52,149841,产品B,200,8,1600
119246605,2011-9-7 1:52,173968,产品D,300,4,1200
119246606,2011-9-7 1:52,185293,产品D,300,2,600
119246607,2011-9-7 1:52,192148,产品A,100,3,300
119246608,2011-9-7 1:52,192844,产品D,300,5,1500
119246609,2011-9-7 1:53,102935,产品A,100,8,800
119246610,2011-9-7 1:53,120020,产品A,100,5,500
119246611,2011-9-7 1:53,123267,产品A,100,6,600
119246612,2011-9-7 1:53,149841,产品B,200,10,2000
119246613,2011-9-7 1:53,155776,产品A,100,2,200
119246614,2011-9-7 1:53,158501,产品E,400,10,4000
119246615,2011-9-7 1:53,160992,产品C,280,1,280
119246616,2011-9-7 1:53,171148,产品A,100,1,100
119246617,2011-9-7 1:53,189242,产品D,300,3,900
119246618,2011-9-7 1:54,104405,产品A,100,9,900
119246619,2011-9-7 1:54,107680,产品D,300,6,1800
119246620,2011-9-7 1:54,131926,产品A,100,2,200
119246621,2011-9-7 1:54,154489,产品A,100,3,300
119246622,2011-9-7 1:54,157906,产品A,100,7,700
119246623,2011-9-7 1:54,164864,产品A,100,9,900
119246624,2011-9-7 1:54,171148,产品A,100,8,800
119246625,2011-9-7 1:54,194569,产品A,100,1,100
119246626,2011-9-7 1:55,128736,产品D,300,10,3000
119246627,2011-9-7 1:55,131926,产品A,100,7,700
119246628,2011-9-7 1:55,149841,产品B,200,8,1600
119246629,2011-9-7 1:55,159102,产品A,100,5,500
119246630,2011-9-7 1:55,174162,产品A,100,5,500
119246631,2011-9-7 1:55,176440,产品D,300,6,1800
119246632,2011-9-7 1:56,102550,产品B,200,4,800
119246633,2011-9-7 1:56,134518,产品B,200,2,400
119246634,2011-9-7 1:56,136461,产品A,100,6,600
119246635,2011-9-7 1:56,139175,产品A,100,10,1000
119246636,2011-9-7 1:56,149841,产品B,200,10,2000
119246637,2011-9-7 1:56,153799,产品A,100,10,1000
119246638,2011-9-7 1:57,124331,产品C,280,4,1120
119246639,2011-9-7 1:57,149994,产品B,200,6,1200
119246640,2011-9-7 1:57,162577,产品D,300,9,2700
119246641,2011-9-7 1:57,174757,产品B,200,6,1200
119246642,2011-9-7 1:57,174757,产品B,200,3,600
119246643,2011-9-7 1:57,185181,产品E,400,5,2000
119246644,2011-9-7 1:58,111031,产品D,300,10,3000
119246645,2011-9-7 1:58,114782,产品A,100,1,100
119246646,2011-9-7 1:58,116624,产品D,300,7,2100
119246647,2011-9-7 1:58,145557,产品D,300,4,1200
119246648,2011-9-7 1:58,174162,产品A,100,4,400
119246649,2011-9-7 1:58,179907,产品D,300,5,1500
119246650,2011-9-7 1:58,194134,产品B,200,5,1000
119246651,2011-9-7 1:59,114379,产品A,100,7,700
119246652,2011-9-7 1:59,134758,产品D,300,1,300
119246653,2011-9-7 1:59,146258,产品D,300,10,3000
119246654,2011-9-7 1:59,167614,产品D,300,6,1800
119246655,2011-9-7 1:59,168984,产品A,100,6,600
119246656,2011-9-7 2:00,137873,产品A,100,7,700
119246657,2011-9-7 2:00,146258,产品D,300,1,300
119246658,2011-9-7 2:00,149841,产品B,200,2,400
119246659,2011-9-7 2:00,159102,产品A,100,2,200
119246660,2011-9-7 2:00,168984,产品A,100,3,300
119246661,2011-9-7 2:01,131605,产品B,200,7,1400
119246662,2011-9-7 2:01,149841,产品B,200,3,600
119246663,2011-9-7 2:01,150006,产品D,300,3,900
119246664,2011-9-7 2:02,134758,产品D,300,7,2100
119246665,2011-9-7 2:02,135683,产品A,100,3,300
119246666,2011-9-7 2:02,197153,产品D,300,6,1800
119246667,2011-9-7 2:03,100804,产品B,200,7,1400
119246668,2011-9-7 2:03,120683,产品A,100,5,500
119246669,2011-9-7 2:03,149841,产品B,200,8,1600
119246670,2011-9-7 2:03,168507,产品B,200,8,1600
119246671,2011-9-7 2:03,185366,产品B,200,5,1000
119246672,2011-9-7 2:03,196616,产品A,100,8,800
119246673,2011-9-7 2:04,101079,产品B,200,4,800
119246674,2011-9-7 2:04,106199,产品D,300,8,2400
119246675,2011-9-7 2:04,150284,产品A,100,6,600
119246676,2011-9-7 2:04,160633,产品A,100,1,100
119246677,2011-9-7 2:05,125060,产品A,100,7,700
119246678,2011-9-7 2:05,137873,产品A,100,5,500
119246679,2011-9-7 2:05,171382,产品A,100,7,700
119246680,2011-9-7 2:06,120402,产品A,100,9,900
119246681,2011-9-7 2:06,138843,产品D,300,1,300
119246682,2011-9-7 2:06,153575,产品D,300,1,300
119246683,2011-9-7 2:07,133146,产品D,300,9,2700
119246684,2011-9-7 2:07,140723,产品D,300,4,1200
119246685,2011-9-7 2:07,180113,产品A,100,4,400
119246686,2011-9-7 2:07,188488,产品B,200,6,1200
119246687,2011-9-7 2:08,105362,产品A,100,6,600
119246688,2011-9-7 2:08,106481,产品D,300,1,300
119246689,2011-9-7 2:08,124673,产品D,300,3,900
119246690,2011-9-7 2:08,128693,产品A,100,6,600
119246691,2011-9-7 2:08,185760,产品B,200,1,200
119246692,2011-9-7 2:09,117138,产品A,100,10,1000
119246693,2011-9-7 2:09,178413,产品E,400,9,3600
119246694,2011-9-7 2:09,193731,产品A,100,9,900
119246695,2011-9-7 2:10,111034,产品A,100,8,800
119246696,2011-9-7 2:10,145258,产品A,100,2,200
119246697,2011-9-7 2:10,146668,产品D,300,6,1800
119246698,2011-9-7 2:10,185760,产品B,200,8,1600
119246699,2011-9-7 2:11,112784,产品A,100,7,700
119246700,2011-9-7 2:11,137873,产品A,100,6,600
119246701,2011-9-7 2:11,146668,产品D,300,2,600
119246702,2011-9-7 2:12,138843,产品D,300,9,2700
119246703,2011-9-7 2:12,139175,产品A,100,7,700
119246704,2011-9-7 2:12,151548,产品C,280,9,2520
119246705,2011-9-7 2:12,176545,产品D,300,10,3000
119246706,2011-9-7 2:13,124383,产品B,200,8,1600
119246707,2011-9-7 2:13,138843,产品D,300,1,300
119246708,2011-9-7 2:13,150111,产品D,300,9,2700
119246709,2011-9-7 2:13,162840,产品A,100,2,200
119246710,2011-9-7 2:13,177105,产品A,100,10,1000
119246711,2011-9-7 2:14,107003,产品B,200,5,1000
119246712,2011-9-7 2:14,123562,产品A,100,10,1000
119246713,2011-9-7 2:14,153012,产品B,200,5,1000
119246714,2011-9-7 2:14,155532,产品A,100,8,800
119246715,2011-9-7 2:14,194543,产品B,200,7,1400
119246716,2011-9-7 2:15,115462,产品D,300,1,300
119246717,2011-9-7 2:15,148747,产品A,100,6,600
119246718,2011-9-7 2:15,148747,产品A,100,2,200
119246719,2011-9-7 2:15,182527,产品A,100,10,1000
119246720,2011-9-7 2:16,125268,产品B,200,2,400
119246721,2011-9-7 2:16,148747,产品A,100,9,900
119246722,2011-9-7 2:16,153554,产品A,100,6,600
119246723,2011-9-7 2:16,153554,产品A,100,2,200
119246724,2011-9-7 2:16,178849,产品D,300,10,3000
119246725,2011-9-7 2:17,119846,产品A,100,6,600
119246726,2011-9-7 2:17,148747,产品A,100,5,500
119246727,2011-9-7 2:18,144394,产品D,300,2,600
119246728,2011-9-7 2:18,155797,产品B,200,10,2000
119246729,2011-9-7 2:18,156429,产品A,100,1,100
119246730,2011-9-7 2:18,178849,产品D,300,5,1500
119246731,2011-9-7 2:19,109359,产品A,100,9,900
119246732,2011-9-7 2:19,137635,产品A,100,4,400
119246733,2011-9-7 2:19,156054,产品B,200,5,1000
119246734,2011-9-7 2:19,181996,产品E,400,6,2400
119246735,2011-9-7 2:20,101227,产品A,100,6,600
119246736,2011-9-7 2:20,102337,产品E,400,7,2800
119246737,2011-9-7 2:20,131771,产品D,300,4,1200
119246738,2011-9-7 2:20,158468,产品D,300,3,900
119246739,2011-9-7 2:20,186601,产品A,100,6,600
119246740,2011-9-7 2:21,137457,产品A,100,10,1000
119246741,2011-9-7 2:21,175718,产品A,100,6,600
119246742,2011-9-7 2:21,175718,产品A,100,4,400
119246743,2011-9-7 2:22,122509,产品A,100,2,200
119246744,2011-9-7 2:22,137873,产品A,100,9,900
119246745,2011-9-7 2:22,151443,产品A,100,4,400
119246746,2011-9-7 2:22,155418,产品A,100,6,600
119246747,2011-9-7 2:22,156054,产品A,100,2,200
119246748,2011-9-7 2:23,110996,产品A,100,1,100
119246749,2011-9-7 2:23,112784,产品A,100,5,500
119246750,2011-9-7 2:23,127121,产品D,300,10,3000
119246751,2011-9-7 2:24,101583,产品E,400,3,1200
119246752,2011-9-7 2:24,134940,产品B,200,6,1200
119246753,2011-9-7 2:24,178849,产品A,100,2,200
119246754,2011-9-7 2:25,105291,产品A,100,10,1000
119246755,2011-9-7 2:25,113510,产品B,200,8,1600
119246756,2011-9-7 2:25,134286,产品D,300,5,1500
119246757,2011-9-7 2:25,165435,产品D,300,1,300
119246758,2011-9-7 2:26,103202,产品A,100,8,800
119246759,2011-9-7 2:26,114868,产品B,200,10,2000
119246760,2011-9-7 2:26,115153,产品A,100,4,400
119246761,2011-9-7 2:26,125178,产品D,300,2,600
119246762,2011-9-7 2:26,155418,产品A,100,4,400
119246763,2011-9-7 2:27,134382,产品A,100,8,800
119246764,2011-9-7 2:27,138983,产品D,300,3,900
119246765,2011-9-7 2:27,156100,产品A,100,1,100
119246766,2011-9-7 2:27,194235,产品D,300,1,300
119246767,2011-9-7 2:28,105849,产品B,200,9,1800
119246768,2011-9-7 2:28,108441,产品B,200,6,1200
119246769,2011-9-7 2:28,127121,产品D,300,7,2100
119246770,2011-9-7 2:28,157524,产品D,300,6,1800
119246771,2011-9-7 2:29,134518,产品A,100,4,400
119246772,2011-9-7 2:29,170830,产品A,100,9,900
119246773,2011-9-7 2:29,197046,产品D,300,4,1200
119246774,2011-9-7 2:30,117506,产品A,100,9,900
119246775,2011-9-7 2:30,156100,产品B,200,6,1200
119246776,2011-9-7 2:30,158526,产品D,300,10,3000
119246777,2011-9-7 2:30,195295,产品D,300,10,3000
119246778,2011-9-7 2:31,115153,产品A,100,9,900
119246779,2011-9-7 2:31,185152,产品A,100,1,100
119246780,2011-9-7 2:31,189448,产品D,300,7,2100
119246781,2011-9-7 2:32,108042,产品C,280,2,560
119246782,2011-9-7 2:32,111100,产品A,100,4,400
119246783,2011-9-7 2:32,139281,产品A,100,2,200
119246784,2011-9-7 2:32,140725,产品B,200,6,1200
119246785,2011-9-7 2:33,103105,产品D,300,4,1200
119246786,2011-9-7 2:33,108042,产品C,280,9,2520
119246787,2011-9-7 2:33,117059,产品D,300,6,1800
119246788,2011-9-7 2:33,120919,产品A,100,2,200
119246789,2011-9-7 2:33,134286,产品D,300,9,2700
119246790,2011-9-7 2:34,134518,产品A,100,5,500
119246791,2011-9-7 2:34,177993,产品D,300,10,3000
119246792,2011-9-7 2:34,188774,产品D,300,2,600
119246793,2011-9-7 2:35,126514,产品D,300,1,300
119246794,2011-9-7 2:35,159710,产品A,100,4,400
119246795,2011-9-7 2:35,165435,产品D,300,9,2700
119246796,2011-9-7 2:35,183250,产品C,280,4,1120
119246797,2011-9-7 2:36,107421,产品A,100,8,800
119246798,2011-9-7 2:36,173072,产品B,200,5,1000
119246799,2011-9-7 2:36,184146,产品D,300,5,1500
119246800,2011-9-7 2:36,191729,产品A,100,4,400
119246801,2011-9-7 2:37,103187,产品B,200,1,200
119246802,2011-9-7 2:37,122337,产品D,300,1,300
119246803,2011-9-7 2:37,146235,产品C,280,10,2800
119246804,2011-9-7 2:37,151284,产品D,300,3,900
119246805,2011-9-7 2:37,162175,产品A,100,6,600
119246806,2011-9-7 2:37,178381,产品D,300,6,1800
119246807,2011-9-7 2:38,100106,产品A,100,7,700
119246808,2011-9-7 2:38,177037,产品A,100,2,200
119246809,2011-9-7 2:38,192477,产品A,100,2,200
119246810,2011-9-7 2:39,100338,产品B,200,5,1000
119246811,2011-9-7 2:39,116667,产品A,100,9,900
119246812,2011-9-7 2:39,140535,产品D,300,8,2400
119246813,2011-9-7 2:39,140725,产品B,200,4,800
119246814,2011-9-7 2:39,144185,产品D,300,3,900
119246815,2011-9-7 2:39,185515,产品B,200,4,800
119246816,2011-9-7 2:39,186568,产品B,200,4,800
119246817,2011-9-7 2:40,126138,产品A,100,2,200
119246818,2011-9-7 2:40,133302,产品A,100,8,800
119246819,2011-9-7 2:40,157162,产品A,100,7,700
119246820,2011-9-7 2:41,110859,产品A,100,2,200
119246821,2011-9-7 2:41,138983,产品D,300,2,600
119246822,2011-9-7 2:41,173694,产品A,100,1,100
119246823,2011-9-7 2:41,186055,产品D,300,2,600
119246824,2011-9-7 2:42,140725,产品B,200,1,200
119246825,2011-9-7 2:42,150205,产品A,100,9,900
119246826,2011-9-7 2:42,162478,产品D,300,7,2100
119246827,2011-9-7 2:42,197708,产品C,280,4,1120
119246828,2011-9-7 2:43,103314,产品A,100,1,100
119246829,2011-9-7 2:43,126456,产品A,100,7,700
119246830,2011-9-7 2:43,133704,产品A,100,5,500
119246831,2011-9-7 2:43,162478,产品D,300,3,900
119246832,2011-9-7 2:43,184146,产品B,200,9,1800
119246833,2011-9-7 2:44,103105,产品D,300,9,2700
119246834,2011-9-7 2:44,139456,产品B,200,2,400
119246835,2011-9-7 2:44,173072,产品B,200,6,1200
119246836,2011-9-7 2:45,135683,产品A,100,4,400
119246837,2011-9-7 2:45,160892,产品E,400,3,1200
119246838,2011-9-7 2:45,169528,产品D,300,4,1200
119246839,2011-9-7 2:46,133422,产品A,100,7,700
119246840,2011-9-7 2:46,160953,产品B,200,7,1400
119246841,2011-9-7 2:46,197708,产品C,280,5,1400
119246842,2011-9-7 2:47,126300,产品A,100,9,900
119246843,2011-9-7 2:47,131945,产品D,300,4,1200
119246844,2011-9-7 2:47,197708,产品C,280,7,1960
119246845,2011-9-7 2:48,122030,产品A,100,2,200
119246846,2011-9-7 2:48,173072,产品B,200,9,1800
119246847,2011-9-7 2:48,178608,产品B,200,2,400
119246848,2011-9-7 2:49,115588,产品A,100,2,200
119246849,2011-9-7 2:49,165067,产品D,300,6,1800
119246850,2011-9-7 2:50,109452,产品D,300,6,1800
119246851,2011-9-7 2:50,115768,产品A,100,9,900
119246852,2011-9-7 2:50,172559,产品D,300,3,900
119246853,2011-9-7 2:51,102037,产品A,100,7,700
119246854,2011-9-7 2:51,110616,产品D,300,3,900
119246855,2011-9-7 2:51,115588,产品A,100,4,400
119246856,2011-9-7 2:51,120234,产品A,100,8,800
119246857,2011-9-7 2:51,184593,产品A,100,2,200
119246858,2011-9-7 2:52,116862,产品A,100,2,200
119246859,2011-9-7 2:52,123731,产品A,100,5,500
119246860,2011-9-7 2:52,133523,产品B,200,1,200
119246861,2011-9-7 2:52,162454,产品D,300,6,1800
119246862,2011-9-7 2:53,113510,产品B,200,2,400
119246863,2011-9-7 2:53,133334,产品A,100,3,300
119246864,2011-9-7 2:53,150207,产品E,400,7,2800
119246865,2011-9-7 2:53,171213,产品A,100,4,400
119246866,2011-9-7 2:54,118579,产品D,300,1,300
119246867,2011-9-7 2:54,129301,产品B,200,5,1000
119246868,2011-9-7 2:54,133422,产品A,100,3,300
119246869,2011-9-7 2:54,133523,产品B,200,1,200
119246870,2011-9-7 2:54,176704,产品A,100,3,300
119246871,2011-9-7 2:55,123731,产品A,100,2,200
119246872,2011-9-7 2:55,188884,产品D,300,9,2700
119246873,2011-9-7 2:56,104824,产品A,100,9,900
119246874,2011-9-7 2:56,117661,产品D,300,4,1200
119246875,2011-9-7 2:56,133753,产品D,300,6,1800
119246876,2011-9-7 2:56,152493,产品A,100,9,900
119246877,2011-9-7 2:56,171474,产品A,100,1,100
119246878,2011-9-7 2:56,191917,产品A,100,3,300
119246879,2011-9-7 2:57,171674,产品A,100,2,200
119246880,2011-9-7 2:57,181763,产品B,200,8,1600
119246881,2011-9-7 2:57,193175,产品A,100,7,700
119246882,2011-9-7 2:58,102327,产品D,300,3,900
119246883,2011-9-7 2:58,133245,产品A,100,6,600
119246884,2011-9-7 2:58,151284,产品D,300,1,300
119246885,2011-9-7 2:59,123295,产品B,200,4,800
119246886,2011-9-7 2:59,171144,产品A,100,1,100
119246887,2011-9-7 3:00,100870,产品A,100,8,800
119246888,2011-9-7 3:00,100889,产品B,200,5,1000
119246889,2011-9-7 3:00,154011,产品D,300,10,3000
119246890,2011-9-7 3:00,167229,产品A,100,2,200
119246891,2011-9-7 3:01,100889,产品B,200,9,1800
119246892,2011-9-7 3:01,112527,产品B,200,1,200
119246893,2011-9-7 3:01,115768,产品A,100,10,1000
119246894,2011-9-7 3:01,160289,产品D,300,6,1800
119246895,2011-9-7 3:01,176545,产品D,300,4,1200
119246896,2011-9-7 3:02,110311,产品A,100,10,1000
119246897,2011-9-7 3:02,126300,产品A,100,10,1000
119246898,2011-9-7 3:02,136929,产品D,300,8,2400
119246899,2011-9-7 3:03,115783,产品A,100,2,200
119246900,2011-9-7 3:03,158668,产品A,100,8,800
119246901,2011-9-7 3:03,185515,产品B,200,10,2000
119246902,2011-9-7 3:04,122877,产品A,100,5,500
119246903,2011-9-7 3:04,136197,产品D,300,1,300
119246904,2011-9-7 3:04,171006,产品B,200,1,200
119246905,2011-9-7 3:05,159576,产品D,300,2,600
119246906,2011-9-7 3:05,195538,产品D,300,1,300
119246907,2011-9-7 3:06,146145,产品A,100,5,500
119246908,2011-9-7 3:06,155418,产品D,300,1,300
119246909,2011-9-7 3:06,157933,产品C,280,6,1680
119246910,2011-9-7 3:06,191729,产品A,100,5,500
119246911,2011-9-7 3:07,111671,产品A,100,1,100
119246912,2011-9-7 3:07,178032,产品A,100,7,700
119246913,2011-9-7 3:07,191729,产品A,100,9,900
119246914,2011-9-7 3:08,119832,产品D,300,5,1500
119246915,2011-9-7 3:08,139838,产品A,100,1,100
119246916,2011-9-7 3:08,150530,产品A,100,8,800
119246917,2011-9-7 3:08,150530,产品A,100,3,300
119246918,2011-9-7 3:08,150530,产品A,100,4,400
119246919,2011-9-7 3:08,152645,产品C,280,1,280
119246920,2011-9-7 3:08,189555,产品A,100,7,700
119246921,2011-9-7 3:09,109452,产品D,300,3,900
119246922,2011-9-7 3:09,131233,产品A,100,5,500
119246923,2011-9-7 3:09,136197,产品D,300,3,900
119246924,2011-9-7 3:09,147770,产品D,300,5,1500
119246925,2011-9-7 3:09,191729,产品A,100,7,700
119246926,2011-9-7 3:10,100870,产品A,100,8,800
119246927,2011-9-7 3:10,122877,产品A,100,4,400
119246928,2011-9-7 3:10,168369,产品B,200,7,1400
119246929,2011-9-7 3:10,168829,产品D,300,9,2700
119246930,2011-9-7 3:10,192679,产品D,300,8,2400
119246931,2011-9-7 3:11,110311,产品A,100,9,900
119246932,2011-9-7 3:11,117114,产品D,300,4,1200
119246933,2011-9-7 3:11,127852,产品B,200,8,1600
119246934,2011-9-7 3:11,132151,产品D,300,2,600
119246935,2011-9-7 3:11,193634,产品D,300,7,2100
119246936,2011-9-7 3:12,127852,产品B,200,2,400
119246937,2011-9-7 3:12,135383,产品D,300,6,1800
119246938,2011-9-7 3:12,135383,产品D,300,4,1200
119246939,2011-9-7 3:12,136197,产品D,300,1,300
119246940,2011-9-7 3:12,192679,产品D,300,9,2700
119246941,2011-9-7 3:13,106440,产品D,300,1,300
119246942,2011-9-7 3:13,110613,产品A,100,9,900
119246943,2011-9-7 3:13,127852,产品B,200,1,200
119246944,2011-9-7 3:13,193634,产品D,300,7,2100
119246945,2011-9-7 3:14,138983,产品D,300,4,1200
119246946,2011-9-7 3:14,138983,产品D,300,1,300
119246947,2011-9-7 3:15,138839,产品D,300,9,2700
119246948,2011-9-7 3:16,156255,产品A,100,2,200
119246949,2011-9-7 3:17,119032,产品A,100,9,900
119246950,2011-9-7 3:17,122877,产品A,100,8,800
119246951,2011-9-7 3:17,128450,产品D,300,5,1500
119246952,2011-9-7 3:17,138839,产品D,300,10,3000
119246953,2011-9-7 3:17,188884,产品D,300,2,600
119246954,2011-9-7 3:18,104863,产品A,100,1,100
119246955,2011-9-7 3:18,107018,产品D,300,7,2100
119246956,2011-9-7 3:18,108042,产品B,200,5,1000
119246957,2011-9-7 3:18,128450,产品D,300,10,3000
119246958,2011-9-7 3:18,138839,产品D,300,3,900
119246959,2011-9-7 3:18,156255,产品A,100,2,200
119246960,2011-9-7 3:18,188884,产品D,300,1,300
119246961,2011-9-7 3:18,188884,产品D,300,1,300
119246962,2011-9-7 3:19,104863,产品A,100,4,400
119246963,2011-9-7 3:19,127789,产品D,300,7,2100
119246964,2011-9-7 3:19,136197,产品D,300,5,1500
119246965,2011-9-7 3:19,136197,产品D,300,3,900
119246966,2011-9-7 3:19,154643,产品D,300,8,2400
119246967,2011-9-7 3:19,187699,产品B,200,6,1200
119246968,2011-9-7 3:20,110996,产品B,200,9,1800
119246969,2011-9-7 3:20,136197,产品D,300,4,1200
119246970,2011-9-7 3:20,136197,产品D,300,3,900
119246971,2011-9-7 3:20,156255,产品A,100,5,500
119246972,2011-9-7 3:21,187699,产品B,200,6,1200
119246973,2011-9-7 3:22,106028,产品D,300,10,3000
119246974,2011-9-7 3:22,187699,产品B,200,1,200
119246975,2011-9-7 3:23,104863,产品A,100,8,800
119246976,2011-9-7 3:23,106028,产品D,300,5,1500
119246977,2011-9-7 3:23,106028,产品D,300,2,600
119246978,2011-9-7 3:24,104863,产品A,100,6,600
119246979,2011-9-7 3:25,136475,产品B,200,2,400
119246980,2011-9-7 3:25,193983,产品A,100,9,900
119246981,2011-9-7 3:26,106028,产品D,300,2,600
119246982,2011-9-7 3:26,191729,产品A,100,9,900
119246983,2011-9-7 3:27,130567,产品A,100,8,800
119246984,2011-9-7 3:27,172859,产品A,100,10,1000
119246985,2011-9-7 3:29,104863,产品A,100,9,900
119246986,2011-9-7 3:30,122877,产品A,100,8,800
119246987,2011-9-7 3:30,191729,产品A,100,8,800
119246988,2011-9-7 3:31,104863,产品A,100,8,800
119246989,2011-9-7 3:31,122877,产品A,100,4,400
119246990,2011-9-7 3:31,122877,产品A,100,10,1000
119246991,2011-9-7 3:31,148574,产品D,300,5,1500
119246992,2011-9-7 3:31,192451,产品B,200,10,2000
119246993,2011-9-7 3:32,109686,产品A,100,6,600
119246994,2011-9-7 3:32,122877,产品A,100,10,1000
119246995,2011-9-7 3:32,193983,产品B,200,7,1400
119246996,2011-9-7 3:33,114187,产品A,100,10,1000
119246997,2011-9-7 3:33,131952,产品A,100,10,1000
119246998,2011-9-7 3:33,148020,产品B,200,2,400
119246999,2011-9-7 3:34,113024,产品A,100,4,400
119247000,2011-9-7 3:34,136547,产品A,100,3,300
119247001,2011-9-7 3:34,181598,产品A,100,6,600
119247002,2011-9-7 3:35,116571,产品A,100,6,600
119247003,2011-9-7 3:35,134593,产品D,300,6,1800
119247004,2011-9-7 3:35,157837,产品A,100,4,400
119247005,2011-9-7 3:35,176545,产品D,300,8,2400
119247006,2011-9-7 3:35,191670,产品B,200,2,400
119247007,2011-9-7 3:36,140975,产品A,100,1,100
119247008,2011-9-7 3:36,181598,产品A,100,2,200
119247009,2011-9-7 3:37,114187,产品A,100,7,700
119247010,2011-9-7 3:37,119737,产品D,300,1,300
119247011,2011-9-7 3:38,101417,产品D,300,3,900
119247012,2011-9-7 3:38,104863,产品A,100,1,100
119247013,2011-9-7 3:38,149753,产品A,100,5,500
119247014,2011-9-7 3:39,122544,产品A,100,6,600
119247015,2011-9-7 3:39,156715,产品E,400,9,3600
119247016,2011-9-7 3:39,161180,产品B,200,7,1400
119247017,2011-9-7 3:40,120252,产品A,100,2,200
119247018,2011-9-7 3:40,155200,产品B,200,5,1000
119247019,2011-9-7 3:41,102281,产品D,300,10,3000
119247020,2011-9-7 3:41,116811,产品D,300,8,2400
119247021,2011-9-7 3:41,144679,产品E,400,6,2400
119247022,2011-9-7 3:41,181148,产品D,300,10,3000
119247023,2011-9-7 3:42,149753,产品A,100,4,400
119247024,2011-9-7 3:42,167337,产品B,200,8,1600
119247025,2011-9-7 3:43,155220,产品D,300,8,2400
119247026,2011-9-7 3:43,176545,产品B,200,3,600
119247027,2011-9-7 3:44,156715,产品E,400,6,2400
119247028,2011-9-7 3:44,163444,产品D,300,1,300
119247029,2011-9-7 3:45,120252,产品A,100,4,400
119247030,2011-9-7 3:45,156484,产品D,300,1,300
119247031,2011-9-7 3:46,100353,产品C,280,8,2240
119247032,2011-9-7 3:46,112497,产品D,300,7,2100
119247033,2011-9-7 3:48,101536,产品A,100,8,800
119247034,2011-9-7 3:48,112497,产品D,300,4,1200
119247035,2011-9-7 3:49,122569,产品D,300,3,900
119247036,2011-9-7 3:49,155620,产品A,100,10,1000
119247037,2011-9-7 3:49,162942,产品D,300,6,1800
119247038,2011-9-7 3:50,134391,产品A,100,6,600
119247039,2011-9-7 3:50,144248,产品A,100,8,800
119247040,2011-9-7 3:50,177877,产品D,300,9,2700
119247041,2011-9-7 3:51,149624,产品A,100,4,400
119247042,2011-9-7 3:51,191852,产品D,300,10,3000
119247043,2011-9-7 3:52,100684,产品D,300,3,900
119247044,2011-9-7 3:52,120973,产品A,100,7,700
119247045,2011-9-7 3:52,124186,产品C,280,10,2800
119247046,2011-9-7 3:52,138346,产品D,300,3,900
119247047,2011-9-7 3:53,144248,产品A,100,5,500
119247048,2011-9-7 3:53,156484,产品D,300,5,1500
119247049,2011-9-7 3:54,101536,产品A,100,10,1000
119247050,2011-9-7 3:54,135869,产品D,300,1,300
119247051,2011-9-7 3:55,113441,产品D,300,6,1800
119247052,2011-9-7 3:55,156643,产品D,300,7,2100
119247053,2011-9-7 3:55,196216,产品D,300,2,600
119247054,2011-9-7 3:56,141605,产品D,300,9,2700
119247055,2011-9-7 3:56,163679,产品B,200,1,200
119247056,2011-9-7 3:57,128808,产品B,200,10,2000
119247057,2011-9-7 3:57,165476,产品B,200,6,1200
119247058,2011-9-7 3:57,189058,产品A,100,1,100
119247059,2011-9-7 3:58,100353,产品C,280,6,1680
119247060,2011-9-7 3:58,133685,产品C,280,1,280
119247061,2011-9-7 3:58,194450,产品D,300,5,1500
119247062,2011-9-7 3:58,194662,产品A,100,6,600
119247063,2011-9-7 3:59,158164,产品D,300,9,2700
119247064,2011-9-7 3:59,196216,产品D,300,1,300
119247065,2011-9-7 4:00,117080,产品A,100,7,700
119247066,2011-9-7 4:00,166839,产品C,280,3,840
119247067,2011-9-7 4:01,101117,产品B,200,3,600
119247068,2011-9-7 4:01,183926,产品D,300,2,600
119247069,2011-9-7 4:02,102777,产品D,300,8,2400
119247070,2011-9-7 4:02,147018,产品A,100,3,300
119247071,2011-9-7 4:03,151441,产品D,300,1,300
119247072,2011-9-7 4:03,173202,产品D,300,8,2400
119247073,2011-9-7 4:04,108255,产品A,100,9,900
119247074,2011-9-7 4:04,183926,产品D,300,9,2700
119247075,2011-9-7 4:05,133473,产品E,400,1,400
119247076,2011-9-7 4:06,107918,产品A,100,3,300
119247077,2011-9-7 4:06,164198,产品D,300,9,2700
119247078,2011-9-7 4:07,130046,产品B,200,5,1000
119247079,2011-9-7 4:07,138566,产品D,300,3,900
119247080,2011-9-7 4:07,194822,产品A,100,4,400
119247081,2011-9-7 4:08,132722,产品A,100,5,500
119247082,2011-9-7 4:09,108255,产品A,100,1,100
119247083,2011-9-7 4:09,143306,产品B,200,6,1200
119247084,2011-9-7 4:10,188416,产品A,100,9,900
119247085,2011-9-7 4:11,196244,产品B,200,4,800
119247086,2011-9-7 4:12,194822,产品A,100,2,200
119247087,2011-9-7 4:13,172560,产品D,300,6,1800
119247088,2011-9-7 4:14,173418,产品A,100,5,500
119247089,2011-9-7 4:15,174458,产品D,300,9,2700
119247090,2011-9-7 4:16,104189,产品D,300,3,900
