订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119001477,2011-9-1 1:09,149841,产品B,200,9,1800
119001478,2011-9-1 1:09,130981,产品A,100,10,1000
119001479,2011-9-1 1:09,160332,产品A,100,10,1000
119001480,2011-9-1 1:09,133061,产品D,300,1,300
119001481,2011-9-1 1:09,133061,产品D,300,6,1800
119001482,2011-9-1 1:09,133061,产品D,300,7,2100
119001483,2011-9-1 1:09,191897,产品E,400,1,400
119001484,2011-9-1 1:09,139174,产品D,300,1,300
119001485,2011-9-1 1:09,111701,产品D,300,1,300
119001486,2011-9-1 1:09,192914,产品B,200,5,1000
119001487,2011-9-1 1:09,140801,产品A,100,8,800
119001488,2011-9-1 1:09,181089,产品D,300,2,600
119001489,2011-9-1 1:09,150097,产品A,100,3,300
119001490,2011-9-1 1:09,161651,产品A,100,8,800
119001491,2011-9-1 1:09,150977,产品A,100,6,600
119001492,2011-9-1 1:09,109806,产品D,300,8,2400
119001493,2011-9-1 1:10,133061,产品D,300,4,1200
119001494,2011-9-1 1:10,178415,产品D,300,10,3000
119001495,2011-9-1 1:10,102744,产品E,400,8,3200
119001496,2011-9-1 1:10,120116,产品A,100,7,700
119001497,2011-9-1 1:10,149841,产品B,200,4,800
119001498,2011-9-1 1:10,117788,产品A,100,4,400
119001499,2011-9-1 1:10,106802,产品A,100,1,100
119001500,2011-9-1 1:10,171557,产品D,300,4,1200
119001501,2011-9-1 1:10,173418,产品A,100,7,700
119001502,2011-9-1 1:10,101821,产品A,100,5,500
119001503,2011-9-1 1:10,169530,产品A,100,1,100
119001504,2011-9-1 1:10,169530,产品A,100,1,100
119001505,2011-9-1 1:10,163141,产品A,100,10,1000
119001506,2011-9-1 1:11,149841,产品B,200,5,1000
119001507,2011-9-1 1:11,172541,产品D,300,7,2100
119001508,2011-9-1 1:11,148190,产品D,300,7,2100
119001509,2011-9-1 1:11,144451,产品A,100,1,100
119001510,2011-9-1 1:11,118528,产品D,300,6,1800
119001511,2011-9-1 1:11,107972,产品D,300,7,2100
119001512,2011-9-1 1:11,167205,产品A,100,6,600
119001513,2011-9-1 1:11,110360,产品A,100,10,1000
119001514,2011-9-1 1:11,161615,产品D,300,4,1200
119001515,2011-9-1 1:11,102949,产品D,300,4,1200
119001516,2011-9-1 1:11,143475,产品A,100,10,1000
119001517,2011-9-1 1:11,149841,产品B,200,3,600
119001518,2011-9-1 1:11,136298,产品B,200,2,400
119001519,2011-9-1 1:12,154330,产品B,200,8,1600
119001520,2011-9-1 1:12,178059,产品A,100,10,1000
119001521,2011-9-1 1:12,149841,产品B,200,6,1200
119001522,2011-9-1 1:12,126684,产品A,100,8,800
119001523,2011-9-1 1:12,154330,产品B,200,5,1000
119001524,2011-9-1 1:12,165821,产品A,100,5,500
119001525,2011-9-1 1:12,149841,产品B,200,1,200
119001526,2011-9-1 1:12,145989,产品D,300,7,2100
119001527,2011-9-1 1:12,129145,产品A,100,2,200
119001528,2011-9-1 1:12,124578,产品D,300,3,900
119001529,2011-9-1 1:12,103800,产品D,300,8,2400
119001530,2011-9-1 1:13,119109,产品A,100,6,600
119001531,2011-9-1 1:13,106550,产品A,100,5,500
119001532,2011-9-1 1:13,167896,产品A,100,10,1000
119001533,2011-9-1 1:13,181089,产品D,300,2,600
119001534,2011-9-1 1:13,154405,产品A,100,5,500
119001535,2011-9-1 1:13,190882,产品B,200,3,600
119001536,2011-9-1 1:13,120985,产品A,100,8,800
119001537,2011-9-1 1:13,160324,产品B,200,9,1800
119001538,2011-9-1 1:13,144076,产品D,300,4,1200
119001539,2011-9-1 1:13,151981,产品A,100,1,100
119001540,2011-9-1 1:13,194607,产品A,100,3,300
119001541,2011-9-1 1:13,126684,产品A,100,3,300
119001542,2011-9-1 1:14,192459,产品D,300,8,2400
119001543,2011-9-1 1:14,176201,产品A,100,3,300
119001544,2011-9-1 1:14,115543,产品A,100,10,1000
119001545,2011-9-1 1:14,189334,产品B,200,1,200
119001546,2011-9-1 1:14,139451,产品D,300,3,900
119001547,2011-9-1 1:14,171255,产品B,200,2,400
119001548,2011-9-1 1:14,106200,产品D,300,4,1200
119001549,2011-9-1 1:14,193406,产品B,200,8,1600
119001550,2011-9-1 1:14,100295,产品D,300,6,1800
119001551,2011-9-1 1:14,158102,产品A,100,10,1000
119001552,2011-9-1 1:15,175367,产品A,100,4,400
119001553,2011-9-1 1:15,163606,产品E,400,7,2800
119001554,2011-9-1 1:15,161651,产品A,100,10,1000
119001555,2011-9-1 1:15,196668,产品B,200,5,1000
119001556,2011-9-1 1:15,113802,产品A,100,7,700
119001557,2011-9-1 1:15,156043,产品D,300,5,1500
119001558,2011-9-1 1:15,161263,产品B,200,5,1000
119001559,2011-9-1 1:15,133233,产品A,100,7,700
119001560,2011-9-1 1:15,102024,产品A,100,1,100
119001561,2011-9-1 1:15,188406,产品B,200,5,1000
119001562,2011-9-1 1:16,176160,产品A,100,10,1000
119001563,2011-9-1 1:16,171557,产品D,300,1,300
119001564,2011-9-1 1:16,135287,产品D,300,3,900
119001565,2011-9-1 1:16,128289,产品F,500,1,500
119001566,2011-9-1 1:16,195541,产品D,300,7,2100
119001567,2011-9-1 1:16,133499,产品D,300,3,900
119001568,2011-9-1 1:16,136674,产品A,100,1,100
119001569,2011-9-1 1:16,122893,产品A,100,8,800
119001570,2011-9-1 1:16,186767,产品D,300,2,600
119001571,2011-9-1 1:16,171354,产品A,100,7,700
119001572,2011-9-1 1:16,156182,产品A,100,5,500
119001573,2011-9-1 1:16,126672,产品D,300,10,3000
119001574,2011-9-1 1:17,150977,产品A,100,3,300
119001575,2011-9-1 1:17,154628,产品D,300,9,2700
119001576,2011-9-1 1:17,163606,产品E,400,10,4000
119001577,2011-9-1 1:17,109941,产品A,100,8,800
119001578,2011-9-1 1:17,110554,产品A,100,2,200
119001579,2011-9-1 1:17,140484,产品D,300,3,900
119001580,2011-9-1 1:17,126441,产品B,200,8,1600
119001581,2011-9-1 1:17,143577,产品C,280,2,560
119001582,2011-9-1 1:17,189070,产品A,100,2,200
119001583,2011-9-1 1:17,146354,产品A,100,9,900
119001584,2011-9-1 1:17,156604,产品D,300,1,300
119001585,2011-9-1 1:17,159792,产品A,100,4,400
119001586,2011-9-1 1:17,178452,产品A,100,2,200
119001587,2011-9-1 1:17,170953,产品B,200,6,1200
119001588,2011-9-1 1:18,159792,产品A,100,7,700
119001589,2011-9-1 1:18,138546,产品C,280,8,2240
119001590,2011-9-1 1:18,155516,产品D,300,6,1800
119001591,2011-9-1 1:18,161700,产品B,200,6,1200
119001592,2011-9-1 1:18,101683,产品A,100,10,1000
119001593,2011-9-1 1:18,151981,产品A,100,9,900
119001594,2011-9-1 1:18,189997,产品B,200,9,1800
119001595,2011-9-1 1:18,152692,产品B,200,1,200
119001596,2011-9-1 1:18,117835,产品A,100,9,900
119001597,2011-9-1 1:18,176357,产品D,300,3,900
119001598,2011-9-1 1:18,126672,产品D,300,9,2700
119001599,2011-9-1 1:18,111375,产品E,400,3,1200
119001600,2011-9-1 1:18,189070,产品A,100,2,200
119001601,2011-9-1 1:18,178452,产品A,100,2,200
119001602,2011-9-1 1:18,119860,产品A,100,9,900
119001603,2011-9-1 1:19,190882,产品B,200,9,1800
119001604,2011-9-1 1:19,165028,产品B,200,3,600
119001605,2011-9-1 1:19,152692,产品B,200,8,1600
119001606,2011-9-1 1:19,134273,产品D,300,9,2700
119001607,2011-9-1 1:19,161434,产品B,200,3,600
119001608,2011-9-1 1:19,115157,产品A,100,4,400
119001609,2011-9-1 1:19,111375,产品E,400,3,1200
119001610,2011-9-1 1:19,132639,产品A,100,8,800
119001611,2011-9-1 1:19,142537,产品D,300,3,900
119001612,2011-9-1 1:20,128257,产品E,400,1,400
119001613,2011-9-1 1:20,161651,产品A,100,3,300
119001614,2011-9-1 1:20,112753,产品D,300,7,2100
119001615,2011-9-1 1:20,109806,产品D,300,10,3000
119001616,2011-9-1 1:20,157803,产品D,300,6,1800
119001617,2011-9-1 1:20,161434,产品B,200,5,1000
119001618,2011-9-1 1:20,126441,产品B,200,9,1800
119001619,2011-9-1 1:20,144657,产品A,100,7,700
119001620,2011-9-1 1:20,193998,产品A,100,6,600
119001621,2011-9-1 1:20,189070,产品A,100,6,600
119001622,2011-9-1 1:20,112284,产品D,300,8,2400
119001623,2011-9-1 1:20,133233,产品A,100,6,600
119001624,2011-9-1 1:20,103800,产品D,300,5,1500
119001625,2011-9-1 1:21,160324,产品B,200,9,1800
119001626,2011-9-1 1:21,103632,产品D,300,5,1500
119001627,2011-9-1 1:21,106496,产品A,100,2,200
119001628,2011-9-1 1:21,184916,产品A,100,1,100
119001629,2011-9-1 1:21,148391,产品B,200,9,1800
119001630,2011-9-1 1:21,100814,产品E,400,2,800
119001631,2011-9-1 1:21,170730,产品A,100,1,100
119001632,2011-9-1 1:21,113438,产品B,200,2,400
119001633,2011-9-1 1:21,123313,产品A,100,5,500
119001634,2011-9-1 1:21,171519,产品D,300,4,1200
119001635,2011-9-1 1:21,110745,产品A,100,4,400
119001636,2011-9-1 1:22,166643,产品D,300,7,2100
119001637,2011-9-1 1:22,113056,产品A,100,5,500
119001638,2011-9-1 1:22,126441,产品B,200,7,1400
119001639,2011-9-1 1:22,179345,产品D,300,5,1500
119001640,2011-9-1 1:22,100460,产品A,100,8,800
119001641,2011-9-1 1:22,192427,产品D,300,5,1500
119001642,2011-9-1 1:22,123365,产品D,300,10,3000
119001643,2011-9-1 1:22,172655,产品B,200,7,1400
119001644,2011-9-1 1:22,125448,产品A,100,10,1000
119001645,2011-9-1 1:22,171519,产品D,300,5,1500
119001646,2011-9-1 1:22,171255,产品B,200,9,1800
119001647,2011-9-1 1:22,188034,产品B,200,1,200
119001648,2011-9-1 1:22,156929,产品A,100,1,100
119001649,2011-9-1 1:23,112789,产品D,300,6,1800
119001650,2011-9-1 1:23,120829,产品A,100,7,700
119001651,2011-9-1 1:23,109185,产品A,100,5,500
119001652,2011-9-1 1:23,171557,产品D,300,8,2400
119001653,2011-9-1 1:23,175713,产品A,100,5,500
119001654,2011-9-1 1:23,113802,产品A,100,2,200
119001655,2011-9-1 1:23,131106,产品B,200,8,1600
119001656,2011-9-1 1:23,161651,产品A,100,7,700
119001657,2011-9-1 1:23,195682,产品B,200,9,1800
119001658,2011-9-1 1:23,153027,产品A,100,5,500
119001659,2011-9-1 1:24,107972,产品D,300,3,900
119001660,2011-9-1 1:24,180111,产品D,300,3,900
119001661,2011-9-1 1:24,170193,产品A,100,9,900
119001662,2011-9-1 1:24,146354,产品A,100,2,200
119001663,2011-9-1 1:24,160324,产品B,200,2,400
119001664,2011-9-1 1:24,101532,产品D,300,10,3000
119001665,2011-9-1 1:24,179401,产品B,200,4,800
119001666,2011-9-1 1:24,114897,产品A,100,3,300
119001667,2011-9-1 1:24,178452,产品A,100,2,200
119001668,2011-9-1 1:24,175552,产品D,300,9,2700
119001669,2011-9-1 1:24,103632,产品D,300,1,300
119001670,2011-9-1 1:24,110180,产品E,400,9,3600
119001671,2011-9-1 1:24,120480,产品A,100,5,500
119001672,2011-9-1 1:24,194555,产品B,200,6,1200
119001673,2011-9-1 1:24,196452,产品D,300,9,2700
119001674,2011-9-1 1:25,111129,产品D,300,8,2400
119001675,2011-9-1 1:25,159448,产品B,200,4,800
119001676,2011-9-1 1:25,115515,产品D,300,4,1200
119001677,2011-9-1 1:25,170173,产品D,300,3,900
119001678,2011-9-1 1:25,121547,产品D,300,9,2700
119001679,2011-9-1 1:25,164280,产品D,300,3,900
119001680,2011-9-1 1:25,165595,产品D,300,3,900
119001681,2011-9-1 1:25,176160,产品A,100,10,1000
119001682,2011-9-1 1:25,177875,产品A,100,5,500
119001683,2011-9-1 1:25,195180,产品E,400,7,2800
119001684,2011-9-1 1:25,160848,产品B,200,8,1600
119001685,2011-9-1 1:25,180111,产品D,300,4,1200
119001686,2011-9-1 1:25,175713,产品A,100,7,700
119001687,2011-9-1 1:25,103118,产品E,400,5,2000
119001688,2011-9-1 1:26,106868,产品B,200,9,1800
119001689,2011-9-1 1:26,167669,产品E,400,2,800
119001690,2011-9-1 1:26,135209,产品D,300,5,1500
119001691,2011-9-1 1:26,171382,产品A,100,6,600
119001692,2011-9-1 1:26,138714,产品B,200,8,1600
119001693,2011-9-1 1:26,169118,产品D,300,5,1500
119001694,2011-9-1 1:26,101261,产品A,100,6,600
119001695,2011-9-1 1:26,192514,产品A,100,2,200
119001696,2011-9-1 1:26,168602,产品D,300,6,1800
119001697,2011-9-1 1:26,160992,产品C,280,2,560
119001698,2011-9-1 1:26,109815,产品A,100,4,400
119001699,2011-9-1 1:26,122019,产品D,300,10,3000
119001700,2011-9-1 1:26,193204,产品E,400,8,3200
119001701,2011-9-1 1:27,117416,产品A,100,1,100
119001702,2011-9-1 1:27,118182,产品A,100,10,1000
119001703,2011-9-1 1:27,138714,产品B,200,10,2000
119001704,2011-9-1 1:27,175552,产品D,300,7,2100
119001705,2011-9-1 1:27,184795,产品A,100,6,600
119001706,2011-9-1 1:27,186607,产品A,100,5,500
119001707,2011-9-1 1:27,126325,产品A,100,8,800
119001708,2011-9-1 1:27,103632,产品D,300,6,1800
119001709,2011-9-1 1:28,118710,产品D,300,6,1800
119001710,2011-9-1 1:28,186216,产品B,200,8,1600
119001711,2011-9-1 1:28,162366,产品D,300,7,2100
119001712,2011-9-1 1:28,113338,产品D,300,9,2700
119001713,2011-9-1 1:28,159534,产品D,300,8,2400
119001714,2011-9-1 1:28,115515,产品D,300,5,1500
119001715,2011-9-1 1:28,147119,产品A,100,3,300
119001716,2011-9-1 1:28,134875,产品A,100,4,400
119001717,2011-9-1 1:28,163074,产品A,100,2,200
119001718,2011-9-1 1:28,161607,产品A,100,2,200
119001719,2011-9-1 1:28,172655,产品B,200,7,1400
119001720,2011-9-1 1:28,126325,产品A,100,7,700
119001721,2011-9-1 1:28,168984,产品E,400,4,1600
119001722,2011-9-1 1:28,147886,产品B,200,5,1000
119001723,2011-9-1 1:28,115167,产品A,100,2,200
119001724,2011-9-1 1:29,166482,产品D,300,7,2100
119001725,2011-9-1 1:29,118066,产品D,300,2,600
119001726,2011-9-1 1:29,111697,产品D,300,7,2100
119001727,2011-9-1 1:29,159534,产品D,300,2,600
119001728,2011-9-1 1:29,134375,产品A,100,6,600
119001729,2011-9-1 1:29,168755,产品A,100,2,200
119001730,2011-9-1 1:29,106092,产品D,300,3,900
119001731,2011-9-1 1:29,196176,产品D,300,3,900
119001732,2011-9-1 1:29,177875,产品A,100,4,400
119001733,2011-9-1 1:29,140483,产品B,200,7,1400
119001734,2011-9-1 1:29,118066,产品D,300,8,2400
119001735,2011-9-1 1:30,171910,产品D,300,2,600
119001736,2011-9-1 1:30,175256,产品A,100,6,600
119001737,2011-9-1 1:30,168904,产品D,300,7,2100
119001738,2011-9-1 1:30,128085,产品B,200,3,600
119001739,2011-9-1 1:30,183219,产品D,300,4,1200
119001740,2011-9-1 1:30,116519,产品D,300,2,600
119001741,2011-9-1 1:30,188203,产品A,100,8,800
119001742,2011-9-1 1:30,178059,产品A,100,9,900
119001743,2011-9-1 1:30,138256,产品A,100,5,500
119001744,2011-9-1 1:30,191901,产品D,300,9,2700
119001745,2011-9-1 1:30,107592,产品A,100,10,1000
119001746,2011-9-1 1:31,119600,产品D,300,7,2100
119001747,2011-9-1 1:31,110737,产品D,300,3,900
119001748,2011-9-1 1:31,161553,产品A,100,7,700
119001749,2011-9-1 1:31,172814,产品A,100,7,700
119001750,2011-9-1 1:31,168797,产品A,100,9,900
119001751,2011-9-1 1:31,113338,产品D,300,4,1200
119001752,2011-9-1 1:31,143321,产品A,100,8,800
119001753,2011-9-1 1:31,108291,产品A,100,7,700
119001754,2011-9-1 1:32,128109,产品D,300,7,2100
119001755,2011-9-1 1:32,195581,产品D,300,1,300
119001756,2011-9-1 1:32,111860,产品A,100,7,700
119001757,2011-9-1 1:32,107496,产品F,500,3,1500
119001758,2011-9-1 1:32,171148,产品A,100,9,900
119001759,2011-9-1 1:32,197475,产品A,100,2,200
119001760,2011-9-1 1:32,154802,产品D,300,8,2400
119001761,2011-9-1 1:32,169523,产品D,300,3,900
119001762,2011-9-1 1:33,109851,产品D,300,5,1500
119001763,2011-9-1 1:33,171255,产品B,200,6,1200
119001764,2011-9-1 1:33,130434,产品A,100,3,300
119001765,2011-9-1 1:33,154583,产品A,100,3,300
119001766,2011-9-1 1:33,115975,产品A,100,4,400
119001767,2011-9-1 1:33,106496,产品A,100,5,500
119001768,2011-9-1 1:33,162257,产品D,300,9,2700
119001769,2011-9-1 1:33,196367,产品B,200,10,2000
119001770,2011-9-1 1:33,122687,产品A,100,6,600
119001771,2011-9-1 1:33,195550,产品A,100,5,500
119001772,2011-9-1 1:33,113871,产品A,100,5,500
119001773,2011-9-1 1:33,169789,产品D,300,3,900
119001774,2011-9-1 1:33,184894,产品D,300,1,300
119001775,2011-9-1 1:33,133349,产品A,100,6,600
119001776,2011-9-1 1:34,188203,产品A,100,5,500
119001777,2011-9-1 1:34,173304,产品A,100,5,500
119001778,2011-9-1 1:34,129504,产品A,100,2,200
119001779,2011-9-1 1:34,176501,产品D,300,4,1200
119001780,2011-9-1 1:34,109185,产品A,100,3,300
119001781,2011-9-1 1:34,130434,产品A,100,1,100
119001782,2011-9-1 1:34,114998,产品D,300,10,3000
119001783,2011-9-1 1:34,169888,产品D,300,7,2100
119001784,2011-9-1 1:34,103244,产品E,400,2,800
119001785,2011-9-1 1:34,169789,产品D,300,6,1800
119001786,2011-9-1 1:35,146676,产品A,100,6,600
119001787,2011-9-1 1:35,194636,产品D,300,1,300
119001788,2011-9-1 1:35,184916,产品B,200,2,400
119001789,2011-9-1 1:35,196375,产品A,100,4,400
119001790,2011-9-1 1:35,111832,产品A,100,5,500
119001791,2011-9-1 1:35,145684,产品D,300,1,300
119001792,2011-9-1 1:35,194636,产品D,300,8,2400
119001793,2011-9-1 1:35,171255,产品B,200,3,600
119001794,2011-9-1 1:35,164864,产品B,200,10,2000
119001795,2011-9-1 1:35,162513,产品A,100,2,200
119001796,2011-9-1 1:35,174886,产品C,280,7,1960
119001797,2011-9-1 1:36,187607,产品B,200,2,400
119001798,2011-9-1 1:36,138797,产品A,100,3,300
119001799,2011-9-1 1:36,187607,产品B,200,4,800
119001800,2011-9-1 1:36,118554,产品B,200,6,1200
119001801,2011-9-1 1:36,124754,产品A,100,6,600
119001802,2011-9-1 1:36,164633,产品A,100,8,800
119001803,2011-9-1 1:36,144212,产品D,300,10,3000
119001804,2011-9-1 1:36,193059,产品D,300,1,300
119001805,2011-9-1 1:36,149519,产品A,100,7,700
119001806,2011-9-1 1:36,134375,产品A,100,3,300
119001807,2011-9-1 1:36,163712,产品B,200,8,1600
119001808,2011-9-1 1:36,189684,产品D,300,7,2100
119001809,2011-9-1 1:36,109806,产品D,300,5,1500
119001810,2011-9-1 1:37,149841,产品B,200,7,1400
119001811,2011-9-1 1:37,166873,产品A,100,5,500
119001812,2011-9-1 1:37,168507,产品A,100,4,400
119001813,2011-9-1 1:37,166680,产品A,100,1,100
119001814,2011-9-1 1:37,194873,产品E,400,7,2800
119001815,2011-9-1 1:37,194636,产品D,300,2,600
119001816,2011-9-1 1:37,129969,产品A,100,1,100
119001817,2011-9-1 1:37,140801,产品A,100,2,200
119001818,2011-9-1 1:37,116451,产品D,300,7,2100
119001819,2011-9-1 1:37,172655,产品B,200,3,600
119001820,2011-9-1 1:37,197169,产品D,300,2,600
119001821,2011-9-1 1:38,149519,产品A,100,2,200
119001822,2011-9-1 1:38,116608,产品B,200,7,1400
119001823,2011-9-1 1:38,149841,产品B,200,8,1600
119001824,2011-9-1 1:38,112296,产品B,200,9,1800
119001825,2011-9-1 1:38,188968,产品E,400,5,2000
119001826,2011-9-1 1:38,149841,产品B,200,3,600
119001827,2011-9-1 1:38,175713,产品A,100,1,100
119001828,2011-9-1 1:38,119109,产品D,300,4,1200
119001829,2011-9-1 1:38,180479,产品A,100,1,100
119001830,2011-9-1 1:38,149841,产品B,200,8,1600
119001831,2011-9-1 1:38,192427,产品D,300,10,3000
119001832,2011-9-1 1:38,158588,产品D,300,10,3000
119001833,2011-9-1 1:38,125060,产品A,100,2,200
119001834,2011-9-1 1:39,125085,产品A,100,10,1000
119001835,2011-9-1 1:39,128085,产品B,200,2,400
119001836,2011-9-1 1:39,187607,产品B,200,6,1200
119001837,2011-9-1 1:39,127780,产品D,300,8,2400
119001838,2011-9-1 1:39,149841,产品B,200,3,600
119001839,2011-9-1 1:39,127780,产品D,300,8,2400
119001840,2011-9-1 1:39,138838,产品D,300,2,600
119001841,2011-9-1 1:39,149841,产品B,200,2,400
119001842,2011-9-1 1:40,102949,产品D,300,7,2100
119001843,2011-9-1 1:40,127780,产品D,300,2,600
119001844,2011-9-1 1:40,113802,产品D,300,4,1200
119001845,2011-9-1 1:40,116608,产品B,200,6,1200
119001846,2011-9-1 1:40,159553,产品A,100,10,1000
119001847,2011-9-1 1:40,187607,产品B,200,7,1400
119001848,2011-9-1 1:40,128592,产品D,300,1,300
119001849,2011-9-1 1:40,197169,产品D,300,4,1200
119001850,2011-9-1 1:40,101971,产品B,200,6,1200
119001851,2011-9-1 1:40,126268,产品A,100,2,200
119001852,2011-9-1 1:40,149841,产品B,200,2,400
119001853,2011-9-1 1:40,145672,产品D,300,5,1500
119001854,2011-9-1 1:40,149841,产品B,200,8,1600
119001855,2011-9-1 1:41,126268,产品A,100,9,900
119001856,2011-9-1 1:41,149841,产品B,200,5,1000
119001857,2011-9-1 1:41,191901,产品A,100,6,600
119001858,2011-9-1 1:41,176980,产品B,200,10,2000
119001859,2011-9-1 1:41,100229,产品A,100,8,800
119001860,2011-9-1 1:41,149841,产品B,200,10,2000
119001861,2011-9-1 1:41,128085,产品B,200,4,800
119001862,2011-9-1 1:41,146196,产品B,200,9,1800
119001863,2011-9-1 1:41,164038,产品D,300,6,1800
119001864,2011-9-1 1:41,136957,产品D,300,8,2400
119001865,2011-9-1 1:41,193565,产品A,100,4,400
119001866,2011-9-1 1:42,128085,产品B,200,3,600
119001867,2011-9-1 1:42,189684,产品D,300,2,600
119001868,2011-9-1 1:42,149841,产品B,200,2,400
119001869,2011-9-1 1:42,108073,产品A,100,2,200
119001870,2011-9-1 1:42,112059,产品A,100,6,600
119001871,2011-9-1 1:42,107901,产品E,400,3,1200
119001872,2011-9-1 1:42,174045,产品D,300,6,1800
119001873,2011-9-1 1:42,175800,产品A,100,9,900
119001874,2011-9-1 1:42,123267,产品A,100,8,800
119001875,2011-9-1 1:43,137813,产品D,300,9,2700
119001876,2011-9-1 1:43,149841,产品B,200,4,800
119001877,2011-9-1 1:43,154946,产品A,100,8,800
119001878,2011-9-1 1:43,116608,产品B,200,8,1600
119001879,2011-9-1 1:43,142382,产品A,100,4,400
119001880,2011-9-1 1:43,178227,产品B,200,7,1400
119001881,2011-9-1 1:43,197377,产品D,300,8,2400
119001882,2011-9-1 1:43,149841,产品B,200,2,400
119001883,2011-9-1 1:43,116375,产品A,100,2,200
119001884,2011-9-1 1:43,111563,产品D,300,7,2100
119001885,2011-9-1 1:44,196980,产品A,100,7,700
119001886,2011-9-1 1:44,167889,产品A,100,4,400
119001887,2011-9-1 1:44,149358,产品A,100,8,800
119001888,2011-9-1 1:44,119380,产品B,200,4,800
119001889,2011-9-1 1:44,149841,产品B,200,5,1000
119001890,2011-9-1 1:44,164633,产品A,100,5,500
119001891,2011-9-1 1:44,176440,产品D,300,2,600
119001892,2011-9-1 1:44,110669,产品A,100,1,100
119001893,2011-9-1 1:45,115962,产品A,100,1,100
119001894,2011-9-1 1:45,154628,产品D,300,4,1200
119001895,2011-9-1 1:45,105256,产品A,100,7,700
119001896,2011-9-1 1:45,122771,产品B,200,5,1000
119001897,2011-9-1 1:45,156186,产品D,300,3,900
119001898,2011-9-1 1:45,137184,产品D,300,8,2400
119001899,2011-9-1 1:45,164864,产品A,100,9,900
119001900,2011-9-1 1:45,109820,产品D,300,7,2100
119001901,2011-9-1 1:45,113050,产品B,200,1,200
119001902,2011-9-1 1:45,105256,产品A,100,5,500
119001903,2011-9-1 1:45,149841,产品B,200,3,600
119001904,2011-9-1 1:46,190215,产品A,100,2,200
119001905,2011-9-1 1:46,154628,产品D,300,2,600
119001906,2011-9-1 1:46,173911,产品E,400,1,400
119001907,2011-9-1 1:46,137184,产品D,300,2,600
119001908,2011-9-1 1:46,105480,产品B,200,6,1200
119001909,2011-9-1 1:46,149841,产品B,200,7,1400
119001910,2011-9-1 1:46,175713,产品B,200,4,800
119001911,2011-9-1 1:46,151436,产品A,100,3,300
119001912,2011-9-1 1:46,193154,产品D,300,3,900
119001913,2011-9-1 1:47,149841,产品B,200,6,1200
119001914,2011-9-1 1:47,154628,产品D,300,3,900
119001915,2011-9-1 1:47,176653,产品D,300,2,600
119001916,2011-9-1 1:47,151799,产品A,100,7,700
119001917,2011-9-1 1:47,129504,产品A,100,3,300
119001918,2011-9-1 1:47,116608,产品B,200,8,1600
119001919,2011-9-1 1:47,111593,产品D,300,8,2400
119001920,2011-9-1 1:47,127780,产品A,100,1,100
119001921,2011-9-1 1:47,107592,产品A,100,6,600
119001922,2011-9-1 1:47,137561,产品D,300,8,2400
119001923,2011-9-1 1:47,128026,产品A,100,1,100
119001924,2011-9-1 1:48,182110,产品D,300,9,2700
119001925,2011-9-1 1:48,100229,产品A,100,2,200
119001926,2011-9-1 1:48,133621,产品B,200,4,800
119001927,2011-9-1 1:48,196980,产品A,100,6,600
119001928,2011-9-1 1:48,110720,产品D,300,6,1800
119001929,2011-9-1 1:48,185553,产品A,100,2,200
119001930,2011-9-1 1:48,128026,产品A,100,9,900
119001931,2011-9-1 1:48,126325,产品A,100,8,800
119001932,2011-9-1 1:48,168538,产品D,300,9,2700
119001933,2011-9-1 1:49,106829,产品D,300,7,2100
119001934,2011-9-1 1:49,150284,产品A,100,10,1000
119001935,2011-9-1 1:49,127628,产品A,100,10,1000
119001936,2011-9-1 1:49,149841,产品B,200,4,800
119001937,2011-9-1 1:49,158195,产品A,100,7,700
119001938,2011-9-1 1:49,149841,产品B,200,6,1200
119001939,2011-9-1 1:49,192148,产品A,100,10,1000
119001940,2011-9-1 1:49,157906,产品A,100,3,300
119001941,2011-9-1 1:49,149841,产品B,200,9,1800
119001942,2011-9-1 1:49,169505,产品D,300,8,2400
119001943,2011-9-1 1:50,119860,产品A,100,8,800
119001944,2011-9-1 1:50,117138,产品B,200,10,2000
119001945,2011-9-1 1:50,109282,产品E,400,5,2000
119001946,2011-9-1 1:50,169505,产品D,300,7,2100
119001947,2011-9-1 1:50,195138,产品A,100,9,900
119001948,2011-9-1 1:50,142824,产品A,100,5,500
119001949,2011-9-1 1:50,146939,产品D,300,6,1800
119001950,2011-9-1 1:50,162840,产品A,100,8,800
119001951,2011-9-1 1:50,111808,产品A,100,2,200
119001952,2011-9-1 1:50,197301,产品A,100,9,900
119001953,2011-9-1 1:50,169505,产品D,300,7,2100
119001954,2011-9-1 1:50,106818,产品A,100,6,600
119001955,2011-9-1 1:50,177734,产品A,100,8,800
119001956,2011-9-1 1:51,139893,产品D,300,1,300
119001957,2011-9-1 1:51,128026,产品A,100,10,1000
119001958,2011-9-1 1:51,106829,产品D,300,9,2700
119001959,2011-9-1 1:51,154489,产品A,100,4,400
119001960,2011-9-1 1:51,107901,产品E,400,3,1200
119001961,2011-9-1 1:51,164864,产品A,100,3,300
119001962,2011-9-1 1:51,126543,产品A,100,1,100
119001963,2011-9-1 1:51,149841,产品B,200,7,1400
119001964,2011-9-1 1:51,148660,产品A,100,9,900
119001965,2011-9-1 1:51,174757,产品B,200,3,600
119001966,2011-9-1 1:51,197301,产品A,100,8,800
119001967,2011-9-1 1:51,161968,产品A,100,9,900
