订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119237870,2011-9-6 5:08,145972,产品A,100,3,300
119237871,2011-9-6 5:10,163697,产品A,100,6,600
119237872,2011-9-6 5:11,127839,产品D,300,1,300
119237873,2011-9-6 5:13,163589,产品B,200,7,1400
119237874,2011-9-6 5:14,118618,产品A,100,2,200
119237875,2011-9-6 5:14,142889,产品B,200,10,2000
119237876,2011-9-6 5:16,170456,产品A,100,7,700
119237877,2011-9-6 5:17,196929,产品D,300,9,2700
119237878,2011-9-6 5:18,180879,产品A,100,9,900
119237879,2011-9-6 5:19,145972,产品A,100,2,200
119237880,2011-9-6 5:20,171144,产品B,200,9,1800
119237881,2011-9-6 5:21,151441,产品D,300,8,2400
119237882,2011-9-6 5:22,145976,产品D,300,7,2100
119237883,2011-9-6 5:23,186338,产品A,100,7,700
119237884,2011-9-6 5:24,172826,产品D,300,4,1200
119237885,2011-9-6 5:25,126020,产品A,100,7,700
119237886,2011-9-6 5:26,123444,产品A,100,6,600
119237887,2011-9-6 5:27,152703,产品D,300,9,2700
119237888,2011-9-6 5:27,171144,产品B,200,5,1000
119237889,2011-9-6 5:29,171144,产品B,200,6,1200
119237890,2011-9-6 5:30,148719,产品A,100,4,400
119237891,2011-9-6 5:30,171144,产品B,200,3,600
119237892,2011-9-6 5:31,175438,产品A,100,1,100
119237893,2011-9-6 5:32,115257,产品D,300,4,1200
119237894,2011-9-6 5:33,186624,产品A,100,2,200
119237895,2011-9-6 5:34,152703,产品D,300,8,2400
119237896,2011-9-6 5:35,102015,产品A,100,7,700
119237897,2011-9-6 5:35,187193,产品B,200,10,2000
119237898,2011-9-6 5:37,115156,产品B,200,5,1000
119237899,2011-9-6 5:38,198234,产品A,100,6,600
119237900,2011-9-6 5:39,119673,产品B,200,6,1200
119237901,2011-9-6 5:40,141278,产品A,100,4,400
119237902,2011-9-6 5:41,151441,产品D,300,2,600
119237903,2011-9-6 5:42,189521,产品D,300,10,3000
119237904,2011-9-6 5:43,180008,产品C,280,7,1960
119237905,2011-9-6 5:44,145647,产品A,100,6,600
119237906,2011-9-6 5:45,165921,产品A,100,6,600
119237907,2011-9-6 5:46,101895,产品D,300,6,1800
119237908,2011-9-6 5:48,122527,产品C,280,6,1680
119237909,2011-9-6 5:48,187479,产品D,300,6,1800
119237910,2011-9-6 5:49,142633,产品A,100,6,600
119237911,2011-9-6 5:50,101895,产品D,300,10,3000
119237912,2011-9-6 5:50,105457,产品A,100,9,900
119237913,2011-9-6 5:51,188329,产品B,200,1,200
119237914,2011-9-6 5:52,184965,产品A,100,6,600
119237915,2011-9-6 5:53,165356,产品A,100,9,900
119237916,2011-9-6 5:54,144452,产品D,300,3,900
119237917,2011-9-6 5:55,157862,产品D,300,10,3000
119237918,2011-9-6 5:57,187765,产品A,100,1,100
119237919,2011-9-6 5:58,157862,产品D,300,8,2400
119237920,2011-9-6 5:59,182332,产品A,100,10,1000
119237921,2011-9-6 6:00,139175,产品A,100,2,200
119237922,2011-9-6 6:00,145652,产品A,100,10,1000
119237923,2011-9-6 6:01,102454,产品F,500,10,5000
119237924,2011-9-6 6:01,128363,产品A,100,1,100
119237925,2011-9-6 6:02,144452,产品D,300,2,600
119237926,2011-9-6 6:03,101042,产品D,300,7,2100
119237927,2011-9-6 6:03,115929,产品A,100,3,300
119237928,2011-9-6 6:04,159131,产品A,100,10,1000
119237929,2011-9-6 6:05,137792,产品D,300,9,2700
119237930,2011-9-6 6:05,137792,产品D,300,1,300
119237931,2011-9-6 6:06,144479,产品D,300,10,3000
119237932,2011-9-6 6:07,189533,产品A,100,10,1000
119237933,2011-9-6 6:08,138509,产品A,100,5,500
119237934,2011-9-6 6:09,144446,产品D,300,4,1200
119237935,2011-9-6 6:10,143475,产品A,100,2,200
119237936,2011-9-6 6:11,104473,产品A,100,3,300
119237937,2011-9-6 6:11,176146,产品A,100,8,800
119237938,2011-9-6 6:12,169340,产品B,200,2,400
119237939,2011-9-6 6:12,185380,产品D,300,8,2400
119237940,2011-9-6 6:13,185380,产品D,300,5,1500
119237941,2011-9-6 6:14,175500,产品A,100,10,1000
119237942,2011-9-6 6:15,150674,产品A,100,7,700
119237943,2011-9-6 6:15,185380,产品D,300,9,2700
119237944,2011-9-6 6:16,102593,产品E,400,4,1600
119237945,2011-9-6 6:16,128363,产品A,100,7,700
119237946,2011-9-6 6:17,113367,产品D,300,9,2700
119237947,2011-9-6 6:17,131938,产品D,300,5,1500
119237948,2011-9-6 6:18,124024,产品E,400,7,2800
119237949,2011-9-6 6:19,164301,产品A,100,6,600
119237950,2011-9-6 6:20,152153,产品D,300,9,2700
119237951,2011-9-6 6:20,154930,产品D,300,6,1800
119237952,2011-9-6 6:20,169312,产品E,400,5,2000
119237953,2011-9-6 6:21,100155,产品D,300,3,900
119237954,2011-9-6 6:22,112627,产品A,100,8,800
119237955,2011-9-6 6:22,170288,产品E,400,1,400
119237956,2011-9-6 6:23,118453,产品C,280,10,2800
119237957,2011-9-6 6:23,161880,产品D,300,8,2400
119237958,2011-9-6 6:24,128363,产品A,100,6,600
119237959,2011-9-6 6:25,168814,产品D,300,6,1800
119237960,2011-9-6 6:26,125542,产品D,300,9,2700
119237961,2011-9-6 6:26,128363,产品A,100,5,500
119237962,2011-9-6 6:27,128363,产品A,100,9,900
119237963,2011-9-6 6:27,130927,产品E,400,5,2000
119237964,2011-9-6 6:28,123116,产品A,100,7,700
119237965,2011-9-6 6:29,145182,产品A,100,4,400
119237966,2011-9-6 6:29,163144,产品C,280,1,280
119237967,2011-9-6 6:30,104031,产品A,100,2,200
119237968,2011-9-6 6:30,116150,产品A,100,5,500
119237969,2011-9-6 6:31,111499,产品D,300,6,1800
119237970,2011-9-6 6:31,125617,产品D,300,1,300
119237971,2011-9-6 6:32,136211,产品D,300,8,2400
119237972,2011-9-6 6:32,152703,产品D,300,4,1200
119237973,2011-9-6 6:33,128363,产品A,100,8,800
119237974,2011-9-6 6:33,132525,产品D,300,10,3000
119237975,2011-9-6 6:34,128363,产品A,100,7,700
119237976,2011-9-6 6:34,145056,产品D,300,5,1500
119237977,2011-9-6 6:35,103883,产品D,300,9,2700
119237978,2011-9-6 6:35,190133,产品D,300,8,2400
119237979,2011-9-6 6:36,111499,产品D,300,7,2100
119237980,2011-9-6 6:36,130927,产品E,400,7,2800
119237981,2011-9-6 6:37,144545,产品A,100,1,100
119237982,2011-9-6 6:37,180008,产品C,280,4,1120
119237983,2011-9-6 6:38,111499,产品D,300,8,2400
119237984,2011-9-6 6:38,141512,产品E,400,7,2800
119237985,2011-9-6 6:38,157899,产品D,300,6,1800
119237986,2011-9-6 6:39,130144,产品B,200,6,1200
119237987,2011-9-6 6:40,119161,产品A,100,7,700
119237988,2011-9-6 6:40,158510,产品A,100,9,900
119237989,2011-9-6 6:41,112149,产品A,100,4,400
119237990,2011-9-6 6:41,113240,产品A,100,7,700
119237991,2011-9-6 6:42,138057,产品A,100,5,500
119237992,2011-9-6 6:43,154578,产品D,300,3,900
119237993,2011-9-6 6:44,116482,产品D,300,3,900
119237994,2011-9-6 6:44,143435,产品B,200,10,2000
119237995,2011-9-6 6:44,159483,产品A,100,3,300
119237996,2011-9-6 6:45,184107,产品A,100,2,200
119237997,2011-9-6 6:46,101608,产品B,200,9,1800
119237998,2011-9-6 6:46,102953,产品D,300,2,600
119237999,2011-9-6 6:47,159934,产品A,100,6,600
119238000,2011-9-6 6:47,179265,产品B,200,3,600
119238001,2011-9-6 6:48,128918,产品A,100,7,700
119238002,2011-9-6 6:48,189595,产品A,100,5,500
119238003,2011-9-6 6:48,191403,产品A,100,8,800
119238004,2011-9-6 6:49,163945,产品A,100,6,600
119238005,2011-9-6 6:49,177874,产品A,100,6,600
119238006,2011-9-6 6:49,179952,产品D,300,4,1200
119238007,2011-9-6 6:50,146075,产品A,100,2,200
119238008,2011-9-6 6:50,174848,产品A,100,7,700
119238009,2011-9-6 6:51,154967,产品A,100,1,100
119238010,2011-9-6 6:51,156569,产品A,100,5,500
119238011,2011-9-6 6:51,166835,产品A,100,6,600
119238012,2011-9-6 6:52,134416,产品B,200,6,1200
119238013,2011-9-6 6:53,119428,产品A,100,3,300
119238014,2011-9-6 6:53,133859,产品D,300,5,1500
119238015,2011-9-6 6:54,146045,产品D,300,4,1200
119238016,2011-9-6 6:55,103017,产品D,300,1,300
119238017,2011-9-6 6:55,142372,产品A,100,6,600
119238018,2011-9-6 6:56,148159,产品A,100,1,100
119238019,2011-9-6 6:56,157200,产品A,100,10,1000
119238020,2011-9-6 6:57,122877,产品A,100,3,300
119238021,2011-9-6 6:57,165542,产品B,200,1,200
119238022,2011-9-6 6:58,114679,产品A,100,6,600
119238023,2011-9-6 6:58,160795,产品A,100,2,200
119238024,2011-9-6 6:59,165425,产品D,300,1,300
119238025,2011-9-6 6:59,190960,产品A,100,3,300
119238026,2011-9-6 7:00,159508,产品A,100,1,100
119238027,2011-9-6 7:00,191889,产品A,100,3,300
119238028,2011-9-6 7:01,106590,产品A,100,1,100
119238029,2011-9-6 7:01,144558,产品A,100,10,1000
119238030,2011-9-6 7:01,184988,产品E,400,5,2000
119238031,2011-9-6 7:02,147675,产品D,300,5,1500
119238032,2011-9-6 7:02,159738,产品D,300,4,1200
119238033,2011-9-6 7:02,189027,产品A,100,8,800
119238034,2011-9-6 7:03,129968,产品D,300,4,1200
119238035,2011-9-6 7:03,183848,产品A,100,2,200
119238036,2011-9-6 7:04,161555,产品D,300,10,3000
119238037,2011-9-6 7:04,161555,产品D,300,9,2700
119238038,2011-9-6 7:05,131408,产品B,200,6,1200
119238039,2011-9-6 7:05,160311,产品D,300,1,300
119238040,2011-9-6 7:05,189773,产品A,100,5,500
119238041,2011-9-6 7:06,143323,产品A,100,1,100
119238042,2011-9-6 7:07,129680,产品D,300,7,2100
119238043,2011-9-6 7:07,131408,产品B,200,1,200
119238044,2011-9-6 7:07,160311,产品D,300,2,600
119238045,2011-9-6 7:08,105420,产品D,300,8,2400
119238046,2011-9-6 7:09,140876,产品B,200,4,800
119238047,2011-9-6 7:09,182362,产品B,200,9,1800
119238048,2011-9-6 7:10,129551,产品A,100,9,900
119238049,2011-9-6 7:10,187432,产品A,100,2,200
119238050,2011-9-6 7:10,193020,产品D,300,2,600
119238051,2011-9-6 7:11,104242,产品A,100,8,800
119238052,2011-9-6 7:11,139445,产品A,100,10,1000
119238053,2011-9-6 7:11,146969,产品D,300,10,3000
119238054,2011-9-6 7:11,154645,产品B,200,3,600
119238055,2011-9-6 7:11,195923,产品D,300,6,1800
119238056,2011-9-6 7:12,134044,产品B,200,5,1000
119238057,2011-9-6 7:12,169789,产品A,100,10,1000
119238058,2011-9-6 7:13,104242,产品A,100,2,200
119238059,2011-9-6 7:13,130451,产品A,100,3,300
119238060,2011-9-6 7:13,162782,产品A,100,3,300
119238061,2011-9-6 7:14,125669,产品B,200,5,1000
119238062,2011-9-6 7:14,153001,产品A,100,4,400
119238063,2011-9-6 7:14,176196,产品A,100,6,600
119238064,2011-9-6 7:15,130151,产品A,100,6,600
119238065,2011-9-6 7:15,139163,产品D,300,2,600
119238066,2011-9-6 7:15,171762,产品D,300,8,2400
119238067,2011-9-6 7:16,117290,产品A,100,7,700
119238068,2011-9-6 7:16,161265,产品E,400,4,1600
119238069,2011-9-6 7:17,139735,产品D,300,3,900
119238070,2011-9-6 7:17,153100,产品D,300,8,2400
119238071,2011-9-6 7:17,197965,产品A,100,3,300
119238072,2011-9-6 7:18,150111,产品D,300,10,3000
119238073,2011-9-6 7:18,188010,产品D,300,9,2700
119238074,2011-9-6 7:19,132318,产品A,100,6,600
119238075,2011-9-6 7:19,173118,产品A,100,2,200
119238076,2011-9-6 7:19,187863,产品A,100,3,300
119238077,2011-9-6 7:20,175072,产品A,100,6,600
119238078,2011-9-6 7:20,185022,产品A,100,8,800
119238079,2011-9-6 7:21,123309,产品A,100,5,500
119238080,2011-9-6 7:21,184107,产品B,200,10,2000
119238081,2011-9-6 7:22,113923,产品B,200,4,800
119238082,2011-9-6 7:22,153001,产品B,200,10,2000
119238083,2011-9-6 7:22,177281,产品D,300,3,900
119238084,2011-9-6 7:23,175580,产品B,200,8,1600
119238085,2011-9-6 7:24,142120,产品A,100,2,200
119238086,2011-9-6 7:24,144300,产品A,100,8,800
119238087,2011-9-6 7:24,174915,产品D,300,2,600
119238088,2011-9-6 7:25,146015,产品E,400,2,800
119238089,2011-9-6 7:25,161224,产品D,300,6,1800
119238090,2011-9-6 7:25,175580,产品B,200,4,800
119238091,2011-9-6 7:25,175580,产品B,200,2,400
119238092,2011-9-6 7:26,135109,产品A,100,4,400
119238093,2011-9-6 7:26,168361,产品A,100,4,400
119238094,2011-9-6 7:26,197352,产品A,100,3,300
119238095,2011-9-6 7:27,121450,产品D,300,10,3000
119238096,2011-9-6 7:27,123309,产品A,100,10,1000
119238097,2011-9-6 7:27,131321,产品B,200,3,600
119238098,2011-9-6 7:27,161224,产品D,300,10,3000
119238099,2011-9-6 7:28,110701,产品A,100,6,600
119238100,2011-9-6 7:28,146048,产品D,300,8,2400
119238101,2011-9-6 7:28,174915,产品D,300,9,2700
119238102,2011-9-6 7:29,109321,产品E,400,7,2800
119238103,2011-9-6 7:29,117290,产品A,100,2,200
119238104,2011-9-6 7:29,170486,产品D,300,10,3000
119238105,2011-9-6 7:29,172300,产品D,300,3,900
119238106,2011-9-6 7:30,170486,产品D,300,4,1200
119238107,2011-9-6 7:30,170486,产品D,300,10,3000
119238108,2011-9-6 7:30,188034,产品B,200,8,1600
119238109,2011-9-6 7:31,143646,产品A,100,1,100
119238110,2011-9-6 7:31,148211,产品D,300,7,2100
119238111,2011-9-6 7:32,109004,产品A,100,3,300
119238112,2011-9-6 7:32,154664,产品A,100,8,800
119238113,2011-9-6 7:32,184456,产品B,200,7,1400
119238114,2011-9-6 7:33,110967,产品A,100,1,100
119238115,2011-9-6 7:33,154439,产品C,280,6,1680
119238116,2011-9-6 7:33,188231,产品A,100,4,400
119238117,2011-9-6 7:34,103619,产品A,100,10,1000
119238118,2011-9-6 7:34,105105,产品E,400,1,400
119238119,2011-9-6 7:34,109623,产品A,100,9,900
119238120,2011-9-6 7:35,161821,产品A,100,6,600
119238121,2011-9-6 7:35,179694,产品D,300,10,3000
119238122,2011-9-6 7:35,188846,产品A,100,10,1000
119238123,2011-9-6 7:36,110184,产品D,300,10,3000
119238124,2011-9-6 7:36,117290,产品A,100,4,400
119238125,2011-9-6 7:37,107721,产品A,100,5,500
119238126,2011-9-6 7:37,155860,产品A,100,8,800
119238127,2011-9-6 7:37,187298,产品A,100,1,100
119238128,2011-9-6 7:38,128363,产品A,100,7,700
119238129,2011-9-6 7:38,136775,产品A,100,2,200
119238130,2011-9-6 7:38,156367,产品A,100,9,900
119238131,2011-9-6 7:38,193468,产品B,200,8,1600
119238132,2011-9-6 7:39,141778,产品D,300,7,2100
119238133,2011-9-6 7:39,175600,产品D,300,9,2700
119238134,2011-9-6 7:39,187298,产品A,100,3,300
119238135,2011-9-6 7:40,133171,产品D,300,10,3000
119238136,2011-9-6 7:40,158330,产品B,200,1,200
119238137,2011-9-6 7:40,179694,产品D,300,2,600
119238138,2011-9-6 7:41,144037,产品A,100,3,300
119238139,2011-9-6 7:41,175482,产品D,300,4,1200
119238140,2011-9-6 7:42,134517,产品A,100,2,200
119238141,2011-9-6 7:42,154439,产品C,280,3,840
119238142,2011-9-6 7:42,165272,产品A,100,1,100
119238143,2011-9-6 7:43,100753,产品B,200,1,200
119238144,2011-9-6 7:43,133171,产品D,300,7,2100
119238145,2011-9-6 7:43,175482,产品D,300,3,900
119238146,2011-9-6 7:44,127745,产品D,300,3,900
119238147,2011-9-6 7:44,128363,产品A,100,3,300
119238148,2011-9-6 7:44,197278,产品D,300,10,3000
119238149,2011-9-6 7:45,126762,产品A,100,8,800
119238150,2011-9-6 7:45,190535,产品A,100,8,800
119238151,2011-9-6 7:46,109391,产品D,300,4,1200
119238152,2011-9-6 7:46,192268,产品C,280,7,1960
119238153,2011-9-6 7:47,104914,产品B,200,4,800
119238154,2011-9-6 7:47,156047,产品B,200,10,2000
119238155,2011-9-6 7:47,174016,产品A,100,1,100
119238156,2011-9-6 7:47,179373,产品A,100,4,400
119238157,2011-9-6 7:48,147067,产品A,100,10,1000
119238158,2011-9-6 7:48,167064,产品B,200,2,400
119238159,2011-9-6 7:48,193172,产品A,100,4,400
119238160,2011-9-6 7:49,125133,产品A,100,4,400
119238161,2011-9-6 7:49,128363,产品A,100,5,500
119238162,2011-9-6 7:49,142046,产品A,100,3,300
119238163,2011-9-6 7:50,106808,产品B,200,4,800
119238164,2011-9-6 7:50,129781,产品B,200,10,2000
119238165,2011-9-6 7:50,192268,产品C,280,3,840
119238166,2011-9-6 7:51,135356,产品B,200,1,200
119238167,2011-9-6 7:51,160541,产品B,200,8,1600
119238168,2011-9-6 7:51,170829,产品B,200,6,1200
119238169,2011-9-6 7:52,135483,产品A,100,10,1000
119238170,2011-9-6 7:52,149345,产品A,100,7,700
119238171,2011-9-6 7:52,172279,产品F,500,3,1500
119238172,2011-9-6 7:53,109297,产品A,100,2,200
119238173,2011-9-6 7:53,109297,产品A,100,8,800
119238174,2011-9-6 7:53,155872,产品A,100,7,700
119238175,2011-9-6 7:53,161231,产品D,300,7,2100
119238176,2011-9-6 7:54,181311,产品B,200,5,1000
119238177,2011-9-6 7:54,189591,产品A,100,2,200
119238178,2011-9-6 7:54,190297,产品D,300,9,2700
119238179,2011-9-6 7:55,109297,产品A,100,1,100
119238180,2011-9-6 7:55,109297,产品A,100,4,400
119238181,2011-9-6 7:55,137578,产品D,300,8,2400
119238182,2011-9-6 7:56,109297,产品A,100,4,400
119238183,2011-9-6 7:56,128275,产品A,100,7,700
119238184,2011-9-6 7:56,128275,产品A,100,8,800
119238185,2011-9-6 7:56,154859,产品B,200,4,800
119238186,2011-9-6 7:57,109297,产品A,100,3,300
119238187,2011-9-6 7:57,109297,产品A,100,5,500
119238188,2011-9-6 7:57,178513,产品A,100,6,600
119238189,2011-9-6 7:58,117223,产品A,100,4,400
119238190,2011-9-6 7:58,121257,产品D,300,3,900
119238191,2011-9-6 7:58,139706,产品A,100,9,900
119238192,2011-9-6 7:58,193801,产品A,100,4,400
119238193,2011-9-6 7:59,154590,产品B,200,6,1200
119238194,2011-9-6 7:59,154859,产品B,200,7,1400
119238195,2011-9-6 7:59,163594,产品A,100,10,1000
119238196,2011-9-6 7:59,182456,产品D,300,1,300
119238197,2011-9-6 8:00,121694,产品A,100,7,700
119238198,2011-9-6 8:00,130595,产品B,200,9,1800
119238199,2011-9-6 8:00,162905,产品B,200,3,600
119238200,2011-9-6 8:00,176163,产品A,100,9,900
119238201,2011-9-6 8:01,102305,产品A,100,9,900
119238202,2011-9-6 8:01,107946,产品A,100,5,500
119238203,2011-9-6 8:01,110470,产品E,400,5,2000
119238204,2011-9-6 8:01,150587,产品A,100,6,600
119238205,2011-9-6 8:01,153833,产品A,100,2,200
119238206,2011-9-6 8:01,182655,产品B,200,3,600
119238207,2011-9-6 8:02,109297,产品A,100,3,300
119238208,2011-9-6 8:02,113007,产品D,300,4,1200
119238209,2011-9-6 8:02,124443,产品D,300,1,300
119238210,2011-9-6 8:02,146743,产品A,100,7,700
119238211,2011-9-6 8:03,109297,产品A,100,10,1000
119238212,2011-9-6 8:03,130595,产品B,200,1,200
119238213,2011-9-6 8:03,130595,产品B,200,6,1200
119238214,2011-9-6 8:03,188253,产品A,100,5,500
119238215,2011-9-6 8:04,113396,产品E,400,10,4000
119238216,2011-9-6 8:04,174495,产品D,300,10,3000
119238217,2011-9-6 8:04,192472,产品D,300,6,1800
119238218,2011-9-6 8:05,113396,产品E,400,9,3600
119238219,2011-9-6 8:05,116858,产品A,100,1,100
119238220,2011-9-6 8:05,152177,产品B,200,9,1800
119238221,2011-9-6 8:05,157454,产品B,200,3,600
119238222,2011-9-6 8:06,172882,产品D,300,10,3000
119238223,2011-9-6 8:06,178723,产品D,300,9,2700
119238224,2011-9-6 8:06,179183,产品B,200,5,1000
119238225,2011-9-6 8:07,160638,产品A,100,10,1000
119238226,2011-9-6 8:07,163186,产品D,300,1,300
119238227,2011-9-6 8:07,164389,产品A,100,9,900
119238228,2011-9-6 8:07,168519,产品A,100,9,900
119238229,2011-9-6 8:07,183897,产品A,100,3,300
119238230,2011-9-6 8:08,122459,产品D,300,8,2400
119238231,2011-9-6 8:08,128204,产品D,300,4,1200
119238232,2011-9-6 8:08,185723,产品A,100,10,1000
119238233,2011-9-6 8:08,190599,产品A,100,9,900
119238234,2011-9-6 8:09,129781,产品B,200,1,200
119238235,2011-9-6 8:09,150707,产品D,300,9,2700
119238236,2011-9-6 8:09,155586,产品D,300,3,900
119238237,2011-9-6 8:10,130595,产品B,200,9,1800
119238238,2011-9-6 8:10,156255,产品A,100,4,400
119238239,2011-9-6 8:11,118863,产品D,300,2,600
119238240,2011-9-6 8:11,190613,产品D,300,9,2700
119238241,2011-9-6 8:11,193550,产品A,100,8,800
119238242,2011-9-6 8:11,197001,产品A,100,2,200
119238243,2011-9-6 8:12,102028,产品B,200,9,1800
119238244,2011-9-6 8:12,156255,产品A,100,1,100
119238245,2011-9-6 8:12,161913,产品D,300,2,600
119238246,2011-9-6 8:12,185723,产品A,100,4,400
119238247,2011-9-6 8:13,118863,产品D,300,1,300
119238248,2011-9-6 8:13,167503,产品A,100,8,800
119238249,2011-9-6 8:13,178779,产品A,100,3,300
119238250,2011-9-6 8:14,100758,产品A,100,9,900
119238251,2011-9-6 8:14,107946,产品A,100,8,800
119238252,2011-9-6 8:14,118641,产品D,300,4,1200
119238253,2011-9-6 8:14,128346,产品A,100,3,300
119238254,2011-9-6 8:14,143962,产品A,100,4,400
119238255,2011-9-6 8:14,144805,产品A,100,10,1000
119238256,2011-9-6 8:15,111174,产品A,100,8,800
119238257,2011-9-6 8:15,120799,产品B,200,7,1400
119238258,2011-9-6 8:15,157454,产品B,200,1,200
119238259,2011-9-6 8:15,179518,产品D,300,7,2100
119238260,2011-9-6 8:16,106963,产品B,200,8,1600
119238261,2011-9-6 8:16,121991,产品B,200,2,400
119238262,2011-9-6 8:16,140502,产品C,280,1,280
119238263,2011-9-6 8:16,152707,产品A,100,2,200
119238264,2011-9-6 8:16,164870,产品C,280,5,1400
119238265,2011-9-6 8:17,110259,产品D,300,10,3000
119238266,2011-9-6 8:17,111302,产品A,100,1,100
119238267,2011-9-6 8:17,125087,产品A,100,1,100
119238268,2011-9-6 8:17,163180,产品D,300,7,2100
119238269,2011-9-6 8:18,130595,产品B,200,9,1800
119238270,2011-9-6 8:18,130595,产品B,200,10,2000
119238271,2011-9-6 8:18,159665,产品B,200,5,1000
119238272,2011-9-6 8:18,171791,产品A,100,10,1000
119238273,2011-9-6 8:19,106346,产品A,100,1,100
119238274,2011-9-6 8:19,158209,产品A,100,6,600
119238275,2011-9-6 8:19,164389,产品A,100,6,600
119238276,2011-9-6 8:20,114679,产品A,100,1,100
119238277,2011-9-6 8:20,126659,产品D,300,2,600
119238278,2011-9-6 8:20,175502,产品A,100,2,200
119238279,2011-9-6 8:21,103434,产品D,300,7,2100
119238280,2011-9-6 8:21,125514,产品D,300,2,600
119238281,2011-9-6 8:21,139245,产品A,100,4,400
119238282,2011-9-6 8:21,197810,产品A,100,5,500
119238283,2011-9-6 8:22,101406,产品D,300,6,1800
119238284,2011-9-6 8:22,130595,产品B,200,10,2000
119238285,2011-9-6 8:22,130595,产品B,200,8,1600
119238286,2011-9-6 8:22,182771,产品A,100,2,200
119238287,2011-9-6 8:23,137105,产品E,400,7,2800
119238288,2011-9-6 8:23,141287,产品D,300,8,2400
119238289,2011-9-6 8:23,161913,产品D,300,1,300
119238290,2011-9-6 8:23,164389,产品A,100,8,800
119238291,2011-9-6 8:24,130595,产品B,200,10,2000
119238292,2011-9-6 8:24,130595,产品B,200,7,1400
119238293,2011-9-6 8:24,135337,产品A,100,9,900
119238294,2011-9-6 8:24,162800,产品A,100,2,200
119238295,2011-9-6 8:25,108487,产品B,200,3,600
119238296,2011-9-6 8:25,130595,产品B,200,10,2000
119238297,2011-9-6 8:25,134650,产品A,100,7,700
119238298,2011-9-6 8:25,171395,产品D,300,5,1500
119238299,2011-9-6 8:25,191108,产品C,280,8,2240
119238300,2011-9-6 8:26,130595,产品B,200,7,1400
119238301,2011-9-6 8:26,134914,产品A,100,3,300
119238302,2011-9-6 8:26,140403,产品A,100,1,100
119238303,2011-9-6 8:26,171907,产品A,100,2,200
119238304,2011-9-6 8:26,184802,产品A,100,10,1000
119238305,2011-9-6 8:27,118024,产品D,300,6,1800
119238306,2011-9-6 8:27,118618,产品A,100,8,800
119238307,2011-9-6 8:27,137014,产品A,100,6,600
119238308,2011-9-6 8:27,141391,产品D,300,7,2100
119238309,2011-9-6 8:28,103352,产品A,100,6,600
119238310,2011-9-6 8:28,114026,产品B,200,5,1000
119238311,2011-9-6 8:28,133599,产品B,200,5,1000
119238312,2011-9-6 8:28,154043,产品E,400,5,2000
119238313,2011-9-6 8:29,141859,产品D,300,9,2700
119238314,2011-9-6 8:29,168156,产品D,300,4,1200
119238315,2011-9-6 8:29,176824,产品D,300,1,300
119238316,2011-9-6 8:29,184802,产品A,100,2,200
119238317,2011-9-6 8:30,140777,产品B,200,10,2000
119238318,2011-9-6 8:30,151170,产品B,200,2,400
119238319,2011-9-6 8:30,185595,产品B,200,10,2000
119238320,2011-9-6 8:30,191378,产品F,500,3,1500
119238321,2011-9-6 8:31,127052,产品A,100,2,200
119238322,2011-9-6 8:31,137295,产品D,300,3,900
119238323,2011-9-6 8:31,160957,产品C,280,7,1960
119238324,2011-9-6 8:31,163901,产品D,300,6,1800
119238325,2011-9-6 8:32,114618,产品A,100,6,600
119238326,2011-9-6 8:32,118047,产品A,100,2,200
119238327,2011-9-6 8:32,171395,产品A,100,10,1000
119238328,2011-9-6 8:33,117495,产品A,100,10,1000
119238329,2011-9-6 8:33,148970,产品D,300,6,1800
119238330,2011-9-6 8:33,162320,产品D,300,5,1500
119238331,2011-9-6 8:33,196903,产品A,100,3,300
119238332,2011-9-6 8:34,106891,产品A,100,6,600
119238333,2011-9-6 8:34,137371,产品A,100,8,800
119238334,2011-9-6 8:34,148970,产品D,300,6,1800
119238335,2011-9-6 8:34,198119,产品A,100,2,200
119238336,2011-9-6 8:35,134810,产品A,100,5,500
119238337,2011-9-6 8:35,149699,产品A,100,10,1000
119238338,2011-9-6 8:35,152813,产品A,100,6,600
119238339,2011-9-6 8:35,168599,产品A,100,4,400
119238340,2011-9-6 8:35,182856,产品B,200,10,2000
119238341,2011-9-6 8:35,192914,产品B,200,8,1600
119238342,2011-9-6 8:36,114310,产品B,200,5,1000
119238343,2011-9-6 8:36,121510,产品A,100,3,300
119238344,2011-9-6 8:36,166552,产品A,100,10,1000
119238345,2011-9-6 8:36,180909,产品E,400,2,800
119238346,2011-9-6 8:37,118317,产品B,200,9,1800
119238347,2011-9-6 8:37,139271,产品E,400,2,800
119238348,2011-9-6 8:37,147119,产品A,100,5,500
119238349,2011-9-6 8:37,163869,产品C,280,10,2800
119238350,2011-9-6 8:37,177578,产品E,400,1,400
119238351,2011-9-6 8:37,182856,产品B,200,9,1800
119238352,2011-9-6 8:38,121084,产品A,100,1,100
119238353,2011-9-6 8:38,129588,产品A,100,8,800
119238354,2011-9-6 8:38,130595,产品B,200,9,1800
119238355,2011-9-6 8:38,134810,产品A,100,6,600
119238356,2011-9-6 8:38,173649,产品A,100,7,700
119238357,2011-9-6 8:38,194606,产品A,100,3,300
119238358,2011-9-6 8:39,125514,产品D,300,8,2400
119238359,2011-9-6 8:39,130595,产品B,200,10,2000
119238360,2011-9-6 8:39,180588,产品A,100,10,1000
