订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119165174,2011-9-4 7:54,192902,产品B,200,6,1200
119165175,2011-9-4 7:54,193038,产品A,100,2,200
119165176,2011-9-4 7:54,194777,产品D,300,7,2100
119165177,2011-9-4 7:54,197272,产品A,100,7,700
119165178,2011-9-4 7:54,199432,产品A,100,8,800
119165179,2011-9-4 7:55,100347,产品A,100,8,800
119165180,2011-9-4 7:55,100960,产品B,200,9,1800
119165181,2011-9-4 7:55,102808,产品A,100,3,300
119165182,2011-9-4 7:55,104168,产品B,200,8,1600
119165183,2011-9-4 7:55,106572,产品D,300,3,900
119165184,2011-9-4 7:55,108551,产品D,300,7,2100
119165185,2011-9-4 7:55,109974,产品D,300,8,2400
119165186,2011-9-4 7:55,110883,产品B,200,4,800
119165187,2011-9-4 7:55,119942,产品D,300,4,1200
119165188,2011-9-4 7:55,122561,产品D,300,10,3000
119165189,2011-9-4 7:55,132052,产品A,100,6,600
119165190,2011-9-4 7:55,138406,产品D,300,8,2400
119165191,2011-9-4 7:55,140848,产品D,300,2,600
119165192,2011-9-4 7:55,146066,产品A,100,1,100
119165193,2011-9-4 7:55,147772,产品A,100,5,500
119165194,2011-9-4 7:55,147772,产品A,100,4,400
119165195,2011-9-4 7:55,155219,产品D,300,9,2700
119165196,2011-9-4 7:55,155466,产品A,100,3,300
119165197,2011-9-4 7:55,155466,产品A,100,6,600
119165198,2011-9-4 7:55,158032,产品A,100,10,1000
119165199,2011-9-4 7:55,162760,产品A,100,2,200
119165200,2011-9-4 7:55,168351,产品B,200,3,600
119165201,2011-9-4 7:55,168433,产品D,300,9,2700
119165202,2011-9-4 7:55,168433,产品D,300,6,1800
119165203,2011-9-4 7:55,177815,产品A,100,9,900
119165204,2011-9-4 7:55,180694,产品C,280,10,2800
119165205,2011-9-4 7:55,183105,产品A,100,7,700
119165206,2011-9-4 7:55,185164,产品D,300,8,2400
119165207,2011-9-4 7:55,190172,产品C,280,9,2520
119165208,2011-9-4 7:55,199217,产品A,100,9,900
119165209,2011-9-4 7:56,100960,产品B,200,4,800
119165210,2011-9-4 7:56,100960,产品B,200,4,800
119165211,2011-9-4 7:56,100960,产品B,200,5,1000
119165212,2011-9-4 7:56,100960,产品B,200,7,1400
119165213,2011-9-4 7:56,103045,产品A,100,10,1000
119165214,2011-9-4 7:56,104473,产品A,100,1,100
119165215,2011-9-4 7:56,106307,产品A,100,9,900
119165216,2011-9-4 7:56,107061,产品D,300,4,1200
119165217,2011-9-4 7:56,110101,产品A,100,6,600
119165218,2011-9-4 7:56,110707,产品D,300,4,1200
119165219,2011-9-4 7:56,111444,产品A,100,1,100
119165220,2011-9-4 7:56,113689,产品E,400,7,2800
119165221,2011-9-4 7:56,115826,产品A,100,8,800
119165222,2011-9-4 7:56,116702,产品D,300,8,2400
119165223,2011-9-4 7:56,117822,产品A,100,2,200
119165224,2011-9-4 7:56,121301,产品D,300,6,1800
119165225,2011-9-4 7:56,127732,产品A,100,1,100
119165226,2011-9-4 7:56,128634,产品A,100,6,600
119165227,2011-9-4 7:56,129459,产品A,100,8,800
119165228,2011-9-4 7:56,130243,产品E,400,4,1600
119165229,2011-9-4 7:56,132969,产品D,300,9,2700
119165230,2011-9-4 7:56,133599,产品D,300,6,1800
119165231,2011-9-4 7:56,134613,产品D,300,4,1200
119165232,2011-9-4 7:56,136219,产品A,100,5,500
119165233,2011-9-4 7:56,138391,产品A,100,1,100
119165234,2011-9-4 7:56,140848,产品D,300,1,300
119165235,2011-9-4 7:56,143402,产品D,300,9,2700
119165236,2011-9-4 7:56,143783,产品D,300,8,2400
119165237,2011-9-4 7:56,144283,产品B,200,1,200
119165238,2011-9-4 7:56,155477,产品B,200,5,1000
119165239,2011-9-4 7:56,158032,产品A,100,4,400
119165240,2011-9-4 7:56,169202,产品A,100,3,300
119165241,2011-9-4 7:56,170066,产品E,400,6,2400
119165242,2011-9-4 7:56,177815,产品A,100,10,1000
119165243,2011-9-4 7:56,178202,产品A,100,10,1000
119165244,2011-9-4 7:56,182675,产品A,100,1,100
119165245,2011-9-4 7:56,186591,产品A,100,4,400
119165246,2011-9-4 7:56,189751,产品A,100,4,400
119165247,2011-9-4 7:56,190702,产品B,200,6,1200
119165248,2011-9-4 7:56,192385,产品A,100,10,1000
119165249,2011-9-4 7:56,199706,产品D,300,10,3000
119165250,2011-9-4 7:57,100960,产品B,200,2,400
119165251,2011-9-4 7:57,101230,产品B,200,2,400
119165252,2011-9-4 7:57,101907,产品A,100,7,700
119165253,2011-9-4 7:57,102392,产品E,400,8,3200
119165254,2011-9-4 7:57,106809,产品A,100,7,700
119165255,2011-9-4 7:57,108205,产品D,300,9,2700
119165256,2011-9-4 7:57,109412,产品B,200,3,600
119165257,2011-9-4 7:57,109908,产品A,100,4,400
119165258,2011-9-4 7:57,109974,产品D,300,7,2100
119165259,2011-9-4 7:57,110707,产品D,300,7,2100
119165260,2011-9-4 7:57,110707,产品D,300,4,1200
119165261,2011-9-4 7:57,110707,产品D,300,1,300
119165262,2011-9-4 7:57,116702,产品D,300,7,2100
119165263,2011-9-4 7:57,122561,产品D,300,5,1500
119165264,2011-9-4 7:57,122561,产品D,300,9,2700
119165265,2011-9-4 7:57,123021,产品D,300,8,2400
119165266,2011-9-4 7:57,123674,产品A,100,3,300
119165267,2011-9-4 7:57,130243,产品E,400,8,3200
119165268,2011-9-4 7:57,134423,产品D,300,8,2400
119165269,2011-9-4 7:57,140475,产品D,300,6,1800
119165270,2011-9-4 7:57,140512,产品A,100,5,500
119165271,2011-9-4 7:57,142677,产品D,300,2,600
119165272,2011-9-4 7:57,143783,产品D,300,6,1800
119165273,2011-9-4 7:57,149512,产品D,300,10,3000
119165274,2011-9-4 7:57,154437,产品B,200,4,800
119165275,2011-9-4 7:57,160191,产品D,300,1,300
119165276,2011-9-4 7:57,172598,产品D,300,5,1500
119165277,2011-9-4 7:57,173869,产品C,280,4,1120
119165278,2011-9-4 7:57,173869,产品C,280,8,2240
119165279,2011-9-4 7:57,179688,产品B,200,3,600
119165280,2011-9-4 7:57,181797,产品D,300,7,2100
119165281,2011-9-4 7:57,183105,产品A,100,2,200
119165282,2011-9-4 7:57,183160,产品A,100,2,200
119165283,2011-9-4 7:57,183457,产品A,100,6,600
119165284,2011-9-4 7:57,186591,产品A,100,2,200
119165285,2011-9-4 7:57,187345,产品A,100,5,500
119165286,2011-9-4 7:57,187631,产品D,300,5,1500
119165287,2011-9-4 7:57,192536,产品A,100,7,700
119165288,2011-9-4 7:57,194060,产品A,100,5,500
119165289,2011-9-4 7:57,196058,产品A,100,2,200
119165290,2011-9-4 7:57,198007,产品D,300,10,3000
119165291,2011-9-4 7:57,199432,产品A,100,4,400
119165292,2011-9-4 7:58,100960,产品B,200,10,2000
119165293,2011-9-4 7:58,100960,产品B,200,2,400
119165294,2011-9-4 7:58,101872,产品F,500,10,5000
119165295,2011-9-4 7:58,102699,产品B,200,4,800
119165296,2011-9-4 7:58,108551,产品A,100,10,1000
119165297,2011-9-4 7:58,109456,产品A,100,8,800
119165298,2011-9-4 7:58,110205,产品A,100,6,600
119165299,2011-9-4 7:58,111306,产品E,400,2,800
119165300,2011-9-4 7:58,115826,产品A,100,9,900
119165301,2011-9-4 7:58,116798,产品A,100,8,800
119165302,2011-9-4 7:58,118247,产品D,300,6,1800
119165303,2011-9-4 7:58,121175,产品D,300,1,300
119165304,2011-9-4 7:58,123674,产品A,100,10,1000
119165305,2011-9-4 7:58,129140,产品D,300,6,1800
119165306,2011-9-4 7:58,129424,产品A,100,2,200
119165307,2011-9-4 7:58,132969,产品D,300,8,2400
119165308,2011-9-4 7:58,132969,产品D,300,4,1200
119165309,2011-9-4 7:58,134423,产品D,300,6,1800
119165310,2011-9-4 7:58,134423,产品D,300,3,900
119165311,2011-9-4 7:58,137292,产品D,300,7,2100
119165312,2011-9-4 7:58,138675,产品A,100,5,500
119165313,2011-9-4 7:58,149021,产品A,100,8,800
119165314,2011-9-4 7:58,162224,产品D,300,4,1200
119165315,2011-9-4 7:58,162433,产品A,100,3,300
119165316,2011-9-4 7:58,168384,产品B,200,9,1800
119165317,2011-9-4 7:58,173869,产品C,280,7,1960
119165318,2011-9-4 7:58,178376,产品A,100,8,800
119165319,2011-9-4 7:58,179134,产品D,300,1,300
119165320,2011-9-4 7:58,179688,产品B,200,7,1400
119165321,2011-9-4 7:58,180455,产品B,200,3,600
119165322,2011-9-4 7:58,180694,产品C,280,5,1400
119165323,2011-9-4 7:58,190172,产品C,280,9,2520
119165324,2011-9-4 7:58,199217,产品A,100,5,500
119165325,2011-9-4 7:59,100819,产品A,100,9,900
119165326,2011-9-4 7:59,100960,产品B,200,4,800
119165327,2011-9-4 7:59,100960,产品B,200,6,1200
119165328,2011-9-4 7:59,105293,产品D,300,6,1800
119165329,2011-9-4 7:59,109412,产品B,200,4,800
119165330,2011-9-4 7:59,109974,产品D,300,9,2700
119165331,2011-9-4 7:59,113311,产品A,100,2,200
119165332,2011-9-4 7:59,113689,产品E,400,8,3200
119165333,2011-9-4 7:59,116273,产品A,100,4,400
119165334,2011-9-4 7:59,117730,产品A,100,9,900
119165335,2011-9-4 7:59,123021,产品D,300,1,300
119165336,2011-9-4 7:59,129386,产品E,400,2,800
119165337,2011-9-4 7:59,133599,产品D,300,9,2700
119165338,2011-9-4 7:59,140487,产品D,300,4,1200
119165339,2011-9-4 7:59,143750,产品D,300,6,1800
119165340,2011-9-4 7:59,144867,产品B,200,1,200
119165341,2011-9-4 7:59,147834,产品D,300,5,1500
119165342,2011-9-4 7:59,149850,产品A,100,9,900
119165343,2011-9-4 7:59,150849,产品A,100,5,500
119165344,2011-9-4 7:59,152385,产品D,300,8,2400
119165345,2011-9-4 7:59,152508,产品D,300,9,2700
119165346,2011-9-4 7:59,152741,产品A,100,5,500
119165347,2011-9-4 7:59,154153,产品A,100,8,800
119165348,2011-9-4 7:59,154882,产品B,200,9,1800
119165349,2011-9-4 7:59,156945,产品D,300,10,3000
119165350,2011-9-4 7:59,159714,产品A,100,5,500
119165351,2011-9-4 7:59,162224,产品D,300,1,300
119165352,2011-9-4 7:59,162949,产品C,280,5,1400
119165353,2011-9-4 7:59,163796,产品A,100,7,700
119165354,2011-9-4 7:59,168384,产品B,200,7,1400
119165355,2011-9-4 7:59,182995,产品D,300,9,2700
119165356,2011-9-4 7:59,186591,产品A,100,9,900
119165357,2011-9-4 7:59,187833,产品D,300,7,2100
119165358,2011-9-4 7:59,188023,产品B,200,10,2000
119165359,2011-9-4 7:59,189751,产品A,100,7,700
119165360,2011-9-4 7:59,194250,产品A,100,3,300
119165361,2011-9-4 7:59,197329,产品D,300,6,1800
119165362,2011-9-4 7:59,199217,产品A,100,7,700
119165363,2011-9-4 7:59,199432,产品A,100,8,800
119165364,2011-9-4 8:00,100819,产品A,100,5,500
119165365,2011-9-4 8:00,100960,产品B,200,1,200
119165366,2011-9-4 8:00,101640,产品A,100,2,200
119165367,2011-9-4 8:00,113085,产品A,100,9,900
119165368,2011-9-4 8:00,113689,产品E,400,7,2800
119165369,2011-9-4 8:00,121419,产品D,300,1,300
119165370,2011-9-4 8:00,122334,产品D,300,4,1200
119165371,2011-9-4 8:00,124242,产品A,100,1,100
119165372,2011-9-4 8:00,127245,产品A,100,10,1000
119165373,2011-9-4 8:00,129989,产品D,300,6,1800
119165374,2011-9-4 8:00,132969,产品D,300,1,300
119165375,2011-9-4 8:00,143243,产品D,300,1,300
119165376,2011-9-4 8:00,143687,产品A,100,5,500
119165377,2011-9-4 8:00,145774,产品E,400,1,400
119165378,2011-9-4 8:00,158032,产品A,100,3,300
119165379,2011-9-4 8:00,159220,产品D,300,6,1800
119165380,2011-9-4 8:00,161812,产品A,100,3,300
119165381,2011-9-4 8:00,161812,产品A,100,2,200
119165382,2011-9-4 8:00,163796,产品A,100,8,800
119165383,2011-9-4 8:00,171453,产品D,300,1,300
119165384,2011-9-4 8:00,177371,产品D,300,5,1500
119165385,2011-9-4 8:00,179688,产品B,200,5,1000
119165386,2011-9-4 8:00,180694,产品C,280,3,840
119165387,2011-9-4 8:00,183160,产品A,100,7,700
119165388,2011-9-4 8:00,184386,产品A,100,2,200
119165389,2011-9-4 8:00,184386,产品A,100,7,700
119165390,2011-9-4 8:00,192385,产品A,100,8,800
119165391,2011-9-4 8:00,193391,产品D,300,3,900
119165392,2011-9-4 8:00,194250,产品A,100,4,400
119165393,2011-9-4 8:00,196058,产品A,100,3,300
119165394,2011-9-4 8:00,198007,产品D,300,3,900
119165395,2011-9-4 8:00,199432,产品A,100,1,100
119165396,2011-9-4 8:01,100960,产品B,200,5,1000
119165397,2011-9-4 8:01,104337,产品D,300,2,600
119165398,2011-9-4 8:01,107263,产品D,300,5,1500
119165399,2011-9-4 8:01,108591,产品D,300,3,900
119165400,2011-9-4 8:01,110224,产品A,100,5,500
119165401,2011-9-4 8:01,112078,产品A,100,1,100
119165402,2011-9-4 8:01,112729,产品A,100,5,500
119165403,2011-9-4 8:01,113313,产品A,100,4,400
119165404,2011-9-4 8:01,113689,产品E,400,2,800
119165405,2011-9-4 8:01,114180,产品D,300,5,1500
119165406,2011-9-4 8:01,114324,产品A,100,4,400
119165407,2011-9-4 8:01,114324,产品A,100,1,100
119165408,2011-9-4 8:01,121175,产品D,300,1,300
119165409,2011-9-4 8:01,121419,产品D,300,9,2700
119165410,2011-9-4 8:01,121419,产品D,300,6,1800
119165411,2011-9-4 8:01,127245,产品A,100,7,700
119165412,2011-9-4 8:01,129989,产品D,300,1,300
119165413,2011-9-4 8:01,129989,产品D,300,10,3000
119165414,2011-9-4 8:01,132472,产品A,100,10,1000
119165415,2011-9-4 8:01,132605,产品A,100,7,700
119165416,2011-9-4 8:01,134423,产品D,300,5,1500
119165417,2011-9-4 8:01,134423,产品D,300,9,2700
119165418,2011-9-4 8:01,136238,产品A,100,3,300
119165419,2011-9-4 8:01,138391,产品A,100,6,600
119165420,2011-9-4 8:01,138688,产品A,100,8,800
119165421,2011-9-4 8:01,143243,产品D,300,1,300
119165422,2011-9-4 8:01,145139,产品D,300,6,1800
119165423,2011-9-4 8:01,145139,产品D,300,9,2700
119165424,2011-9-4 8:01,145515,产品A,100,10,1000
119165425,2011-9-4 8:01,145774,产品D,300,2,600
119165426,2011-9-4 8:01,148556,产品A,100,8,800
119165427,2011-9-4 8:01,149850,产品A,100,6,600
119165428,2011-9-4 8:01,158032,产品A,100,10,1000
119165429,2011-9-4 8:01,161812,产品A,100,10,1000
119165430,2011-9-4 8:01,163796,产品A,100,6,600
119165431,2011-9-4 8:01,178376,产品A,100,7,700
119165432,2011-9-4 8:01,183457,产品A,100,5,500
119165433,2011-9-4 8:01,189730,产品B,200,1,200
119165434,2011-9-4 8:01,192536,产品A,100,5,500
119165435,2011-9-4 8:01,197864,产品D,300,3,900
119165436,2011-9-4 8:02,100960,产品B,200,8,1600
119165437,2011-9-4 8:02,100960,产品B,200,7,1400
119165438,2011-9-4 8:02,100960,产品B,200,2,400
119165439,2011-9-4 8:02,101872,产品B,200,2,400
119165440,2011-9-4 8:02,102682,产品B,200,10,2000
119165441,2011-9-4 8:02,102682,产品B,200,4,800
119165442,2011-9-4 8:02,102682,产品B,200,5,1000
119165443,2011-9-4 8:02,106276,产品B,200,6,1200
119165444,2011-9-4 8:02,106627,产品D,300,10,3000
119165445,2011-9-4 8:02,109412,产品B,200,1,200
119165446,2011-9-4 8:02,110205,产品A,100,10,1000
119165447,2011-9-4 8:02,110224,产品A,100,7,700
119165448,2011-9-4 8:02,111043,产品D,300,2,600
119165449,2011-9-4 8:02,117822,产品A,100,3,300
119165450,2011-9-4 8:02,120334,产品A,100,4,400
119165451,2011-9-4 8:02,124227,产品D,300,7,2100
119165452,2011-9-4 8:02,125801,产品D,300,1,300
119165453,2011-9-4 8:02,126343,产品C,280,2,560
119165454,2011-9-4 8:02,127245,产品A,100,8,800
119165455,2011-9-4 8:02,127511,产品A,100,5,500
119165456,2011-9-4 8:02,127511,产品A,100,7,700
119165457,2011-9-4 8:02,128906,产品A,100,5,500
119165458,2011-9-4 8:02,129140,产品D,300,4,1200
119165459,2011-9-4 8:02,138115,产品B,200,1,200
119165460,2011-9-4 8:02,140475,产品D,300,6,1800
119165461,2011-9-4 8:02,141143,产品A,100,6,600
119165462,2011-9-4 8:02,141967,产品D,300,5,1500
119165463,2011-9-4 8:02,143750,产品D,300,6,1800
119165464,2011-9-4 8:02,146423,产品D,300,9,2700
119165465,2011-9-4 8:02,147180,产品A,100,8,800
119165466,2011-9-4 8:02,149021,产品A,100,7,700
119165467,2011-9-4 8:02,149512,产品D,300,5,1500
119165468,2011-9-4 8:02,151640,产品D,300,5,1500
119165469,2011-9-4 8:02,153306,产品A,100,2,200
119165470,2011-9-4 8:02,155782,产品A,100,2,200
119165471,2011-9-4 8:02,159501,产品D,300,9,2700
119165472,2011-9-4 8:02,163619,产品A,100,3,300
119165473,2011-9-4 8:02,164044,产品D,300,10,3000
119165474,2011-9-4 8:02,164443,产品B,200,5,1000
119165475,2011-9-4 8:02,167217,产品A,100,3,300
119165476,2011-9-4 8:02,177263,产品D,300,5,1500
119165477,2011-9-4 8:02,177371,产品D,300,4,1200
119165478,2011-9-4 8:02,177626,产品D,300,8,2400
119165479,2011-9-4 8:02,185164,产品D,300,8,2400
119165480,2011-9-4 8:02,185301,产品A,100,5,500
119165481,2011-9-4 8:02,185912,产品A,100,9,900
119165482,2011-9-4 8:02,186591,产品A,100,3,300
119165483,2011-9-4 8:02,187833,产品D,300,5,1500
119165484,2011-9-4 8:02,193834,产品D,300,7,2100
119165485,2011-9-4 8:02,195083,产品A,100,6,600
119165486,2011-9-4 8:03,101742,产品A,100,6,600
119165487,2011-9-4 8:03,101742,产品A,100,1,100
119165488,2011-9-4 8:03,112078,产品A,100,9,900
119165489,2011-9-4 8:03,113689,产品E,400,3,1200
119165490,2011-9-4 8:03,113689,产品E,400,9,3600
119165491,2011-9-4 8:03,114198,产品D,300,5,1500
119165492,2011-9-4 8:03,119504,产品D,300,8,2400
119165493,2011-9-4 8:03,122248,产品D,300,10,3000
119165494,2011-9-4 8:03,127760,产品A,100,5,500
119165495,2011-9-4 8:03,129140,产品D,300,4,1200
119165496,2011-9-4 8:03,129424,产品A,100,6,600
119165497,2011-9-4 8:03,132969,产品D,300,4,1200
119165498,2011-9-4 8:03,133285,产品A,100,1,100
119165499,2011-9-4 8:03,134416,产品A,100,3,300
119165500,2011-9-4 8:03,139304,产品A,100,6,600
119165501,2011-9-4 8:03,139304,产品A,100,3,300
119165502,2011-9-4 8:03,141143,产品A,100,4,400
119165503,2011-9-4 8:03,141967,产品D,300,4,1200
119165504,2011-9-4 8:03,145667,产品D,300,9,2700
119165505,2011-9-4 8:03,149850,产品A,100,6,600
119165506,2011-9-4 8:03,149850,产品A,100,3,300
119165507,2011-9-4 8:03,152472,产品B,200,4,800
119165508,2011-9-4 8:03,155219,产品D,300,7,2100
119165509,2011-9-4 8:03,158429,产品D,300,7,2100
119165510,2011-9-4 8:03,159714,产品A,100,5,500
119165511,2011-9-4 8:03,160179,产品C,280,6,1680
119165512,2011-9-4 8:03,162949,产品C,280,10,2800
119165513,2011-9-4 8:03,163796,产品A,100,8,800
119165514,2011-9-4 8:03,169564,产品A,100,2,200
119165515,2011-9-4 8:03,178376,产品A,100,7,700
119165516,2011-9-4 8:03,180694,产品C,280,3,840
119165517,2011-9-4 8:03,190742,产品A,100,10,1000
119165518,2011-9-4 8:04,100819,产品A,100,5,500
119165519,2011-9-4 8:04,100960,产品B,200,7,1400
119165520,2011-9-4 8:04,102236,产品B,200,1,200
119165521,2011-9-4 8:04,104337,产品D,300,9,2700
119165522,2011-9-4 8:04,110037,产品A,100,10,1000
119165523,2011-9-4 8:04,113585,产品D,300,3,900
119165524,2011-9-4 8:04,115054,产品D,300,10,3000
119165525,2011-9-4 8:04,122628,产品D,300,7,2100
119165526,2011-9-4 8:04,125714,产品A,100,10,1000
119165527,2011-9-4 8:04,126094,产品D,300,8,2400
119165528,2011-9-4 8:04,126094,产品D,300,10,3000
119165529,2011-9-4 8:04,127406,产品A,100,8,800
119165530,2011-9-4 8:04,128505,产品D,300,2,600
119165531,2011-9-4 8:04,128906,产品A,100,5,500
119165532,2011-9-4 8:04,129424,产品A,100,10,1000
119165533,2011-9-4 8:04,134416,产品A,100,3,300
119165534,2011-9-4 8:04,134416,产品A,100,5,500
119165535,2011-9-4 8:04,139802,产品D,300,10,3000
119165536,2011-9-4 8:04,154061,产品A,100,9,900
119165537,2011-9-4 8:04,155782,产品A,100,9,900
119165538,2011-9-4 8:04,158209,产品A,100,4,400
119165539,2011-9-4 8:04,158429,产品D,300,9,2700
119165540,2011-9-4 8:04,159229,产品B,200,10,2000
119165541,2011-9-4 8:04,159780,产品A,100,6,600
119165542,2011-9-4 8:04,162821,产品D,300,7,2100
119165543,2011-9-4 8:04,164295,产品B,200,2,400
119165544,2011-9-4 8:04,165096,产品D,300,10,3000
119165545,2011-9-4 8:04,167082,产品E,400,1,400
119165546,2011-9-4 8:04,167297,产品A,100,8,800
119165547,2011-9-4 8:04,172265,产品D,300,7,2100
119165548,2011-9-4 8:04,172265,产品D,300,10,3000
119165549,2011-9-4 8:04,179978,产品D,300,4,1200
119165550,2011-9-4 8:04,182461,产品A,100,4,400
119165551,2011-9-4 8:04,186591,产品A,100,1,100
119165552,2011-9-4 8:04,186649,产品D,300,8,2400
119165553,2011-9-4 8:04,187316,产品A,100,6,600
119165554,2011-9-4 8:04,187617,产品A,100,8,800
119165555,2011-9-4 8:04,192385,产品A,100,5,500
119165556,2011-9-4 8:04,193834,产品D,300,5,1500
119165557,2011-9-4 8:05,103071,产品D,300,3,900
119165558,2011-9-4 8:05,108213,产品A,100,9,900
119165559,2011-9-4 8:05,109715,产品D,300,5,1500
119165560,2011-9-4 8:05,112222,产品B,200,3,600
119165561,2011-9-4 8:05,113896,产品A,100,3,300
119165562,2011-9-4 8:05,117822,产品A,100,5,500
119165563,2011-9-4 8:05,120334,产品A,100,10,1000
119165564,2011-9-4 8:05,122248,产品D,300,4,1200
119165565,2011-9-4 8:05,123058,产品A,100,1,100
119165566,2011-9-4 8:05,126951,产品D,300,3,900
119165567,2011-9-4 8:05,133881,产品D,300,7,2100
119165568,2011-9-4 8:05,134423,产品D,300,9,2700
119165569,2011-9-4 8:05,134423,产品D,300,10,3000
119165570,2011-9-4 8:05,138625,产品E,400,1,400
119165571,2011-9-4 8:05,140475,产品D,300,1,300
119165572,2011-9-4 8:05,143468,产品E,400,1,400
119165573,2011-9-4 8:05,151719,产品A,100,6,600
119165574,2011-9-4 8:05,151893,产品F,500,3,1500
119165575,2011-9-4 8:05,153574,产品A,100,3,300
119165576,2011-9-4 8:05,154061,产品A,100,9,900
119165577,2011-9-4 8:05,154153,产品A,100,10,1000
119165578,2011-9-4 8:05,155219,产品D,300,1,300
119165579,2011-9-4 8:05,155219,产品D,300,2,600
119165580,2011-9-4 8:05,158909,产品E,400,10,4000
119165581,2011-9-4 8:05,160066,产品D,300,3,900
119165582,2011-9-4 8:05,163321,产品C,280,6,1680
119165583,2011-9-4 8:05,164295,产品B,200,1,200
119165584,2011-9-4 8:05,167285,产品D,300,2,600
119165585,2011-9-4 8:05,172265,产品D,300,6,1800
119165586,2011-9-4 8:05,179477,产品A,100,3,300
119165587,2011-9-4 8:05,179593,产品A,100,6,600
119165588,2011-9-4 8:05,180610,产品D,300,4,1200
119165589,2011-9-4 8:05,180694,产品C,280,3,840
119165590,2011-9-4 8:05,183457,产品A,100,3,300
119165591,2011-9-4 8:05,185296,产品D,300,4,1200
119165592,2011-9-4 8:05,186591,产品A,100,9,900
119165593,2011-9-4 8:05,188642,产品B,200,5,1000
119165594,2011-9-4 8:05,188648,产品A,100,2,200
119165595,2011-9-4 8:05,192040,产品A,100,7,700
119165596,2011-9-4 8:06,100960,产品B,200,6,1200
119165597,2011-9-4 8:06,100960,产品B,200,5,1000
119165598,2011-9-4 8:06,108825,产品D,300,3,900
119165599,2011-9-4 8:06,110883,产品A,100,10,1000
119165600,2011-9-4 8:06,114198,产品D,300,1,300
119165601,2011-9-4 8:06,115054,产品D,300,8,2400
119165602,2011-9-4 8:06,115054,产品D,300,1,300
119165603,2011-9-4 8:06,118247,产品D,300,2,600
119165604,2011-9-4 8:06,123295,产品A,100,5,500
119165605,2011-9-4 8:06,124412,产品D,300,1,300
119165606,2011-9-4 8:06,125714,产品A,100,1,100
119165607,2011-9-4 8:06,126951,产品D,300,3,900
119165608,2011-9-4 8:06,127406,产品A,100,2,200
119165609,2011-9-4 8:06,129987,产品A,100,6,600
119165610,2011-9-4 8:06,129989,产品D,300,3,900
119165611,2011-9-4 8:06,131291,产品D,300,10,3000
119165612,2011-9-4 8:06,132472,产品A,100,4,400
119165613,2011-9-4 8:06,133968,产品A,100,1,100
119165614,2011-9-4 8:06,134423,产品D,300,1,300
119165615,2011-9-4 8:06,138625,产品E,400,7,2800
119165616,2011-9-4 8:06,139802,产品D,300,4,1200
119165617,2011-9-4 8:06,147731,产品D,300,6,1800
119165618,2011-9-4 8:06,149618,产品A,100,10,1000
119165619,2011-9-4 8:06,150189,产品B,200,9,1800
119165620,2011-9-4 8:06,152472,产品B,200,2,400
119165621,2011-9-4 8:06,152508,产品D,300,9,2700
119165622,2011-9-4 8:06,155493,产品D,300,6,1800
119165623,2011-9-4 8:06,158429,产品D,300,9,2700
119165624,2011-9-4 8:06,159346,产品D,300,10,3000
119165625,2011-9-4 8:06,165306,产品A,100,3,300
119165626,2011-9-4 8:06,165981,产品A,100,1,100
119165627,2011-9-4 8:06,170573,产品B,200,4,800
119165628,2011-9-4 8:06,179134,产品D,300,5,1500
119165629,2011-9-4 8:06,179734,产品A,100,3,300
119165630,2011-9-4 8:06,179978,产品D,300,3,900
119165631,2011-9-4 8:06,180694,产品C,280,1,280
119165632,2011-9-4 8:06,185159,产品A,100,5,500
119165633,2011-9-4 8:06,191634,产品D,300,3,900
119165634,2011-9-4 8:06,192378,产品B,200,10,2000
119165635,2011-9-4 8:06,196058,产品A,100,7,700
119165636,2011-9-4 8:06,197467,产品D,300,4,1200
119165637,2011-9-4 8:06,198350,产品A,100,8,800
119165638,2011-9-4 8:06,198350,产品A,100,5,500
119165639,2011-9-4 8:07,100960,产品B,200,2,400
119165640,2011-9-4 8:07,100960,产品B,200,8,1600
119165641,2011-9-4 8:07,102699,产品B,200,5,1000
119165642,2011-9-4 8:07,102808,产品A,100,6,600
119165643,2011-9-4 8:07,103071,产品D,300,6,1800
119165644,2011-9-4 8:07,103673,产品D,300,2,600
119165645,2011-9-4 8:07,106133,产品D,300,3,900
119165646,2011-9-4 8:07,108960,产品B,200,7,1400
119165647,2011-9-4 8:07,108961,产品E,400,1,400
119165648,2011-9-4 8:07,116153,产品A,100,4,400
119165649,2011-9-4 8:07,118247,产品D,300,10,3000
119165650,2011-9-4 8:07,118640,产品D,300,10,3000
119165651,2011-9-4 8:07,121966,产品A,100,3,300
119165652,2011-9-4 8:07,122248,产品D,300,3,900
119165653,2011-9-4 8:07,123058,产品A,100,4,400
119165654,2011-9-4 8:07,128447,产品D,300,7,2100
119165655,2011-9-4 8:07,132139,产品A,100,3,300
119165656,2011-9-4 8:07,132969,产品D,300,4,1200
119165657,2011-9-4 8:07,133527,产品D,300,8,2400
119165658,2011-9-4 8:07,133881,产品D,300,1,300
119165659,2011-9-4 8:07,133968,产品A,100,10,1000
119165660,2011-9-4 8:07,136081,产品A,100,9,900
119165661,2011-9-4 8:07,138675,产品A,100,1,100
119165662,2011-9-4 8:07,140155,产品D,300,7,2100
119165663,2011-9-4 8:07,142712,产品C,280,6,1680
119165664,2011-9-4 8:07,145667,产品D,300,8,2400
