订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119230614,2011-9-5 9:34,157207,产品B,200,5,1000
119230615,2011-9-5 9:34,166959,产品D,300,2,600
119230616,2011-9-5 9:34,173418,产品D,300,8,2400
119230617,2011-9-5 9:34,196684,产品D,300,2,600
119230618,2011-9-5 9:35,137228,产品D,300,2,600
119230619,2011-9-5 9:35,138456,产品A,100,1,100
119230620,2011-9-5 9:35,147898,产品A,100,4,400
119230621,2011-9-5 9:35,170122,产品A,100,5,500
119230622,2011-9-5 9:36,110711,产品A,100,3,300
119230623,2011-9-5 9:36,119444,产品A,100,3,300
119230624,2011-9-5 9:36,120830,产品A,100,3,300
119230625,2011-9-5 9:36,126257,产品D,300,2,600
119230626,2011-9-5 9:36,160041,产品A,100,5,500
119230627,2011-9-5 9:37,108772,产品A,100,4,400
119230628,2011-9-5 9:37,144515,产品A,100,2,200
119230629,2011-9-5 9:37,152146,产品D,300,5,1500
119230630,2011-9-5 9:37,176463,产品A,100,3,300
119230631,2011-9-5 9:37,176713,产品B,200,8,1600
119230632,2011-9-5 9:38,119864,产品D,300,10,3000
119230633,2011-9-5 9:38,127693,产品D,300,4,1200
119230634,2011-9-5 9:38,155604,产品B,200,4,800
119230635,2011-9-5 9:38,161434,产品A,100,4,400
119230636,2011-9-5 9:38,181879,产品E,400,9,3600
119230637,2011-9-5 9:38,183280,产品A,100,3,300
119230638,2011-9-5 9:39,106012,产品B,200,6,1200
119230639,2011-9-5 9:39,117405,产品D,300,9,2700
119230640,2011-9-5 9:39,134008,产品A,100,5,500
119230641,2011-9-5 9:39,137505,产品A,100,5,500
119230642,2011-9-5 9:39,166082,产品B,200,6,1200
119230643,2011-9-5 9:39,175309,产品A,100,8,800
119230644,2011-9-5 9:40,119444,产品A,100,2,200
119230645,2011-9-5 9:40,170227,产品A,100,4,400
119230646,2011-9-5 9:40,173710,产品B,200,4,800
119230647,2011-9-5 9:40,187608,产品A,100,9,900
119230648,2011-9-5 9:41,129355,产品A,100,1,100
119230649,2011-9-5 9:41,145502,产品D,300,1,300
119230650,2011-9-5 9:41,196462,产品D,300,4,1200
119230651,2011-9-5 9:41,197362,产品A,100,2,200
119230652,2011-9-5 9:42,156096,产品A,100,8,800
119230653,2011-9-5 9:42,179944,产品A,100,3,300
119230654,2011-9-5 9:42,188947,产品E,400,4,1600
119230655,2011-9-5 9:43,115924,产品B,200,5,1000
119230656,2011-9-5 9:43,146394,产品D,300,1,300
119230657,2011-9-5 9:43,170779,产品D,300,4,1200
119230658,2011-9-5 9:43,190938,产品A,100,10,1000
119230659,2011-9-5 9:44,113970,产品D,300,9,2700
119230660,2011-9-5 9:44,128450,产品D,300,6,1800
119230661,2011-9-5 9:44,129310,产品A,100,3,300
119230662,2011-9-5 9:44,140055,产品D,300,3,900
119230663,2011-9-5 9:44,182980,产品D,300,1,300
119230664,2011-9-5 9:45,147485,产品D,300,4,1200
119230665,2011-9-5 9:45,151416,产品B,200,7,1400
119230666,2011-9-5 9:45,186401,产品D,300,9,2700
119230667,2011-9-5 9:45,188959,产品A,100,3,300
119230668,2011-9-5 9:45,193797,产品D,300,10,3000
119230669,2011-9-5 9:46,107868,产品A,100,8,800
119230670,2011-9-5 9:46,115782,产品A,100,6,600
119230671,2011-9-5 9:46,146394,产品D,300,3,900
119230672,2011-9-5 9:46,159035,产品E,400,8,3200
119230673,2011-9-5 9:46,178237,产品A,100,10,1000
119230674,2011-9-5 9:47,106291,产品A,100,3,300
119230675,2011-9-5 9:47,146394,产品D,300,2,600
119230676,2011-9-5 9:47,150008,产品B,200,2,400
119230677,2011-9-5 9:47,155914,产品D,300,1,300
119230678,2011-9-5 9:48,133955,产品E,400,2,800
119230679,2011-9-5 9:48,163640,产品B,200,2,400
119230680,2011-9-5 9:48,190231,产品A,100,4,400
119230681,2011-9-5 9:49,146394,产品D,300,10,3000
119230682,2011-9-5 9:49,146394,产品D,300,7,2100
119230683,2011-9-5 9:49,149024,产品A,100,8,800
119230684,2011-9-5 9:49,157165,产品A,100,2,200
119230685,2011-9-5 9:49,162614,产品A,100,6,600
119230686,2011-9-5 9:50,136550,产品D,300,3,900
119230687,2011-9-5 9:50,145634,产品D,300,8,2400
119230688,2011-9-5 9:50,161434,产品B,200,6,1200
119230689,2011-9-5 9:50,171702,产品A,100,1,100
119230690,2011-9-5 9:50,179603,产品D,300,6,1800
119230691,2011-9-5 9:51,106830,产品D,300,5,1500
119230692,2011-9-5 9:51,128450,产品D,300,4,1200
119230693,2011-9-5 9:51,161434,产品B,200,5,1000
119230694,2011-9-5 9:51,184592,产品D,300,6,1800
119230695,2011-9-5 9:51,191226,产品D,300,5,1500
119230696,2011-9-5 9:52,104767,产品D,300,1,300
119230697,2011-9-5 9:52,118636,产品A,100,9,900
119230698,2011-9-5 9:52,140911,产品B,200,1,200
119230699,2011-9-5 9:52,176965,产品A,100,9,900
119230700,2011-9-5 9:52,191236,产品A,100,7,700
119230701,2011-9-5 9:53,102043,产品A,100,8,800
119230702,2011-9-5 9:53,105604,产品A,100,6,600
119230703,2011-9-5 9:53,136432,产品A,100,2,200
119230704,2011-9-5 9:53,175552,产品D,300,7,2100
119230705,2011-9-5 9:54,125200,产品A,100,10,1000
119230706,2011-9-5 9:54,146983,产品B,200,5,1000
119230707,2011-9-5 9:54,150230,产品E,400,9,3600
119230708,2011-9-5 9:54,188086,产品B,200,4,800
119230709,2011-9-5 9:55,101001,产品B,200,6,1200
119230710,2011-9-5 9:55,106929,产品E,400,2,800
119230711,2011-9-5 9:55,147810,产品B,200,4,800
119230712,2011-9-5 9:55,150736,产品D,300,4,1200
119230713,2011-9-5 9:55,162396,产品B,200,5,1000
119230714,2011-9-5 9:55,165391,产品A,100,9,900
119230715,2011-9-5 9:55,186576,产品A,100,6,600
119230716,2011-9-5 9:56,152605,产品B,200,5,1000
119230717,2011-9-5 9:56,156408,产品D,300,5,1500
119230718,2011-9-5 9:56,160747,产品C,280,8,2240
119230719,2011-9-5 9:56,164595,产品A,100,1,100
119230720,2011-9-5 9:56,168217,产品A,100,9,900
119230721,2011-9-5 9:56,183280,产品A,100,7,700
119230722,2011-9-5 9:57,108751,产品D,300,3,900
119230723,2011-9-5 9:57,114940,产品A,100,10,1000
119230724,2011-9-5 9:57,142966,产品A,100,1,100
119230725,2011-9-5 9:57,143816,产品D,300,9,2700
119230726,2011-9-5 9:57,175631,产品D,300,3,900
119230727,2011-9-5 9:57,185166,产品D,300,2,600
119230728,2011-9-5 9:58,127366,产品A,100,6,600
119230729,2011-9-5 9:58,148783,产品D,300,9,2700
119230730,2011-9-5 9:58,159462,产品D,300,8,2400
119230731,2011-9-5 9:58,171771,产品A,100,7,700
119230732,2011-9-5 9:58,193062,产品E,400,4,1600
119230733,2011-9-5 9:59,102859,产品D,300,8,2400
119230734,2011-9-5 9:59,126985,产品D,300,3,900
119230735,2011-9-5 9:59,142259,产品D,300,7,2100
119230736,2011-9-5 9:59,143339,产品B,200,7,1400
119230737,2011-9-5 9:59,163642,产品D,300,6,1800
119230738,2011-9-5 9:59,164838,产品A,100,5,500
119230739,2011-9-5 9:59,187264,产品B,200,8,1600
119230740,2011-9-5 10:00,123359,产品E,400,5,2000
119230741,2011-9-5 10:00,133693,产品A,100,4,400
119230742,2011-9-5 10:00,168217,产品A,100,3,300
119230743,2011-9-5 10:00,183280,产品A,100,4,400
119230744,2011-9-5 10:00,189597,产品D,300,8,2400
119230745,2011-9-5 10:00,197301,产品B,200,5,1000
119230746,2011-9-5 10:01,122176,产品A,100,9,900
119230747,2011-9-5 10:01,125899,产品B,200,1,200
119230748,2011-9-5 10:01,126985,产品E,400,8,3200
119230749,2011-9-5 10:01,138438,产品C,280,10,2800
119230750,2011-9-5 10:01,161496,产品A,100,5,500
119230751,2011-9-5 10:01,162825,产品A,100,3,300
119230752,2011-9-5 10:01,178449,产品D,300,9,2700
119230753,2011-9-5 10:02,101239,产品B,200,3,600
119230754,2011-9-5 10:02,109835,产品D,300,2,600
119230755,2011-9-5 10:02,116505,产品B,200,5,1000
119230756,2011-9-5 10:02,168217,产品A,100,7,700
119230757,2011-9-5 10:02,169529,产品B,200,5,1000
119230758,2011-9-5 10:02,188253,产品A,100,7,700
119230759,2011-9-5 10:03,118340,产品D,300,2,600
119230760,2011-9-5 10:03,147810,产品B,200,9,1800
119230761,2011-9-5 10:03,151457,产品D,300,10,3000
119230762,2011-9-5 10:03,160519,产品D,300,3,900
119230763,2011-9-5 10:03,195754,产品D,300,5,1500
119230764,2011-9-5 10:04,118340,产品D,300,8,2400
119230765,2011-9-5 10:04,129955,产品B,200,8,1600
119230766,2011-9-5 10:04,141060,产品A,100,4,400
119230767,2011-9-5 10:04,158511,产品D,300,2,600
119230768,2011-9-5 10:04,185007,产品D,300,6,1800
119230769,2011-9-5 10:04,188098,产品A,100,6,600
119230770,2011-9-5 10:05,113494,产品A,100,7,700
119230771,2011-9-5 10:05,114766,产品A,100,9,900
119230772,2011-9-5 10:05,122176,产品A,100,5,500
119230773,2011-9-5 10:05,126985,产品D,300,10,3000
119230774,2011-9-5 10:05,175292,产品E,400,1,400
119230775,2011-9-5 10:06,100025,产品A,100,4,400
119230776,2011-9-5 10:06,102244,产品F,500,10,5000
119230777,2011-9-5 10:06,108936,产品A,100,4,400
119230778,2011-9-5 10:06,120383,产品C,280,8,2240
119230779,2011-9-5 10:06,163512,产品D,300,1,300
119230780,2011-9-5 10:06,175292,产品E,400,1,400
119230781,2011-9-5 10:07,103537,产品A,100,1,100
119230782,2011-9-5 10:07,148970,产品D,300,7,2100
119230783,2011-9-5 10:07,161434,产品A,100,8,800
119230784,2011-9-5 10:07,163738,产品A,100,6,600
119230785,2011-9-5 10:07,180194,产品A,100,1,100
119230786,2011-9-5 10:08,100564,产品A,100,10,1000
119230787,2011-9-5 10:08,123285,产品A,100,5,500
119230788,2011-9-5 10:08,124614,产品D,300,1,300
119230789,2011-9-5 10:08,146199,产品C,280,9,2520
119230790,2011-9-5 10:08,151535,产品C,280,2,560
119230791,2011-9-5 10:08,155425,产品A,100,3,300
119230792,2011-9-5 10:08,156493,产品D,300,4,1200
119230793,2011-9-5 10:09,123285,产品A,100,8,800
119230794,2011-9-5 10:09,123479,产品A,100,3,300
119230795,2011-9-5 10:09,134534,产品D,300,5,1500
119230796,2011-9-5 10:09,151282,产品A,100,8,800
119230797,2011-9-5 10:09,176337,产品D,300,10,3000
119230798,2011-9-5 10:09,197001,产品A,100,4,400
119230799,2011-9-5 10:10,131904,产品B,200,5,1000
119230800,2011-9-5 10:10,143816,产品D,300,10,3000
119230801,2011-9-5 10:10,169718,产品A,100,5,500
119230802,2011-9-5 10:10,179202,产品B,200,3,600
119230803,2011-9-5 10:10,185181,产品B,200,2,400
119230804,2011-9-5 10:10,191594,产品A,100,2,200
119230805,2011-9-5 10:11,139736,产品E,400,6,2400
119230806,2011-9-5 10:11,142399,产品D,300,2,600
119230807,2011-9-5 10:11,143519,产品D,300,5,1500
119230808,2011-9-5 10:11,151491,产品D,300,2,600
119230809,2011-9-5 10:11,156892,产品D,300,10,3000
119230810,2011-9-5 10:11,180518,产品D,300,2,600
119230811,2011-9-5 10:12,105830,产品D,300,3,900
119230812,2011-9-5 10:12,118647,产品D,300,1,300
119230813,2011-9-5 10:12,128286,产品A,100,1,100
119230814,2011-9-5 10:12,164099,产品A,100,5,500
119230815,2011-9-5 10:12,169123,产品D,300,5,1500
119230816,2011-9-5 10:12,183241,产品A,100,9,900
119230817,2011-9-5 10:13,115981,产品B,200,6,1200
119230818,2011-9-5 10:13,120828,产品A,100,6,600
119230819,2011-9-5 10:13,149296,产品D,300,3,900
119230820,2011-9-5 10:13,177969,产品E,400,8,3200
119230821,2011-9-5 10:13,185074,产品D,300,8,2400
119230822,2011-9-5 10:13,198235,产品B,200,7,1400
119230823,2011-9-5 10:14,128286,产品A,100,2,200
119230824,2011-9-5 10:14,136463,产品B,200,2,400
119230825,2011-9-5 10:14,140499,产品A,100,8,800
119230826,2011-9-5 10:14,184937,产品B,200,4,800
119230827,2011-9-5 10:15,105217,产品E,400,3,1200
119230828,2011-9-5 10:15,111630,产品D,300,9,2700
119230829,2011-9-5 10:15,118721,产品C,280,9,2520
119230830,2011-9-5 10:15,168004,产品A,100,9,900
119230831,2011-9-5 10:15,181465,产品A,100,4,400
119230832,2011-9-5 10:16,146292,产品A,100,9,900
119230833,2011-9-5 10:16,151078,产品D,300,5,1500
119230834,2011-9-5 10:16,154851,产品D,300,8,2400
119230835,2011-9-5 10:16,161344,产品B,200,2,400
119230836,2011-9-5 10:16,175372,产品D,300,4,1200
119230837,2011-9-5 10:16,177030,产品A,100,2,200
119230838,2011-9-5 10:16,180623,产品A,100,4,400
119230839,2011-9-5 10:17,100733,产品A,100,3,300
119230840,2011-9-5 10:17,116838,产品D,300,6,1800
119230841,2011-9-5 10:17,117695,产品A,100,3,300
119230842,2011-9-5 10:17,181465,产品A,100,1,100
119230843,2011-9-5 10:17,186652,产品A,100,7,700
119230844,2011-9-5 10:18,105217,产品E,400,1,400
119230845,2011-9-5 10:18,120486,产品A,100,5,500
119230846,2011-9-5 10:18,123376,产品A,100,10,1000
119230847,2011-9-5 10:18,146279,产品D,300,2,600
119230848,2011-9-5 10:18,151078,产品D,300,2,600
119230849,2011-9-5 10:19,109081,产品D,300,2,600
119230850,2011-9-5 10:19,121993,产品C,280,3,840
119230851,2011-9-5 10:19,142168,产品A,100,1,100
119230852,2011-9-5 10:19,143511,产品D,300,3,900
119230853,2011-9-5 10:19,143816,产品D,300,10,3000
119230854,2011-9-5 10:19,189439,产品A,100,6,600
119230855,2011-9-5 10:20,125577,产品A,100,2,200
119230856,2011-9-5 10:20,126340,产品D,300,1,300
119230857,2011-9-5 10:20,140558,产品D,300,2,600
119230858,2011-9-5 10:20,188791,产品A,100,1,100
119230859,2011-9-5 10:20,192737,产品D,300,5,1500
119230860,2011-9-5 10:21,113768,产品D,300,9,2700
119230861,2011-9-5 10:21,130830,产品B,200,9,1800
119230862,2011-9-5 10:21,142168,产品A,100,2,200
119230863,2011-9-5 10:21,143511,产品D,300,5,1500
119230864,2011-9-5 10:21,151099,产品D,300,1,300
119230865,2011-9-5 10:22,117016,产品A,100,4,400
119230866,2011-9-5 10:22,143816,产品D,300,2,600
119230867,2011-9-5 10:22,150013,产品E,400,9,3600
119230868,2011-9-5 10:22,178843,产品D,300,1,300
119230869,2011-9-5 10:22,178843,产品D,300,4,1200
119230870,2011-9-5 10:23,113185,产品C,280,5,1400
119230871,2011-9-5 10:23,134071,产品A,100,9,900
119230872,2011-9-5 10:23,148880,产品D,300,8,2400
119230873,2011-9-5 10:23,188670,产品D,300,10,3000
119230874,2011-9-5 10:24,106314,产品A,100,8,800
119230875,2011-9-5 10:24,143539,产品A,100,5,500
119230876,2011-9-5 10:24,157207,产品A,100,5,500
119230877,2011-9-5 10:24,171806,产品D,300,10,3000
119230878,2011-9-5 10:25,117680,产品A,100,7,700
119230879,2011-9-5 10:25,134071,产品A,100,1,100
119230880,2011-9-5 10:25,145707,产品D,300,6,1800
119230881,2011-9-5 10:25,171467,产品A,100,3,300
119230882,2011-9-5 10:26,108126,产品A,100,4,400
119230883,2011-9-5 10:26,143006,产品B,200,4,800
119230884,2011-9-5 10:26,168217,产品A,100,9,900
119230885,2011-9-5 10:26,169212,产品E,400,8,3200
119230886,2011-9-5 10:26,182754,产品A,100,7,700
119230887,2011-9-5 10:27,106502,产品A,100,4,400
119230888,2011-9-5 10:27,144512,产品D,300,2,600
119230889,2011-9-5 10:27,147957,产品D,300,10,3000
119230890,2011-9-5 10:27,161860,产品A,100,6,600
119230891,2011-9-5 10:27,189920,产品D,300,4,1200
119230892,2011-9-5 10:28,129309,产品A,100,1,100
119230893,2011-9-5 10:28,144153,产品D,300,5,1500
119230894,2011-9-5 10:28,153395,产品D,300,1,300
119230895,2011-9-5 10:28,154829,产品D,300,10,3000
119230896,2011-9-5 10:28,188958,产品B,200,4,800
119230897,2011-9-5 10:29,123211,产品D,300,5,1500
119230898,2011-9-5 10:29,136623,产品A,100,1,100
119230899,2011-9-5 10:29,157294,产品D,300,3,900
119230900,2011-9-5 10:29,185008,产品A,100,1,100
119230901,2011-9-5 10:29,187782,产品D,300,2,600
119230902,2011-9-5 10:29,191230,产品A,100,9,900
119230903,2011-9-5 10:30,123211,产品D,300,9,2700
119230904,2011-9-5 10:30,133855,产品A,100,4,400
119230905,2011-9-5 10:30,142399,产品D,300,2,600
119230906,2011-9-5 10:30,154618,产品B,200,10,2000
119230907,2011-9-5 10:30,185845,产品A,100,10,1000
119230908,2011-9-5 10:30,191037,产品A,100,1,100
119230909,2011-9-5 10:31,126222,产品D,300,7,2100
119230910,2011-9-5 10:31,134009,产品D,300,5,1500
119230911,2011-9-5 10:31,140339,产品B,200,6,1200
119230912,2011-9-5 10:31,165848,产品A,100,1,100
119230913,2011-9-5 10:32,100814,产品D,300,8,2400
119230914,2011-9-5 10:32,145328,产品A,100,1,100
119230915,2011-9-5 10:32,153680,产品D,300,8,2400
119230916,2011-9-5 10:32,156226,产品D,300,6,1800
119230917,2011-9-5 10:33,106830,产品D,300,6,1800
119230918,2011-9-5 10:33,115685,产品A,100,8,800
119230919,2011-9-5 10:33,116701,产品B,200,5,1000
119230920,2011-9-5 10:33,133693,产品B,200,2,400
119230921,2011-9-5 10:33,144970,产品A,100,1,100
119230922,2011-9-5 10:33,181465,产品B,200,10,2000
119230923,2011-9-5 10:34,119845,产品B,200,3,600
119230924,2011-9-5 10:34,125531,产品D,300,1,300
119230925,2011-9-5 10:34,129842,产品A,100,8,800
119230926,2011-9-5 10:34,155310,产品D,300,10,3000
119230927,2011-9-5 10:34,177455,产品D,300,7,2100
119230928,2011-9-5 10:34,197717,产品A,100,10,1000
119230929,2011-9-5 10:35,116701,产品E,400,3,1200
119230930,2011-9-5 10:35,129737,产品B,200,5,1000
119230931,2011-9-5 10:35,144970,产品A,100,5,500
119230932,2011-9-5 10:35,166648,产品A,100,4,400
119230933,2011-9-5 10:35,170970,产品A,100,3,300
119230934,2011-9-5 10:35,174682,产品D,300,8,2400
119230935,2011-9-5 10:36,103177,产品A,100,7,700
119230936,2011-9-5 10:36,113494,产品A,100,2,200
119230937,2011-9-5 10:36,116429,产品A,100,7,700
119230938,2011-9-5 10:36,122265,产品D,300,3,900
119230939,2011-9-5 10:36,151212,产品A,100,3,300
119230940,2011-9-5 10:36,151989,产品E,400,7,2800
119230941,2011-9-5 10:37,115631,产品B,200,5,1000
119230942,2011-9-5 10:37,118006,产品B,200,8,1600
119230943,2011-9-5 10:37,160712,产品A,100,7,700
119230944,2011-9-5 10:37,162920,产品D,300,3,900
119230945,2011-9-5 10:37,185450,产品B,200,1,200
119230946,2011-9-5 10:38,139242,产品B,200,10,2000
119230947,2011-9-5 10:38,166648,产品B,200,5,1000
119230948,2011-9-5 10:38,175481,产品A,100,8,800
119230949,2011-9-5 10:38,188627,产品D,300,10,3000
119230950,2011-9-5 10:38,194460,产品A,100,5,500
119230951,2011-9-5 10:39,121446,产品D,300,3,900
119230952,2011-9-5 10:39,140373,产品A,100,1,100
119230953,2011-9-5 10:39,165573,产品A,100,6,600
119230954,2011-9-5 10:39,176731,产品A,100,10,1000
119230955,2011-9-5 10:39,181771,产品D,300,9,2700
119230956,2011-9-5 10:39,182292,产品A,100,10,1000
119230957,2011-9-5 10:40,130098,产品A,100,1,100
119230958,2011-9-5 10:40,166648,产品B,200,5,1000
119230959,2011-9-5 10:40,177389,产品D,300,2,600
119230960,2011-9-5 10:40,181360,产品A,100,6,600
119230961,2011-9-5 10:40,182292,产品A,100,2,200
119230962,2011-9-5 10:41,129309,产品A,100,4,400
119230963,2011-9-5 10:41,159741,产品D,300,8,2400
119230964,2011-9-5 10:41,172008,产品B,200,9,1800
119230965,2011-9-5 10:41,172759,产品A,100,2,200
119230966,2011-9-5 10:41,173112,产品D,300,6,1800
119230967,2011-9-5 10:41,181684,产品B,200,10,2000
119230968,2011-9-5 10:42,124880,产品A,100,9,900
119230969,2011-9-5 10:42,145799,产品A,100,4,400
119230970,2011-9-5 10:42,156226,产品D,300,9,2700
119230971,2011-9-5 10:42,161373,产品E,400,2,800
119230972,2011-9-5 10:42,177184,产品D,300,5,1500
119230973,2011-9-5 10:42,179230,产品B,200,1,200
119230974,2011-9-5 10:43,117142,产品B,200,2,400
119230975,2011-9-5 10:43,118006,产品B,200,5,1000
119230976,2011-9-5 10:43,123160,产品A,100,4,400
119230977,2011-9-5 10:43,157271,产品D,300,7,2100
119230978,2011-9-5 10:43,180231,产品D,300,10,3000
119230979,2011-9-5 10:43,193339,产品D,300,9,2700
119230980,2011-9-5 10:44,140662,产品D,300,10,3000
119230981,2011-9-5 10:44,156902,产品A,100,4,400
119230982,2011-9-5 10:44,164020,产品A,100,6,600
119230983,2011-9-5 10:44,181684,产品B,200,4,800
119230984,2011-9-5 10:44,182787,产品A,100,8,800
119230985,2011-9-5 10:45,106154,产品D,300,2,600
119230986,2011-9-5 10:45,122030,产品A,100,2,200
119230987,2011-9-5 10:45,160621,产品D,300,2,600
119230988,2011-9-5 10:45,174112,产品A,100,9,900
119230989,2011-9-5 10:45,193339,产品D,300,8,2400
119230990,2011-9-5 10:45,193690,产品B,200,9,1800
119230991,2011-9-5 10:46,130178,产品F,500,8,4000
119230992,2011-9-5 10:46,137728,产品D,300,4,1200
119230993,2011-9-5 10:46,156226,产品D,300,9,2700
119230994,2011-9-5 10:46,172498,产品A,100,9,900
119230995,2011-9-5 10:47,113270,产品A,100,9,900
119230996,2011-9-5 10:47,117689,产品A,100,8,800
119230997,2011-9-5 10:47,129569,产品A,100,5,500
119230998,2011-9-5 10:47,136308,产品A,100,2,200
119230999,2011-9-5 10:47,148846,产品A,100,5,500
119231000,2011-9-5 10:47,168880,产品D,300,2,600
119231001,2011-9-5 10:47,176300,产品A,100,8,800
119231002,2011-9-5 10:48,130890,产品D,300,7,2100
119231003,2011-9-5 10:48,133725,产品B,200,1,200
119231004,2011-9-5 10:48,139418,产品A,100,1,100
119231005,2011-9-5 10:48,195340,产品D,300,4,1200
119231006,2011-9-5 10:49,109432,产品D,300,2,600
119231007,2011-9-5 10:49,116140,产品A,100,5,500
119231008,2011-9-5 10:49,120571,产品A,100,6,600
119231009,2011-9-5 10:49,136629,产品D,300,4,1200
119231010,2011-9-5 10:49,149912,产品A,100,7,700
119231011,2011-9-5 10:49,150270,产品D,300,4,1200
119231012,2011-9-5 10:50,109432,产品D,300,3,900
119231013,2011-9-5 10:50,110225,产品A,100,10,1000
119231014,2011-9-5 10:50,136439,产品A,100,7,700
119231015,2011-9-5 10:50,152615,产品B,200,3,600
119231016,2011-9-5 10:50,172742,产品A,100,6,600
119231017,2011-9-5 10:50,179156,产品D,300,8,2400
119231018,2011-9-5 10:51,101856,产品D,300,6,1800
119231019,2011-9-5 10:51,132314,产品D,300,2,600
119231020,2011-9-5 10:51,137776,产品A,100,3,300
119231021,2011-9-5 10:51,155300,产品A,100,6,600
119231022,2011-9-5 10:51,161348,产品B,200,8,1600
119231023,2011-9-5 10:51,173705,产品A,100,1,100
119231024,2011-9-5 10:52,140850,产品A,100,5,500
119231025,2011-9-5 10:52,141599,产品A,100,3,300
119231026,2011-9-5 10:52,147957,产品A,100,4,400
119231027,2011-9-5 10:52,164811,产品B,200,5,1000
119231028,2011-9-5 10:52,169302,产品D,300,4,1200
119231029,2011-9-5 10:53,125048,产品A,100,7,700
119231030,2011-9-5 10:53,127041,产品C,280,8,2240
119231031,2011-9-5 10:53,129569,产品A,100,8,800
119231032,2011-9-5 10:53,130033,产品D,300,8,2400
119231033,2011-9-5 10:53,140045,产品A,100,5,500
119231034,2011-9-5 10:53,170210,产品E,400,4,1600
119231035,2011-9-5 10:54,111860,产品A,100,7,700
119231036,2011-9-5 10:54,139634,产品B,200,7,1400
119231037,2011-9-5 10:54,143403,产品C,280,8,2240
119231038,2011-9-5 10:54,192772,产品A,100,3,300
119231039,2011-9-5 10:55,117854,产品A,100,4,400
119231040,2011-9-5 10:55,127839,产品D,300,6,1800
119231041,2011-9-5 10:55,131554,产品D,300,4,1200
119231042,2011-9-5 10:55,139407,产品A,100,6,600
119231043,2011-9-5 10:55,156003,产品D,300,5,1500
119231044,2011-9-5 10:55,161432,产品E,400,1,400
119231045,2011-9-5 10:55,193447,产品A,100,10,1000
119231046,2011-9-5 10:56,134830,产品C,280,10,2800
119231047,2011-9-5 10:56,139407,产品A,100,7,700
119231048,2011-9-5 10:56,162339,产品A,100,2,200
119231049,2011-9-5 10:56,180764,产品A,100,5,500
119231050,2011-9-5 10:57,120889,产品D,300,5,1500
119231051,2011-9-5 10:57,137776,产品A,100,2,200
119231052,2011-9-5 10:57,165722,产品A,100,1,100
119231053,2011-9-5 10:57,167019,产品A,100,10,1000
119231054,2011-9-5 10:57,186956,产品B,200,8,1600
119231055,2011-9-5 10:58,104085,产品D,300,10,3000
119231056,2011-9-5 10:58,115019,产品A,100,7,700
119231057,2011-9-5 10:58,168514,产品D,300,10,3000
119231058,2011-9-5 10:58,172265,产品A,100,1,100
119231059,2011-9-5 10:58,185175,产品E,400,10,4000
119231060,2011-9-5 10:59,110918,产品D,300,6,1800
119231061,2011-9-5 10:59,137892,产品B,200,7,1400
119231062,2011-9-5 10:59,145157,产品D,300,1,300
119231063,2011-9-5 10:59,165552,产品D,300,7,2100
119231064,2011-9-5 10:59,180555,产品A,100,8,800
119231065,2011-9-5 10:59,181028,产品B,200,9,1800
119231066,2011-9-5 11:00,103749,产品A,100,7,700
119231067,2011-9-5 11:00,159802,产品D,300,8,2400
119231068,2011-9-5 11:00,169483,产品D,300,5,1500
119231069,2011-9-5 11:00,172596,产品A,100,7,700
119231070,2011-9-5 11:00,190896,产品D,300,1,300
119231071,2011-9-5 11:01,133118,产品A,100,7,700
119231072,2011-9-5 11:01,163512,产品D,300,7,2100
119231073,2011-9-5 11:01,164020,产品A,100,9,900
119231074,2011-9-5 11:01,197051,产品A,100,1,100
119231075,2011-9-5 11:02,101391,产品C,280,9,2520
119231076,2011-9-5 11:02,102725,产品B,200,3,600
119231077,2011-9-5 11:02,113795,产品B,200,10,2000
119231078,2011-9-5 11:02,133269,产品A,100,7,700
119231079,2011-9-5 11:02,167695,产品F,500,9,4500
119231080,2011-9-5 11:02,167695,产品F,500,1,500
119231081,2011-9-5 11:02,167695,产品F,500,7,3500
119231082,2011-9-5 11:02,167695,产品F,500,4,2000
119231083,2011-9-5 11:03,101583,产品E,400,5,2000
119231084,2011-9-5 11:03,102971,产品B,200,5,1000
119231085,2011-9-5 11:03,141598,产品B,200,1,200
119231086,2011-9-5 11:03,143249,产品A,100,5,500
119231087,2011-9-5 11:03,159366,产品A,100,9,900
119231088,2011-9-5 11:03,160331,产品B,200,10,2000
119231089,2011-9-5 11:04,130382,产品A,100,9,900
119231090,2011-9-5 11:04,152394,产品E,400,5,2000
119231091,2011-9-5 11:04,157618,产品A,100,4,400
119231092,2011-9-5 11:04,163731,产品A,100,4,400
119231093,2011-9-5 11:04,181020,产品A,100,5,500
119231094,2011-9-5 11:04,197622,产品A,100,2,200
119231095,2011-9-5 11:05,110544,产品A,100,2,200
119231096,2011-9-5 11:05,114008,产品B,200,2,400
119231097,2011-9-5 11:05,127853,产品B,200,3,600
119231098,2011-9-5 11:05,138956,产品D,300,8,2400
119231099,2011-9-5 11:05,140791,产品D,300,1,300
119231100,2011-9-5 11:05,176633,产品A,100,10,1000
119231101,2011-9-5 11:05,191012,产品F,500,1,500
119231102,2011-9-5 11:06,114008,产品B,200,6,1200
119231103,2011-9-5 11:06,154505,产品D,300,5,1500
119231104,2011-9-5 11:06,160310,产品A,100,10,1000
