订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119031269,2011-9-2 7:27,102698,产品B,200,9,1800
119031270,2011-9-2 7:27,158140,产品A,100,8,800
119031271,2011-9-2 7:27,156904,产品E,400,6,2400
119031272,2011-9-2 7:27,130640,产品A,100,8,800
119031273,2011-9-2 7:27,166749,产品A,100,3,300
119031274,2011-9-2 7:27,142120,产品A,100,5,500
119031275,2011-9-2 7:27,170956,产品E,400,7,2800
119031276,2011-9-2 7:27,127190,产品A,100,4,400
119031277,2011-9-2 7:27,146707,产品D,300,3,900
119031278,2011-9-2 7:27,121070,产品A,100,9,900
119031279,2011-9-2 7:27,140991,产品A,100,9,900
119031280,2011-9-2 7:28,128204,产品D,300,2,600
119031281,2011-9-2 7:28,154439,产品C,280,3,840
119031282,2011-9-2 7:28,193360,产品A,100,5,500
119031283,2011-9-2 7:28,110245,产品A,100,8,800
119031284,2011-9-2 7:28,193930,产品A,100,2,200
119031285,2011-9-2 7:28,172300,产品D,300,2,600
119031286,2011-9-2 7:28,149282,产品C,280,1,280
119031287,2011-9-2 7:28,118778,产品A,100,5,500
119031288,2011-9-2 7:28,123199,产品A,100,5,500
119031289,2011-9-2 7:28,107548,产品D,300,8,2400
119031290,2011-9-2 7:28,158510,产品A,100,5,500
119031291,2011-9-2 7:28,114034,产品A,100,1,100
119031292,2011-9-2 7:28,191325,产品D,300,1,300
119031293,2011-9-2 7:28,154349,产品C,280,10,2800
119031294,2011-9-2 7:28,190297,产品D,300,9,2700
119031295,2011-9-2 7:28,198746,产品D,300,7,2100
119031296,2011-9-2 7:29,165393,产品D,300,4,1200
119031297,2011-9-2 7:29,150405,产品E,400,4,1600
119031298,2011-9-2 7:29,150458,产品D,300,9,2700
119031299,2011-9-2 7:29,156226,产品D,300,10,3000
119031300,2011-9-2 7:29,170486,产品D,300,5,1500
119031301,2011-9-2 7:29,136934,产品A,100,10,1000
119031302,2011-9-2 7:29,170486,产品D,300,3,900
119031303,2011-9-2 7:29,170486,产品D,300,7,2100
119031304,2011-9-2 7:29,172300,产品D,300,2,600
119031305,2011-9-2 7:29,170486,产品D,300,9,2700
119031306,2011-9-2 7:29,178112,产品A,100,10,1000
119031307,2011-9-2 7:29,170486,产品D,300,9,2700
119031308,2011-9-2 7:29,154439,产品C,280,6,1680
119031309,2011-9-2 7:29,170486,产品D,300,2,600
119031310,2011-9-2 7:29,186813,产品A,100,10,1000
119031311,2011-9-2 7:29,143880,产品B,200,7,1400
119031312,2011-9-2 7:29,167540,产品A,100,4,400
119031313,2011-9-2 7:29,194010,产品A,100,10,1000
119031314,2011-9-2 7:29,156179,产品C,280,3,840
119031315,2011-9-2 7:29,183137,产品A,100,5,500
119031316,2011-9-2 7:29,159097,产品A,100,2,200
119031317,2011-9-2 7:29,110245,产品A,100,1,100
119031318,2011-9-2 7:29,136308,产品A,100,8,800
119031319,2011-9-2 7:30,113583,产品A,100,7,700
119031320,2011-9-2 7:30,115390,产品D,300,10,3000
119031321,2011-9-2 7:30,140542,产品D,300,6,1800
119031322,2011-9-2 7:30,156193,产品A,100,6,600
119031323,2011-9-2 7:30,195537,产品A,100,7,700
119031324,2011-9-2 7:30,164392,产品D,300,1,300
119031325,2011-9-2 7:30,162330,产品D,300,5,1500
119031326,2011-9-2 7:30,170486,产品D,300,5,1500
119031327,2011-9-2 7:30,117207,产品A,100,7,700
119031328,2011-9-2 7:30,169049,产品A,100,9,900
119031329,2011-9-2 7:30,170486,产品D,300,6,1800
119031330,2011-9-2 7:30,170486,产品D,300,4,1200
119031331,2011-9-2 7:30,190297,产品D,300,2,600
119031332,2011-9-2 7:30,170486,产品D,300,6,1800
119031333,2011-9-2 7:30,177067,产品A,100,10,1000
119031334,2011-9-2 7:30,193360,产品A,100,5,500
119031335,2011-9-2 7:30,167540,产品A,100,3,300
119031336,2011-9-2 7:30,146146,产品A,100,6,600
119031337,2011-9-2 7:30,161131,产品C,280,6,1680
119031338,2011-9-2 7:30,193239,产品B,200,3,600
119031339,2011-9-2 7:30,195639,产品A,100,2,200
119031340,2011-9-2 7:30,193534,产品A,100,4,400
119031341,2011-9-2 7:31,180622,产品A,100,7,700
119031342,2011-9-2 7:31,108158,产品A,100,8,800
119031343,2011-9-2 7:31,135810,产品A,100,3,300
119031344,2011-9-2 7:31,166893,产品A,100,9,900
119031345,2011-9-2 7:31,154439,产品C,280,5,1400
119031346,2011-9-2 7:31,136469,产品B,200,7,1400
119031347,2011-9-2 7:31,156213,产品D,300,1,300
119031348,2011-9-2 7:31,195639,产品A,100,9,900
119031349,2011-9-2 7:31,188846,产品A,100,7,700
119031350,2011-9-2 7:31,170486,产品D,300,6,1800
119031351,2011-9-2 7:31,103619,产品A,100,9,900
119031352,2011-9-2 7:31,162330,产品D,300,4,1200
119031353,2011-9-2 7:31,192022,产品A,100,4,400
119031354,2011-9-2 7:31,106636,产品D,300,4,1200
119031355,2011-9-2 7:32,170486,产品D,300,3,900
119031356,2011-9-2 7:32,180622,产品A,100,7,700
119031357,2011-9-2 7:32,144432,产品A,100,4,400
119031358,2011-9-2 7:32,135810,产品A,100,5,500
119031359,2011-9-2 7:32,170486,产品D,300,4,1200
119031360,2011-9-2 7:32,183241,产品A,100,9,900
119031361,2011-9-2 7:32,170486,产品D,300,1,300
119031362,2011-9-2 7:32,105105,产品E,400,8,3200
119031363,2011-9-2 7:32,103619,产品A,100,9,900
119031364,2011-9-2 7:32,147203,产品B,200,3,600
119031365,2011-9-2 7:32,180622,产品A,100,6,600
119031366,2011-9-2 7:32,104309,产品A,100,9,900
119031367,2011-9-2 7:32,138236,产品B,200,4,800
119031368,2011-9-2 7:32,170486,产品D,300,10,3000
119031369,2011-9-2 7:32,191711,产品D,300,6,1800
119031370,2011-9-2 7:32,130750,产品E,400,10,4000
119031371,2011-9-2 7:32,154439,产品C,280,10,2800
119031372,2011-9-2 7:32,167540,产品A,100,8,800
119031373,2011-9-2 7:32,124746,产品B,200,3,600
119031374,2011-9-2 7:33,126896,产品E,400,6,2400
119031375,2011-9-2 7:33,103619,产品A,100,8,800
119031376,2011-9-2 7:33,138429,产品A,100,2,200
119031377,2011-9-2 7:33,197247,产品A,100,2,200
119031378,2011-9-2 7:33,194359,产品B,200,6,1200
119031379,2011-9-2 7:33,116021,产品B,200,8,1600
119031380,2011-9-2 7:33,175856,产品A,100,10,1000
119031381,2011-9-2 7:33,185816,产品A,100,1,100
119031382,2011-9-2 7:33,197316,产品A,100,1,100
119031383,2011-9-2 7:33,169811,产品A,100,5,500
119031384,2011-9-2 7:33,179131,产品D,300,6,1800
119031385,2011-9-2 7:33,106130,产品A,100,8,800
119031386,2011-9-2 7:33,128204,产品D,300,5,1500
119031387,2011-9-2 7:33,185714,产品D,300,6,1800
119031388,2011-9-2 7:33,103619,产品A,100,6,600
119031389,2011-9-2 7:33,167540,产品A,100,4,400
119031390,2011-9-2 7:33,129243,产品D,300,1,300
119031391,2011-9-2 7:33,154439,产品C,280,5,1400
119031392,2011-9-2 7:33,137989,产品D,300,9,2700
119031393,2011-9-2 7:34,159818,产品A,100,4,400
119031394,2011-9-2 7:34,177067,产品A,100,5,500
119031395,2011-9-2 7:34,190297,产品D,300,8,2400
119031396,2011-9-2 7:34,161030,产品A,100,1,100
119031397,2011-9-2 7:34,197033,产品C,280,5,1400
119031398,2011-9-2 7:34,144472,产品A,100,6,600
119031399,2011-9-2 7:34,154439,产品C,280,9,2520
119031400,2011-9-2 7:34,159349,产品A,100,3,300
119031401,2011-9-2 7:34,179749,产品B,200,10,2000
119031402,2011-9-2 7:34,145412,产品A,100,7,700
119031403,2011-9-2 7:34,120910,产品A,100,6,600
119031404,2011-9-2 7:34,114447,产品A,100,2,200
119031405,2011-9-2 7:34,177456,产品B,200,10,2000
119031406,2011-9-2 7:34,123197,产品D,300,7,2100
119031407,2011-9-2 7:34,197352,产品A,100,1,100
119031408,2011-9-2 7:34,106636,产品D,300,9,2700
119031409,2011-9-2 7:34,161913,产品D,300,5,1500
119031410,2011-9-2 7:35,115538,产品C,280,4,1120
119031411,2011-9-2 7:35,136914,产品D,300,9,2700
119031412,2011-9-2 7:35,161933,产品E,400,10,4000
119031413,2011-9-2 7:35,101722,产品D,300,9,2700
119031414,2011-9-2 7:35,105768,产品D,300,6,1800
119031415,2011-9-2 7:35,110939,产品D,300,8,2400
119031416,2011-9-2 7:35,110967,产品A,100,8,800
119031417,2011-9-2 7:35,121450,产品D,300,2,600
119031418,2011-9-2 7:35,128204,产品D,300,2,600
119031419,2011-9-2 7:35,197316,产品A,100,4,400
119031420,2011-9-2 7:35,166893,产品A,100,1,100
119031421,2011-9-2 7:35,157602,产品B,200,8,1600
119031422,2011-9-2 7:35,167010,产品A,100,9,900
119031423,2011-9-2 7:35,154439,产品C,280,9,2520
119031424,2011-9-2 7:35,102989,产品A,100,10,1000
119031425,2011-9-2 7:35,149147,产品A,100,3,300
119031426,2011-9-2 7:35,113023,产品D,300,10,3000
119031427,2011-9-2 7:35,175856,产品A,100,2,200
119031428,2011-9-2 7:35,115389,产品A,100,3,300
119031429,2011-9-2 7:36,161913,产品D,300,5,1500
119031430,2011-9-2 7:36,185816,产品A,100,3,300
119031431,2011-9-2 7:36,176592,产品A,100,7,700
119031432,2011-9-2 7:36,131294,产品A,100,6,600
119031433,2011-9-2 7:36,163865,产品A,100,1,100
119031434,2011-9-2 7:36,167258,产品A,100,1,100
119031435,2011-9-2 7:36,193623,产品B,200,10,2000
119031436,2011-9-2 7:36,136914,产品D,300,8,2400
119031437,2011-9-2 7:36,149440,产品A,100,1,100
119031438,2011-9-2 7:36,167010,产品A,100,8,800
119031439,2011-9-2 7:36,105768,产品D,300,8,2400
119031440,2011-9-2 7:36,165854,产品A,100,3,300
119031441,2011-9-2 7:36,128363,产品A,100,2,200
119031442,2011-9-2 7:36,156367,产品A,100,4,400
119031443,2011-9-2 7:37,190524,产品D,300,8,2400
119031444,2011-9-2 7:37,137989,产品D,300,3,900
119031445,2011-9-2 7:37,178133,产品D,300,8,2400
119031446,2011-9-2 7:37,185390,产品B,200,7,1400
119031447,2011-9-2 7:37,127718,产品D,300,1,300
119031448,2011-9-2 7:37,189335,产品D,300,4,1200
119031449,2011-9-2 7:37,167010,产品A,100,3,300
119031450,2011-9-2 7:37,181424,产品D,300,5,1500
119031451,2011-9-2 7:37,142236,产品A,100,5,500
119031452,2011-9-2 7:37,189277,产品E,400,2,800
119031453,2011-9-2 7:37,119727,产品A,100,5,500
119031454,2011-9-2 7:37,170474,产品A,100,9,900
119031455,2011-9-2 7:37,109925,产品A,100,3,300
119031456,2011-9-2 7:37,104309,产品A,100,7,700
119031457,2011-9-2 7:38,173404,产品A,100,5,500
119031458,2011-9-2 7:38,117770,产品A,100,3,300
119031459,2011-9-2 7:38,128363,产品A,100,4,400
119031460,2011-9-2 7:38,148385,产品B,200,3,600
119031461,2011-9-2 7:38,175754,产品D,300,3,900
119031462,2011-9-2 7:38,145754,产品D,300,9,2700
119031463,2011-9-2 7:38,149147,产品A,100,7,700
119031464,2011-9-2 7:38,115413,产品D,300,5,1500
119031465,2011-9-2 7:38,184455,产品A,100,1,100
119031466,2011-9-2 7:38,172300,产品D,300,6,1800
119031467,2011-9-2 7:38,197352,产品A,100,6,600
119031468,2011-9-2 7:38,187298,产品A,100,3,300
119031469,2011-9-2 7:38,181424,产品D,300,1,300
119031470,2011-9-2 7:38,161131,产品C,280,1,280
119031471,2011-9-2 7:38,174016,产品A,100,8,800
119031472,2011-9-2 7:38,116542,产品A,100,9,900
119031473,2011-9-2 7:38,140301,产品D,300,2,600
119031474,2011-9-2 7:38,115413,产品D,300,9,2700
119031475,2011-9-2 7:38,106636,产品D,300,9,2700
119031476,2011-9-2 7:38,156213,产品D,300,7,2100
119031477,2011-9-2 7:38,124967,产品D,300,3,900
119031478,2011-9-2 7:38,150450,产品C,280,3,840
119031479,2011-9-2 7:38,144432,产品A,100,2,200
119031480,2011-9-2 7:38,128204,产品D,300,2,600
119031481,2011-9-2 7:39,185896,产品A,100,5,500
119031482,2011-9-2 7:39,163865,产品A,100,6,600
119031483,2011-9-2 7:39,110788,产品A,100,2,200
119031484,2011-9-2 7:39,161933,产品E,400,4,1600
119031485,2011-9-2 7:39,123309,产品A,100,6,600
119031486,2011-9-2 7:39,121450,产品D,300,4,1200
119031487,2011-9-2 7:39,117770,产品A,100,2,200
119031488,2011-9-2 7:39,175754,产品D,300,6,1800
119031489,2011-9-2 7:39,115413,产品D,300,5,1500
119031490,2011-9-2 7:39,117770,产品A,100,10,1000
119031491,2011-9-2 7:39,165275,产品D,300,4,1200
119031492,2011-9-2 7:39,115413,产品D,300,5,1500
119031493,2011-9-2 7:39,175290,产品A,100,5,500
119031494,2011-9-2 7:39,165401,产品A,100,1,100
119031495,2011-9-2 7:39,159097,产品A,100,3,300
119031496,2011-9-2 7:39,111345,产品C,280,4,1120
119031497,2011-9-2 7:40,106565,产品A,100,1,100
119031498,2011-9-2 7:40,147982,产品B,200,9,1800
119031499,2011-9-2 7:40,193468,产品B,200,7,1400
119031500,2011-9-2 7:40,147951,产品A,100,7,700
119031501,2011-9-2 7:40,115118,产品A,100,2,200
119031502,2011-9-2 7:40,140301,产品D,300,10,3000
119031503,2011-9-2 7:40,149147,产品A,100,1,100
119031504,2011-9-2 7:40,115642,产品A,100,8,800
119031505,2011-9-2 7:40,182997,产品A,100,4,400
119031506,2011-9-2 7:40,173703,产品D,300,6,1800
119031507,2011-9-2 7:40,128363,产品A,100,1,100
119031508,2011-9-2 7:40,140301,产品D,300,2,600
119031509,2011-9-2 7:40,179860,产品A,100,2,200
119031510,2011-9-2 7:40,110184,产品D,300,4,1200
119031511,2011-9-2 7:40,189245,产品A,100,4,400
119031512,2011-9-2 7:40,193360,产品A,100,9,900
119031513,2011-9-2 7:40,177298,产品A,100,6,600
119031514,2011-9-2 7:40,190535,产品A,100,7,700
119031515,2011-9-2 7:41,145754,产品D,300,4,1200
119031516,2011-9-2 7:41,169284,产品D,300,7,2100
119031517,2011-9-2 7:41,128363,产品A,100,6,600
119031518,2011-9-2 7:41,115642,产品A,100,10,1000
119031519,2011-9-2 7:41,129864,产品A,100,2,200
119031520,2011-9-2 7:41,187298,产品A,100,1,100
119031521,2011-9-2 7:41,137872,产品A,100,7,700
119031522,2011-9-2 7:41,176684,产品A,100,1,100
119031523,2011-9-2 7:41,128363,产品A,100,3,300
119031524,2011-9-2 7:41,108776,产品A,100,2,200
119031525,2011-9-2 7:41,137989,产品D,300,6,1800
119031526,2011-9-2 7:41,142024,产品A,100,4,400
119031527,2011-9-2 7:41,149440,产品A,100,6,600
119031528,2011-9-2 7:41,117290,产品A,100,9,900
119031529,2011-9-2 7:41,115642,产品A,100,2,200
119031530,2011-9-2 7:41,184851,产品A,100,2,200
119031531,2011-9-2 7:42,193124,产品B,200,3,600
119031532,2011-9-2 7:42,128363,产品A,100,1,100
119031533,2011-9-2 7:42,175482,产品D,300,3,900
119031534,2011-9-2 7:42,196530,产品D,300,1,300
119031535,2011-9-2 7:42,160901,产品B,200,7,1400
119031536,2011-9-2 7:42,187862,产品B,200,8,1600
119031537,2011-9-2 7:42,154410,产品A,100,6,600
119031538,2011-9-2 7:42,109622,产品D,300,4,1200
119031539,2011-9-2 7:42,128363,产品A,100,7,700
119031540,2011-9-2 7:42,147067,产品A,100,5,500
119031541,2011-9-2 7:42,175482,产品D,300,1,300
119031542,2011-9-2 7:42,147067,产品A,100,5,500
119031543,2011-9-2 7:42,144046,产品D,300,2,600
119031544,2011-9-2 7:42,105858,产品A,100,1,100
119031545,2011-9-2 7:42,150327,产品A,100,7,700
119031546,2011-9-2 7:42,159728,产品D,300,4,1200
119031547,2011-9-2 7:43,122742,产品D,300,6,1800
119031548,2011-9-2 7:43,130393,产品A,100,9,900
119031549,2011-9-2 7:43,175290,产品A,100,1,100
119031550,2011-9-2 7:43,128363,产品A,100,10,1000
119031551,2011-9-2 7:43,120633,产品D,300,3,900
119031552,2011-9-2 7:43,182922,产品D,300,6,1800
119031553,2011-9-2 7:43,140542,产品D,300,2,600
119031554,2011-9-2 7:43,165045,产品D,300,9,2700
119031555,2011-9-2 7:43,129243,产品A,100,6,600
119031556,2011-9-2 7:43,115543,产品A,100,9,900
119031557,2011-9-2 7:43,122742,产品D,300,4,1200
119031558,2011-9-2 7:43,114394,产品B,200,8,1600
119031559,2011-9-2 7:43,135386,产品B,200,5,1000
119031560,2011-9-2 7:43,133541,产品D,300,5,1500
119031561,2011-9-2 7:43,182460,产品D,300,1,300
119031562,2011-9-2 7:43,136775,产品A,100,6,600
119031563,2011-9-2 7:43,108776,产品A,100,8,800
119031564,2011-9-2 7:43,128363,产品A,100,5,500
119031565,2011-9-2 7:44,103883,产品D,300,8,2400
119031566,2011-9-2 7:44,127886,产品A,100,3,300
119031567,2011-9-2 7:44,115413,产品A,100,10,1000
119031568,2011-9-2 7:44,109622,产品D,300,2,600
119031569,2011-9-2 7:44,150327,产品A,100,1,100
119031570,2011-9-2 7:44,138236,产品B,200,10,2000
119031571,2011-9-2 7:44,121396,产品A,100,7,700
119031572,2011-9-2 7:44,179680,产品A,100,10,1000
119031573,2011-9-2 7:44,102124,产品D,300,10,3000
119031574,2011-9-2 7:44,189108,产品A,100,8,800
119031575,2011-9-2 7:44,161591,产品D,300,7,2100
119031576,2011-9-2 7:44,161933,产品E,400,6,2400
119031577,2011-9-2 7:44,144245,产品F,500,3,1500
119031578,2011-9-2 7:44,150098,产品A,100,1,100
119031579,2011-9-2 7:44,112167,产品E,400,8,3200
119031580,2011-9-2 7:44,190535,产品A,100,10,1000
119031581,2011-9-2 7:44,167933,产品A,100,7,700
119031582,2011-9-2 7:44,182460,产品D,300,10,3000
119031583,2011-9-2 7:44,151342,产品A,100,10,1000
119031584,2011-9-2 7:45,150587,产品A,100,5,500
119031585,2011-9-2 7:45,129243,产品A,100,7,700
119031586,2011-9-2 7:45,108584,产品A,100,5,500
119031587,2011-9-2 7:45,128363,产品A,100,10,1000
119031588,2011-9-2 7:45,106346,产品A,100,1,100
119031589,2011-9-2 7:45,159710,产品A,100,6,600
119031590,2011-9-2 7:45,159710,产品A,100,2,200
119031591,2011-9-2 7:45,163713,产品B,200,2,400
119031592,2011-9-2 7:45,197317,产品D,300,9,2700
119031593,2011-9-2 7:45,190702,产品A,100,7,700
119031594,2011-9-2 7:45,110259,产品D,300,10,3000
119031595,2011-9-2 7:45,172475,产品D,300,10,3000
119031596,2011-9-2 7:45,173202,产品C,280,3,840
119031597,2011-9-2 7:46,116667,产品A,100,5,500
119031598,2011-9-2 7:46,158870,产品B,200,3,600
119031599,2011-9-2 7:46,127745,产品D,300,5,1500
119031600,2011-9-2 7:46,154583,产品A,100,3,300
119031601,2011-9-2 7:46,106346,产品A,100,9,900
119031602,2011-9-2 7:46,105544,产品A,100,9,900
119031603,2011-9-2 7:46,182787,产品A,100,10,1000
119031604,2011-9-2 7:46,171670,产品A,100,7,700
119031605,2011-9-2 7:46,168384,产品A,100,5,500
119031606,2011-9-2 7:46,131253,产品A,100,9,900
119031607,2011-9-2 7:46,169508,产品D,300,7,2100
119031608,2011-9-2 7:46,112560,产品A,100,9,900
119031609,2011-9-2 7:46,108148,产品A,100,9,900
119031610,2011-9-2 7:46,169521,产品D,300,8,2400
119031611,2011-9-2 7:47,133541,产品D,300,7,2100
119031612,2011-9-2 7:47,144245,产品F,500,3,1500
119031613,2011-9-2 7:47,161231,产品D,300,1,300
119031614,2011-9-2 7:47,128363,产品A,100,7,700
119031615,2011-9-2 7:47,116858,产品B,200,2,400
119031616,2011-9-2 7:47,129781,产品B,200,10,2000
119031617,2011-9-2 7:47,160636,产品A,100,3,300
119031618,2011-9-2 7:47,197352,产品A,100,9,900
119031619,2011-9-2 7:47,103883,产品D,300,2,600
119031620,2011-9-2 7:47,106346,产品A,100,4,400
119031621,2011-9-2 7:47,164376,产品D,300,3,900
119031622,2011-9-2 7:47,131253,产品A,100,6,600
119031623,2011-9-2 7:47,165401,产品D,300,7,2100
119031624,2011-9-2 7:47,105631,产品A,100,6,600
119031625,2011-9-2 7:47,114679,产品A,100,3,300
119031626,2011-9-2 7:47,128363,产品A,100,8,800
119031627,2011-9-2 7:47,115642,产品A,100,3,300
119031628,2011-9-2 7:47,156626,产品A,100,10,1000
119031629,2011-9-2 7:47,169508,产品D,300,3,900
119031630,2011-9-2 7:47,169508,产品D,300,1,300
119031631,2011-9-2 7:48,108148,产品A,100,10,1000
119031632,2011-9-2 7:48,173202,产品C,280,10,2800
119031633,2011-9-2 7:48,184702,产品D,300,7,2100
119031634,2011-9-2 7:48,197078,产品B,200,8,1600
119031635,2011-9-2 7:48,113802,产品D,300,3,900
119031636,2011-9-2 7:48,155277,产品D,300,9,2700
119031637,2011-9-2 7:48,128363,产品A,100,1,100
119031638,2011-9-2 7:48,114730,产品A,100,9,900
119031639,2011-9-2 7:48,133702,产品D,300,7,2100
119031640,2011-9-2 7:48,114679,产品A,100,7,700
119031641,2011-9-2 7:48,135430,产品C,280,10,2800
119031642,2011-9-2 7:48,179694,产品D,300,6,1800
119031643,2011-9-2 7:48,109838,产品A,100,10,1000
119031644,2011-9-2 7:48,113119,产品D,300,8,2400
119031645,2011-9-2 7:48,149345,产品A,100,1,100
119031646,2011-9-2 7:48,149199,产品A,100,2,200
119031647,2011-9-2 7:48,107113,产品D,300,10,3000
119031648,2011-9-2 7:48,142046,产品A,100,4,400
119031649,2011-9-2 7:48,131253,产品A,100,3,300
119031650,2011-9-2 7:48,152435,产品A,100,5,500
119031651,2011-9-2 7:48,189304,产品D,300,7,2100
119031652,2011-9-2 7:48,155079,产品D,300,10,3000
119031653,2011-9-2 7:49,147574,产品A,100,9,900
119031654,2011-9-2 7:49,133372,产品A,100,4,400
119031655,2011-9-2 7:49,133702,产品D,300,3,900
119031656,2011-9-2 7:49,147067,产品A,100,3,300
119031657,2011-9-2 7:49,168118,产品B,200,10,2000
119031658,2011-9-2 7:49,171767,产品C,280,10,2800
119031659,2011-9-2 7:49,139161,产品A,100,5,500
119031660,2011-9-2 7:49,177658,产品A,100,10,1000
119031661,2011-9-2 7:49,179694,产品D,300,2,600
119031662,2011-9-2 7:49,179694,产品D,300,4,1200
119031663,2011-9-2 7:49,174016,产品A,100,7,700
119031664,2011-9-2 7:49,108126,产品A,100,3,300
119031665,2011-9-2 7:49,181618,产品A,100,5,500
119031666,2011-9-2 7:49,169508,产品D,300,4,1200
119031667,2011-9-2 7:50,174915,产品D,300,10,3000
119031668,2011-9-2 7:50,128363,产品A,100,3,300
119031669,2011-9-2 7:50,147067,产品A,100,2,200
119031670,2011-9-2 7:50,193172,产品A,100,3,300
119031671,2011-9-2 7:50,168118,产品B,200,10,2000
119031672,2011-9-2 7:50,146802,产品A,100,2,200
119031673,2011-9-2 7:50,135156,产品A,100,3,300
119031674,2011-9-2 7:50,156213,产品A,100,1,100
119031675,2011-9-2 7:50,113802,产品D,300,10,3000
119031676,2011-9-2 7:50,197651,产品A,100,8,800
119031677,2011-9-2 7:50,191012,产品A,100,1,100
119031678,2011-9-2 7:50,128275,产品A,100,7,700
119031679,2011-9-2 7:50,186977,产品E,400,7,2800
119031680,2011-9-2 7:50,142024,产品A,100,5,500
119031681,2011-9-2 7:50,100774,产品B,200,10,2000
119031682,2011-9-2 7:50,131874,产品D,300,9,2700
119031683,2011-9-2 7:50,131874,产品D,300,2,600
119031684,2011-9-2 7:50,191651,产品A,100,9,900
119031685,2011-9-2 7:50,107770,产品A,100,7,700
119031686,2011-9-2 7:50,171475,产品D,300,9,2700
119031687,2011-9-2 7:51,142046,产品A,100,3,300
119031688,2011-9-2 7:51,179811,产品B,200,5,1000
119031689,2011-9-2 7:51,129519,产品D,300,10,3000
119031690,2011-9-2 7:51,146521,产品C,280,4,1120
119031691,2011-9-2 7:51,141948,产品D,300,6,1800
119031692,2011-9-2 7:51,174915,产品D,300,1,300
119031693,2011-9-2 7:51,128275,产品A,100,7,700
119031694,2011-9-2 7:51,194503,产品A,100,4,400
119031695,2011-9-2 7:51,139173,产品B,200,10,2000
119031696,2011-9-2 7:51,181319,产品D,300,1,300
119031697,2011-9-2 7:51,102989,产品A,100,5,500
119031698,2011-9-2 7:51,128275,产品A,100,10,1000
119031699,2011-9-2 7:51,196125,产品B,200,7,1400
119031700,2011-9-2 7:51,106031,产品A,100,8,800
119031701,2011-9-2 7:51,149345,产品A,100,10,1000
119031702,2011-9-2 7:51,119876,产品D,300,2,600
119031703,2011-9-2 7:51,142034,产品B,200,7,1400
119031704,2011-9-2 7:51,142046,产品A,100,8,800
119031705,2011-9-2 7:52,124992,产品A,100,1,100
119031706,2011-9-2 7:52,160636,产品A,100,7,700
119031707,2011-9-2 7:52,149421,产品D,300,7,2100
119031708,2011-9-2 7:52,128275,产品A,100,7,700
119031709,2011-9-2 7:52,122931,产品A,100,8,800
119031710,2011-9-2 7:52,165401,产品D,300,8,2400
119031711,2011-9-2 7:52,115642,产品A,100,8,800
119031712,2011-9-2 7:52,131970,产品A,100,1,100
119031713,2011-9-2 7:52,122584,产品D,300,5,1500
119031714,2011-9-2 7:52,186537,产品D,300,7,2100
119031715,2011-9-2 7:52,135616,产品B,200,1,200
119031716,2011-9-2 7:52,128275,产品A,100,2,200
119031717,2011-9-2 7:52,107770,产品A,100,7,700
119031718,2011-9-2 7:52,127993,产品B,200,5,1000
119031719,2011-9-2 7:52,162049,产品D,300,5,1500
119031720,2011-9-2 7:52,128275,产品A,100,1,100
119031721,2011-9-2 7:52,125816,产品D,300,7,2100
119031722,2011-9-2 7:52,128363,产品A,100,7,700
119031723,2011-9-2 7:52,102124,产品D,300,10,3000
119031724,2011-9-2 7:53,154859,产品B,200,3,600
119031725,2011-9-2 7:53,128275,产品A,100,7,700
119031726,2011-9-2 7:53,174335,产品A,100,5,500
119031727,2011-9-2 7:53,128363,产品A,100,6,600
119031728,2011-9-2 7:53,112171,产品D,300,9,2700
119031729,2011-9-2 7:53,122584,产品D,300,1,300
119031730,2011-9-2 7:53,194010,产品A,100,8,800
119031731,2011-9-2 7:53,179053,产品D,300,5,1500
119031732,2011-9-2 7:53,154859,产品B,200,8,1600
119031733,2011-9-2 7:53,102065,产品A,100,2,200
119031734,2011-9-2 7:53,128363,产品A,100,2,200
119031735,2011-9-2 7:53,109297,产品A,100,10,1000
119031736,2011-9-2 7:53,115642,产品A,100,7,700
119031737,2011-9-2 7:53,165354,产品A,100,3,300
119031738,2011-9-2 7:53,177037,产品A,100,7,700
119031739,2011-9-2 7:53,128275,产品A,100,3,300
119031740,2011-9-2 7:53,188670,产品B,200,8,1600
119031741,2011-9-2 7:53,134505,产品A,100,8,800
119031742,2011-9-2 7:53,143630,产品E,400,3,1200
119031743,2011-9-2 7:53,114730,产品A,100,9,900
119031744,2011-9-2 7:54,173202,产品C,280,5,1400
119031745,2011-9-2 7:54,109297,产品A,100,7,700
119031746,2011-9-2 7:54,128275,产品A,100,2,200
119031747,2011-9-2 7:54,135156,产品A,100,6,600
119031748,2011-9-2 7:54,175884,产品B,200,8,1600
119031749,2011-9-2 7:54,102124,产品D,300,7,2100
119031750,2011-9-2 7:54,117797,产品A,100,9,900
119031751,2011-9-2 7:54,146070,产品B,200,4,800
119031752,2011-9-2 7:54,128275,产品A,100,4,400
119031753,2011-9-2 7:54,109297,产品A,100,6,600
119031754,2011-9-2 7:54,188670,产品B,200,8,1600
119031755,2011-9-2 7:54,131253,产品A,100,7,700
119031756,2011-9-2 7:54,126207,产品D,300,3,900
119031757,2011-9-2 7:54,105544,产品A,100,6,600
119031758,2011-9-2 7:54,176517,产品A,100,9,900
119031759,2011-9-2 7:54,109297,产品A,100,2,200
119031760,2011-9-2 7:54,107115,产品A,100,6,600
