订单编号,订购日期,用户ID,产品,单价(元),数量,订购金额
119255350,2011-9-8 6:27,108449,产品D,300,3,900
119255351,2011-9-8 6:27,128876,产品A,100,2,200
119255352,2011-9-8 6:29,105842,产品A,100,4,400
119255353,2011-9-8 6:29,131723,产品C,280,1,280
119255354,2011-9-8 6:29,160755,产品D,300,4,1200
119255355,2011-9-8 6:29,184529,产品D,300,10,3000
119255356,2011-9-8 6:29,197617,产品A,100,3,300
119255357,2011-9-8 6:30,110390,产品A,100,10,1000
119255358,2011-9-8 6:30,189347,产品D,300,8,2400
119255359,2011-9-8 6:31,115671,产品B,200,10,2000
119255360,2011-9-8 6:32,113936,产品A,100,9,900
119255361,2011-9-8 6:32,142917,产品D,300,4,1200
119255362,2011-9-8 6:32,197960,产品D,300,8,2400
119255363,2011-9-8 6:33,106360,产品D,300,5,1500
119255364,2011-9-8 6:33,110684,产品A,100,8,800
119255365,2011-9-8 6:33,131522,产品D,300,10,3000
119255366,2011-9-8 6:34,107470,产品B,200,6,1200
119255367,2011-9-8 6:34,115780,产品D,300,5,1500
119255368,2011-9-8 6:35,178497,产品A,100,10,1000
119255369,2011-9-8 6:36,134067,产品D,300,1,300
119255370,2011-9-8 6:36,134611,产品D,300,9,2700
119255371,2011-9-8 6:36,188031,产品A,100,3,300
119255372,2011-9-8 6:37,113163,产品C,280,4,1120
119255373,2011-9-8 6:37,187793,产品D,300,10,3000
119255374,2011-9-8 6:38,113856,产品D,300,6,1800
119255375,2011-9-8 6:38,115321,产品E,400,7,2800
119255376,2011-9-8 6:38,116084,产品D,300,4,1200
119255377,2011-9-8 6:38,174866,产品A,100,9,900
119255378,2011-9-8 6:39,114599,产品D,300,1,300
119255379,2011-9-8 6:39,157252,产品B,200,6,1200
119255380,2011-9-8 6:39,196301,产品E,400,10,4000
119255381,2011-9-8 6:40,114894,产品A,100,7,700
119255382,2011-9-8 6:41,105055,产品A,100,4,400
119255383,2011-9-8 6:42,122165,产品A,100,7,700
119255384,2011-9-8 6:44,159487,产品B,200,10,2000
119255385,2011-9-8 6:44,165907,产品A,100,3,300
119255386,2011-9-8 6:45,129148,产品E,400,3,1200
119255387,2011-9-8 6:45,142910,产品A,100,2,200
119255388,2011-9-8 6:45,181899,产品A,100,6,600
119255389,2011-9-8 6:45,188755,产品A,100,4,400
119255390,2011-9-8 6:46,116616,产品E,400,9,3600
119255391,2011-9-8 6:46,200136,产品D,300,2,600
119255392,2011-9-8 6:47,132155,产品D,300,3,900
119255393,2011-9-8 6:48,115803,产品B,200,10,2000
119255394,2011-9-8 6:48,195059,产品A,100,10,1000
119255395,2011-9-8 6:49,112103,产品A,100,6,600
119255396,2011-9-8 6:49,112737,产品A,100,2,200
119255397,2011-9-8 6:49,115944,产品A,100,6,600
119255398,2011-9-8 6:49,201917,产品D,300,6,1800
119255399,2011-9-8 6:50,112506,产品B,200,6,1200
119255400,2011-9-8 6:50,115332,产品A,100,6,600
119255401,2011-9-8 6:50,155100,产品A,100,7,700
119255402,2011-9-8 6:50,157746,产品A,100,10,1000
119255403,2011-9-8 6:51,113420,产品D,300,6,1800
119255404,2011-9-8 6:51,116285,产品A,100,8,800
119255405,2011-9-8 6:51,201308,产品A,100,1,100
119255406,2011-9-8 6:52,101742,产品B,200,6,1200
119255407,2011-9-8 6:52,179820,产品D,300,6,1800
119255408,2011-9-8 6:54,132787,产品A,100,3,300
119255409,2011-9-8 6:54,150794,产品D,300,4,1200
119255410,2011-9-8 6:55,111268,产品B,200,1,200
119255411,2011-9-8 6:55,131261,产品D,300,1,300
119255412,2011-9-8 6:55,159735,产品B,200,7,1400
119255413,2011-9-8 6:56,143112,产品D,300,4,1200
119255414,2011-9-8 6:57,113317,产品A,100,3,300
119255415,2011-9-8 6:57,114134,产品D,300,2,600
119255416,2011-9-8 6:57,148025,产品D,300,7,2100
119255417,2011-9-8 6:58,112043,产品D,300,3,900
119255418,2011-9-8 6:58,202412,产品A,100,6,600
119255419,2011-9-8 6:59,125682,产品E,400,8,3200
119255420,2011-9-8 6:59,202486,产品D,300,2,600
119255421,2011-9-8 7:00,110320,产品A,100,4,400
119255422,2011-9-8 7:00,201735,产品A,100,10,1000
119255423,2011-9-8 7:01,111431,产品E,400,5,2000
119255424,2011-9-8 7:01,115416,产品A,100,10,1000
119255425,2011-9-8 7:02,190240,产品D,300,2,600
119255426,2011-9-8 7:03,131347,产品A,100,10,1000
119255427,2011-9-8 7:03,132093,产品E,400,4,1600
119255428,2011-9-8 7:04,110795,产品D,300,9,2700
119255429,2011-9-8 7:04,111821,产品A,100,6,600
119255430,2011-9-8 7:04,115174,产品D,300,3,900
119255431,2011-9-8 7:05,113112,产品D,300,8,2400
119255432,2011-9-8 7:05,113163,产品A,100,5,500
119255433,2011-9-8 7:05,113810,产品A,100,9,900
119255434,2011-9-8 7:05,124570,产品A,100,8,800
119255435,2011-9-8 7:05,172489,产品A,100,5,500
119255436,2011-9-8 7:05,183598,产品A,100,7,700
119255437,2011-9-8 7:06,140574,产品A,100,5,500
119255438,2011-9-8 7:07,113440,产品A,100,8,800
119255439,2011-9-8 7:07,114766,产品D,300,8,2400
119255440,2011-9-8 7:08,119361,产品A,100,7,700
119255441,2011-9-8 7:08,144749,产品D,300,10,3000
119255442,2011-9-8 7:09,120085,产品B,200,9,1800
119255443,2011-9-8 7:09,165850,产品A,100,7,700
119255444,2011-9-8 7:11,114222,产品D,300,3,900
119255445,2011-9-8 7:11,115762,产品B,200,10,2000
119255446,2011-9-8 7:11,145338,产品A,100,10,1000
119255447,2011-9-8 7:11,163043,产品B,200,5,1000
119255448,2011-9-8 7:11,193953,产品B,200,2,400
119255449,2011-9-8 7:12,112538,产品B,200,5,1000
119255450,2011-9-8 7:12,112812,产品A,100,2,200
119255451,2011-9-8 7:12,134092,产品A,100,10,1000
119255452,2011-9-8 7:13,110077,产品A,100,2,200
119255453,2011-9-8 7:13,115102,产品A,100,2,200
119255454,2011-9-8 7:14,116076,产品A,100,2,200
119255455,2011-9-8 7:14,145289,产品D,300,1,300
119255456,2011-9-8 7:14,189760,产品A,100,9,900
119255457,2011-9-8 7:14,199217,产品A,100,7,700
119255458,2011-9-8 7:15,171053,产品B,200,4,800
119255459,2011-9-8 7:15,191409,产品D,300,4,1200
119255460,2011-9-8 7:16,110802,产品A,100,1,100
119255461,2011-9-8 7:16,115267,产品D,300,9,2700
119255462,2011-9-8 7:16,169790,产品D,300,2,600
119255463,2011-9-8 7:18,114856,产品D,300,10,3000
119255464,2011-9-8 7:19,112891,产品C,280,3,840
119255465,2011-9-8 7:19,116243,产品A,100,7,700
119255466,2011-9-8 7:19,152072,产品D,300,10,3000
119255467,2011-9-8 7:19,170122,产品A,100,3,300
119255468,2011-9-8 7:20,113833,产品B,200,7,1400
119255469,2011-9-8 7:21,107038,产品C,280,3,840
119255470,2011-9-8 7:21,111561,产品A,100,8,800
119255471,2011-9-8 7:21,199583,产品A,100,5,500
119255472,2011-9-8 7:22,103062,产品D,300,2,600
119255473,2011-9-8 7:22,104975,产品D,300,5,1500
119255474,2011-9-8 7:23,103141,产品B,200,8,1600
119255475,2011-9-8 7:24,115689,产品A,100,2,200
119255476,2011-9-8 7:24,131119,产品D,300,2,600
119255477,2011-9-8 7:25,100396,产品A,100,2,200
119255478,2011-9-8 7:25,110906,产品A,100,6,600
119255479,2011-9-8 7:25,133461,产品E,400,3,1200
119255480,2011-9-8 7:25,164607,产品E,400,2,800
119255481,2011-9-8 7:25,176819,产品A,100,3,300
119255482,2011-9-8 7:26,113042,产品A,100,1,100
119255483,2011-9-8 7:26,116841,产品A,100,3,300
119255484,2011-9-8 7:26,130001,产品A,100,5,500
119255485,2011-9-8 7:26,164538,产品D,300,5,1500
119255486,2011-9-8 7:26,192604,产品B,200,3,600
119255487,2011-9-8 7:26,202033,产品D,300,4,1200
119255488,2011-9-8 7:27,110545,产品D,300,10,3000
119255489,2011-9-8 7:28,111410,产品D,300,7,2100
119255490,2011-9-8 7:29,179003,产品D,300,9,2700
119255491,2011-9-8 7:31,116624,产品A,100,1,100
119255492,2011-9-8 7:31,118617,产品D,300,8,2400
119255493,2011-9-8 7:31,134828,产品A,100,7,700
119255494,2011-9-8 7:31,186273,产品A,100,10,1000
119255495,2011-9-8 7:32,163163,产品A,100,10,1000
119255496,2011-9-8 7:32,199200,产品D,300,4,1200
119255497,2011-9-8 7:33,104595,产品D,300,9,2700
119255498,2011-9-8 7:33,113268,产品D,300,4,1200
119255499,2011-9-8 7:33,137028,产品A,100,4,400
119255500,2011-9-8 7:34,111103,产品A,100,9,900
119255501,2011-9-8 7:34,115125,产品D,300,5,1500
119255502,2011-9-8 7:34,121073,产品A,100,10,1000
119255503,2011-9-8 7:34,144303,产品A,100,1,100
119255504,2011-9-8 7:34,157520,产品A,100,10,1000
119255505,2011-9-8 7:34,182147,产品A,100,7,700
119255506,2011-9-8 7:35,110724,产品D,300,4,1200
119255507,2011-9-8 7:35,112810,产品A,100,10,1000
119255508,2011-9-8 7:35,116755,产品B,200,8,1600
119255509,2011-9-8 7:35,146881,产品A,100,3,300
119255510,2011-9-8 7:36,180441,产品D,300,10,3000
119255511,2011-9-8 7:37,201716,产品A,100,3,300
119255512,2011-9-8 7:38,113310,产品A,100,1,100
119255513,2011-9-8 7:38,115891,产品B,200,8,1600
119255514,2011-9-8 7:38,184852,产品A,100,6,600
119255515,2011-9-8 7:39,112963,产品D,300,7,2100
119255516,2011-9-8 7:39,139069,产品A,100,10,1000
119255517,2011-9-8 7:39,171895,产品A,100,10,1000
119255518,2011-9-8 7:39,172902,产品D,300,10,3000
119255519,2011-9-8 7:39,198137,产品A,100,8,800
119255520,2011-9-8 7:40,109133,产品A,100,4,400
119255521,2011-9-8 7:40,110605,产品A,100,5,500
119255522,2011-9-8 7:40,111318,产品C,280,1,280
119255523,2011-9-8 7:40,116466,产品A,100,1,100
119255524,2011-9-8 7:40,175791,产品D,300,10,3000
119255525,2011-9-8 7:40,176022,产品A,100,5,500
119255526,2011-9-8 7:41,116683,产品D,300,10,3000
119255527,2011-9-8 7:41,139036,产品D,300,10,3000
119255528,2011-9-8 7:41,172290,产品D,300,10,3000
119255529,2011-9-8 7:42,118824,产品A,100,4,400
119255530,2011-9-8 7:42,123406,产品A,100,1,100
119255531,2011-9-8 7:42,189717,产品A,100,4,400
119255532,2011-9-8 7:43,115453,产品B,200,1,200
119255533,2011-9-8 7:43,162511,产品D,300,3,900
119255534,2011-9-8 7:44,113009,产品A,100,10,1000
119255535,2011-9-8 7:44,115988,产品A,100,3,300
119255536,2011-9-8 7:44,116321,产品A,100,6,600
119255537,2011-9-8 7:44,202300,产品A,100,8,800
119255538,2011-9-8 7:46,111259,产品D,300,8,2400
119255539,2011-9-8 7:46,176662,产品A,100,3,300
119255540,2011-9-8 7:46,180923,产品C,280,7,1960
119255541,2011-9-8 7:47,105824,产品A,100,7,700
119255542,2011-9-8 7:47,114046,产品A,100,6,600
119255543,2011-9-8 7:47,152368,产品A,100,1,100
119255544,2011-9-8 7:47,168151,产品A,100,10,1000
119255545,2011-9-8 7:48,112311,产品A,100,10,1000
119255546,2011-9-8 7:48,116665,产品B,200,10,2000
119255547,2011-9-8 7:48,120468,产品C,280,1,280
119255548,2011-9-8 7:48,199272,产品A,100,4,400
119255549,2011-9-8 7:49,137860,产品A,100,4,400
119255550,2011-9-8 7:50,112106,产品D,300,1,300
119255551,2011-9-8 7:50,154900,产品A,100,4,400
119255552,2011-9-8 7:51,111221,产品A,100,4,400
119255553,2011-9-8 7:51,170056,产品B,200,6,1200
119255554,2011-9-8 7:52,110462,产品A,100,6,600
119255555,2011-9-8 7:52,114600,产品A,100,1,100
119255556,2011-9-8 7:52,168840,产品A,100,1,100
119255557,2011-9-8 7:53,125976,产品D,300,2,600
119255558,2011-9-8 7:53,167623,产品A,100,8,800
119255559,2011-9-8 7:54,116444,产品A,100,8,800
119255560,2011-9-8 7:54,145230,产品A,100,2,200
119255561,2011-9-8 7:54,159604,产品B,200,5,1000
119255562,2011-9-8 7:55,114147,产品A,100,5,500
119255563,2011-9-8 7:55,124485,产品A,100,7,700
119255564,2011-9-8 7:55,133546,产品B,200,4,800
119255565,2011-9-8 7:55,178327,产品D,300,8,2400
119255566,2011-9-8 7:55,186342,产品A,100,9,900
119255567,2011-9-8 7:55,192966,产品A,100,4,400
119255568,2011-9-8 7:56,104501,产品A,100,4,400
119255569,2011-9-8 7:56,112969,产品A,100,7,700
119255570,2011-9-8 7:56,113345,产品D,300,5,1500
119255571,2011-9-8 7:56,116265,产品A,100,6,600
119255572,2011-9-8 7:57,114047,产品A,100,9,900
119255573,2011-9-8 7:57,114732,产品A,100,8,800
119255574,2011-9-8 7:57,124238,产品E,400,6,2400
119255575,2011-9-8 7:57,127896,产品A,100,3,300
119255576,2011-9-8 7:57,156007,产品A,100,6,600
119255577,2011-9-8 7:57,202179,产品A,100,6,600
119255578,2011-9-8 7:58,103698,产品D,300,9,2700
119255579,2011-9-8 7:58,111464,产品A,100,7,700
119255580,2011-9-8 7:58,201853,产品D,300,2,600
119255581,2011-9-8 7:59,106123,产品D,300,1,300
119255582,2011-9-8 7:59,110806,产品B,200,6,1200
119255583,2011-9-8 7:59,160623,产品A,100,3,300
119255584,2011-9-8 7:59,177372,产品D,300,3,900
119255585,2011-9-8 8:00,110541,产品B,200,3,600
119255586,2011-9-8 8:00,111811,产品A,100,3,300
119255587,2011-9-8 8:00,116002,产品A,100,9,900
119255588,2011-9-8 8:00,124549,产品A,100,7,700
119255589,2011-9-8 8:00,156089,产品A,100,7,700
119255590,2011-9-8 8:01,110436,产品B,200,7,1400
119255591,2011-9-8 8:01,112331,产品A,100,1,100
119255592,2011-9-8 8:01,114649,产品A,100,4,400
119255593,2011-9-8 8:01,115687,产品A,100,6,600
119255594,2011-9-8 8:01,116780,产品D,300,8,2400
119255595,2011-9-8 8:01,132506,产品A,100,5,500
119255596,2011-9-8 8:01,171316,产品C,280,5,1400
119255597,2011-9-8 8:02,102971,产品D,300,4,1200
119255598,2011-9-8 8:02,129478,产品A,100,3,300
119255599,2011-9-8 8:02,131644,产品A,100,3,300
119255600,2011-9-8 8:02,201760,产品B,200,2,400
119255601,2011-9-8 8:03,112312,产品D,300,2,600
119255602,2011-9-8 8:03,175003,产品B,200,1,200
119255603,2011-9-8 8:04,115000,产品D,300,10,3000
119255604,2011-9-8 8:04,115403,产品D,300,6,1800
119255605,2011-9-8 8:04,131783,产品E,400,10,4000
119255606,2011-9-8 8:04,148337,产品B,200,4,800
119255607,2011-9-8 8:04,175424,产品D,300,3,900
119255608,2011-9-8 8:05,111397,产品A,100,8,800
119255609,2011-9-8 8:05,112003,产品B,200,5,1000
119255610,2011-9-8 8:05,116085,产品E,400,9,3600
119255611,2011-9-8 8:05,172844,产品B,200,6,1200
119255612,2011-9-8 8:05,176926,产品B,200,2,400
119255613,2011-9-8 8:06,104565,产品A,100,5,500
119255614,2011-9-8 8:06,167364,产品D,300,10,3000
119255615,2011-9-8 8:06,194504,产品D,300,8,2400
119255616,2011-9-8 8:07,108787,产品D,300,2,600
119255617,2011-9-8 8:07,112669,产品A,100,7,700
119255618,2011-9-8 8:07,136331,产品B,200,2,400
119255619,2011-9-8 8:07,180755,产品A,100,5,500
119255620,2011-9-8 8:07,191563,产品A,100,9,900
119255621,2011-9-8 8:08,114754,产品D,300,8,2400
119255622,2011-9-8 8:08,115258,产品D,300,4,1200
119255623,2011-9-8 8:08,134250,产品B,200,3,600
119255624,2011-9-8 8:09,112533,产品B,200,1,200
119255625,2011-9-8 8:09,112709,产品D,300,3,900
119255626,2011-9-8 8:09,115190,产品A,100,1,100
119255627,2011-9-8 8:10,111685,产品D,300,2,600
119255628,2011-9-8 8:10,112704,产品B,200,9,1800
119255629,2011-9-8 8:11,114890,产品A,100,5,500
119255630,2011-9-8 8:11,115255,产品A,100,2,200
119255631,2011-9-8 8:11,177218,产品D,300,4,1200
119255632,2011-9-8 8:11,194239,产品A,100,2,200
119255633,2011-9-8 8:12,102047,产品B,200,9,1800
119255634,2011-9-8 8:12,113613,产品D,300,2,600
119255635,2011-9-8 8:12,116740,产品B,200,1,200
119255636,2011-9-8 8:12,144272,产品A,100,5,500
119255637,2011-9-8 8:12,145326,产品A,100,8,800
119255638,2011-9-8 8:12,171780,产品B,200,3,600
119255639,2011-9-8 8:12,200051,产品A,100,1,100
119255640,2011-9-8 8:13,112171,产品E,400,3,1200
119255641,2011-9-8 8:13,113010,产品A,100,3,300
119255642,2011-9-8 8:13,113823,产品D,300,6,1800
119255643,2011-9-8 8:13,182814,产品A,100,8,800
119255644,2011-9-8 8:13,194030,产品D,300,4,1200
119255645,2011-9-8 8:14,101734,产品A,100,4,400
119255646,2011-9-8 8:14,111176,产品D,300,4,1200
119255647,2011-9-8 8:14,111375,产品A,100,8,800
119255648,2011-9-8 8:14,118283,产品E,400,2,800
119255649,2011-9-8 8:14,166416,产品A,100,9,900
119255650,2011-9-8 8:14,185646,产品A,100,3,300
119255651,2011-9-8 8:15,101821,产品D,300,7,2100
119255652,2011-9-8 8:15,111465,产品B,200,1,200
119255653,2011-9-8 8:15,113439,产品A,100,8,800
119255654,2011-9-8 8:15,116593,产品A,100,7,700
119255655,2011-9-8 8:15,180759,产品B,200,1,200
119255656,2011-9-8 8:16,115488,产品D,300,7,2100
119255657,2011-9-8 8:16,116739,产品C,280,1,280
119255658,2011-9-8 8:16,126337,产品A,100,8,800
119255659,2011-9-8 8:16,195117,产品B,200,2,400
119255660,2011-9-8 8:16,196632,产品D,300,9,2700
119255661,2011-9-8 8:17,152036,产品A,100,6,600
119255662,2011-9-8 8:17,171994,产品D,300,3,900
119255663,2011-9-8 8:18,111167,产品A,100,10,1000
119255664,2011-9-8 8:18,112110,产品B,200,10,2000
119255665,2011-9-8 8:18,196633,产品B,200,9,1800
119255666,2011-9-8 8:19,115587,产品A,100,3,300
119255667,2011-9-8 8:19,116084,产品A,100,5,500
119255668,2011-9-8 8:19,192001,产品A,100,4,400
119255669,2011-9-8 8:20,110471,产品D,300,2,600
119255670,2011-9-8 8:20,197042,产品A,100,8,800
119255671,2011-9-8 8:21,111420,产品A,100,2,200
119255672,2011-9-8 8:21,113904,产品E,400,10,4000
119255673,2011-9-8 8:21,193987,产品A,100,4,400
119255674,2011-9-8 8:22,113827,产品A,100,9,900
119255675,2011-9-8 8:22,118704,产品B,200,9,1800
119255676,2011-9-8 8:22,121997,产品A,100,6,600
119255677,2011-9-8 8:23,116707,产品A,100,9,900
119255678,2011-9-8 8:23,134446,产品A,100,9,900
119255679,2011-9-8 8:23,139742,产品D,300,6,1800
119255680,2011-9-8 8:23,165322,产品A,100,8,800
119255681,2011-9-8 8:23,180134,产品A,100,2,200
119255682,2011-9-8 8:24,113223,产品B,200,1,200
119255683,2011-9-8 8:24,115508,产品D,300,10,3000
119255684,2011-9-8 8:24,127822,产品A,100,10,1000
119255685,2011-9-8 8:24,138610,产品D,300,8,2400
119255686,2011-9-8 8:24,151510,产品A,100,9,900
119255687,2011-9-8 8:24,168986,产品B,200,10,2000
119255688,2011-9-8 8:25,109378,产品B,200,10,2000
119255689,2011-9-8 8:25,110594,产品C,280,8,2240
119255690,2011-9-8 8:25,115958,产品D,300,5,1500
119255691,2011-9-8 8:25,124028,产品D,300,8,2400
119255692,2011-9-8 8:25,139488,产品A,100,10,1000
119255693,2011-9-8 8:26,102449,产品B,200,5,1000
119255694,2011-9-8 8:26,114679,产品A,100,2,200
119255695,2011-9-8 8:26,114961,产品A,100,5,500
119255696,2011-9-8 8:26,115711,产品A,100,3,300
119255697,2011-9-8 8:26,127355,产品B,200,8,1600
119255698,2011-9-8 8:26,130523,产品A,100,10,1000
119255699,2011-9-8 8:26,158354,产品B,200,3,600
119255700,2011-9-8 8:26,165747,产品A,100,3,300
119255701,2011-9-8 8:26,172074,产品D,300,7,2100
119255702,2011-9-8 8:26,202478,产品A,100,4,400
119255703,2011-9-8 8:27,112826,产品D,300,7,2100
119255704,2011-9-8 8:27,113534,产品D,300,1,300
119255705,2011-9-8 8:27,181862,产品D,300,8,2400
119255706,2011-9-8 8:28,112793,产品B,200,5,1000
119255707,2011-9-8 8:28,124250,产品A,100,6,600
119255708,2011-9-8 8:29,110605,产品B,200,8,1600
119255709,2011-9-8 8:29,145700,产品E,400,9,3600
119255710,2011-9-8 8:29,149473,产品B,200,6,1200
119255711,2011-9-8 8:29,191340,产品B,200,6,1200
119255712,2011-9-8 8:30,111453,产品A,100,6,600
119255713,2011-9-8 8:30,113445,产品D,300,8,2400
119255714,2011-9-8 8:30,160922,产品B,200,7,1400
119255715,2011-9-8 8:30,162305,产品F,500,3,1500
119255716,2011-9-8 8:31,110452,产品D,300,3,900
119255717,2011-9-8 8:31,110552,产品A,100,5,500
119255718,2011-9-8 8:31,112701,产品B,200,4,800
119255719,2011-9-8 8:31,173339,产品D,300,6,1800
119255720,2011-9-8 8:32,100987,产品A,100,10,1000
119255721,2011-9-8 8:32,113701,产品A,100,1,100
119255722,2011-9-8 8:32,134847,产品C,280,9,2520
119255723,2011-9-8 8:32,135918,产品A,100,2,200
119255724,2011-9-8 8:32,153062,产品A,100,6,600
119255725,2011-9-8 8:32,158979,产品D,300,3,900
119255726,2011-9-8 8:32,163732,产品A,100,10,1000
119255727,2011-9-8 8:33,111672,产品A,100,10,1000
119255728,2011-9-8 8:33,139193,产品D,300,5,1500
119255729,2011-9-8 8:33,164075,产品A,100,1,100
119255730,2011-9-8 8:34,110906,产品A,100,6,600
119255731,2011-9-8 8:34,111089,产品D,300,3,900
119255732,2011-9-8 8:34,113046,产品D,300,6,1800
119255733,2011-9-8 8:34,124606,产品A,100,4,400
119255734,2011-9-8 8:34,161076,产品A,100,5,500
119255735,2011-9-8 8:34,183441,产品B,200,8,1600
119255736,2011-9-8 8:35,110503,产品A,100,4,400
119255737,2011-9-8 8:35,110995,产品D,300,7,2100
119255738,2011-9-8 8:35,112527,产品A,100,2,200
119255739,2011-9-8 8:35,118839,产品A,100,6,600
119255740,2011-9-8 8:35,127197,产品A,100,6,600
119255741,2011-9-8 8:35,157850,产品A,100,8,800
119255742,2011-9-8 8:35,171316,产品A,100,10,1000
119255743,2011-9-8 8:35,200611,产品E,400,7,2800
119255744,2011-9-8 8:36,110951,产品A,100,2,200
119255745,2011-9-8 8:36,162967,产品D,300,10,3000
119255746,2011-9-8 8:36,197248,产品D,300,4,1200
119255747,2011-9-8 8:37,111883,产品A,100,10,1000
119255748,2011-9-8 8:37,113533,产品A,100,6,600
119255749,2011-9-8 8:37,113931,产品A,100,1,100
119255750,2011-9-8 8:37,114689,产品B,200,9,1800
119255751,2011-9-8 8:37,151896,产品A,100,2,200
119255752,2011-9-8 8:38,113796,产品B,200,9,1800
119255753,2011-9-8 8:38,114805,产品A,100,5,500
119255754,2011-9-8 8:38,116783,产品A,100,1,100
119255755,2011-9-8 8:38,146707,产品B,200,1,200
119255756,2011-9-8 8:38,158840,产品A,100,3,300
119255757,2011-9-8 8:38,198069,产品A,100,8,800
119255758,2011-9-8 8:39,115057,产品D,300,2,600
119255759,2011-9-8 8:39,115514,产品D,300,9,2700
119255760,2011-9-8 8:39,144952,产品A,100,10,1000
119255761,2011-9-8 8:39,166326,产品B,200,7,1400
119255762,2011-9-8 8:40,110280,产品D,300,8,2400
119255763,2011-9-8 8:40,111355,产品C,280,7,1960
119255764,2011-9-8 8:40,113651,产品D,300,5,1500
119255765,2011-9-8 8:40,119964,产品A,100,9,900
119255766,2011-9-8 8:40,164602,产品D,300,2,600
119255767,2011-9-8 8:41,110386,产品E,400,7,2800
119255768,2011-9-8 8:41,143431,产品D,300,5,1500
119255769,2011-9-8 8:41,143523,产品A,100,3,300
119255770,2011-9-8 8:41,155547,产品A,100,2,200
119255771,2011-9-8 8:41,183502,产品A,100,6,600
119255772,2011-9-8 8:41,197596,产品B,200,5,1000
119255773,2011-9-8 8:42,114554,产品A,100,10,1000
119255774,2011-9-8 8:42,196635,产品A,100,3,300
119255775,2011-9-8 8:43,111405,产品D,300,9,2700
119255776,2011-9-8 8:43,114740,产品B,200,2,400
119255777,2011-9-8 8:43,114955,产品D,300,4,1200
119255778,2011-9-8 8:43,116658,产品A,100,9,900
119255779,2011-9-8 8:44,116065,产品A,100,4,400
119255780,2011-9-8 8:44,117686,产品A,100,7,700
119255781,2011-9-8 8:44,142645,产品B,200,7,1400
119255782,2011-9-8 8:44,167186,产品A,100,10,1000
119255783,2011-9-8 8:45,101545,产品A,100,3,300
119255784,2011-9-8 8:45,110327,产品A,100,5,500
119255785,2011-9-8 8:45,111916,产品A,100,6,600
119255786,2011-9-8 8:45,112668,产品D,300,1,300
119255787,2011-9-8 8:45,113313,产品A,100,5,500
119255788,2011-9-8 8:45,116635,产品A,100,6,600
119255789,2011-9-8 8:45,149256,产品B,200,9,1800
119255790,2011-9-8 8:45,162041,产品D,300,3,900
119255791,2011-9-8 8:46,110401,产品A,100,1,100
119255792,2011-9-8 8:46,111674,产品D,300,5,1500
119255793,2011-9-8 8:46,172657,产品A,100,9,900
119255794,2011-9-8 8:46,178508,产品B,200,2,400
119255795,2011-9-8 8:46,185195,产品E,400,4,1600
119255796,2011-9-8 8:47,112287,产品A,100,9,900
119255797,2011-9-8 8:47,113690,产品D,300,6,1800
119255798,2011-9-8 8:47,114559,产品A,100,2,200
119255799,2011-9-8 8:47,161565,产品A,100,9,900
119255800,2011-9-8 8:48,104460,产品D,300,7,2100
119255801,2011-9-8 8:48,111209,产品C,280,5,1400
119255802,2011-9-8 8:48,112103,产品D,300,3,900
119255803,2011-9-8 8:48,116788,产品A,100,9,900
119255804,2011-9-8 8:48,138441,产品A,100,5,500
119255805,2011-9-8 8:49,111283,产品B,200,5,1000
119255806,2011-9-8 8:49,113265,产品A,100,4,400
119255807,2011-9-8 8:49,115223,产品D,300,10,3000
119255808,2011-9-8 8:49,116263,产品D,300,1,300
119255809,2011-9-8 8:49,156941,产品D,300,7,2100
119255810,2011-9-8 8:49,202319,产品B,200,4,800
119255811,2011-9-8 8:50,110805,产品A,100,5,500
119255812,2011-9-8 8:50,113004,产品D,300,7,2100
119255813,2011-9-8 8:50,126930,产品D,300,6,1800
119255814,2011-9-8 8:50,185038,产品A,100,4,400
119255815,2011-9-8 8:51,112951,产品A,100,6,600
119255816,2011-9-8 8:51,115565,产品A,100,9,900
119255817,2011-9-8 8:51,140117,产品A,100,4,400
119255818,2011-9-8 8:52,113110,产品A,100,9,900
119255819,2011-9-8 8:52,113281,产品B,200,3,600
119255820,2011-9-8 8:52,164725,产品D,300,8,2400
119255821,2011-9-8 8:53,105844,产品D,300,5,1500
119255822,2011-9-8 8:53,115491,产品B,200,4,800
119255823,2011-9-8 8:53,116084,产品A,100,3,300
119255824,2011-9-8 8:53,120227,产品D,300,9,2700
119255825,2011-9-8 8:53,192301,产品D,300,6,1800
119255826,2011-9-8 8:54,102738,产品B,200,1,200
119255827,2011-9-8 8:54,111934,产品D,300,2,600
119255828,2011-9-8 8:54,112033,产品D,300,9,2700
119255829,2011-9-8 8:54,114260,产品B,200,4,800
119255830,2011-9-8 8:54,122531,产品B,200,8,1600
119255831,2011-9-8 8:55,104523,产品D,300,6,1800
119255832,2011-9-8 8:55,107097,产品B,200,3,600
119255833,2011-9-8 8:55,115481,产品E,400,7,2800
119255834,2011-9-8 8:55,115638,产品A,100,2,200
119255835,2011-9-8 8:56,144644,产品B,200,1,200
119255836,2011-9-8 8:56,160500,产品D,300,8,2400
119255837,2011-9-8 8:56,166193,产品A,100,2,200
119255838,2011-9-8 8:56,166906,产品A,100,10,1000
119255839,2011-9-8 8:56,194662,产品B,200,2,400
119255840,2011-9-8 8:57,112506,产品B,200,5,1000
